#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72359.1           -           1707 555at5820            -           1342         0 2685.8  68.6   1   5  4.9e-156  5.1e-153  509.9   8.9     1   252    10   270    10   275 0.97 P-type ATPase, putative [Plasmodium vivax]
SCO75444.1           -           1519 555at5820            -           1342  9.8e-111  369.8  55.8   7   7      0.97     1e+03   -4.6   5.5  1167  1280  1355  1464  1312  1473 0.80 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   1   8     3e-41   3.1e-38  129.6  15.8    54   387    89   424    81   432 0.83 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   2   8   2.5e-05     0.026   10.6   0.1   402   471   689   759   681   782 0.78 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   3   8         6   6.3e+03  -11.5   8.2   817   922  1192  1301  1173  1315 0.72 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   4   8    0.0021       2.2    4.2   0.2   535   591  1402  1455  1381  1459 0.73 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   5   8    0.0003      0.31    7.0   0.0   636   677  1451  1494  1446  1503 0.85 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   6   8   3.9e-20     4e-17   59.7   0.5   687   806  1613  1741  1604  1748 0.86 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   7   8     7e-33   7.3e-30  101.9   4.8   871  1086  1744  1960  1730  1977 0.91 guanylyl cyclase, putative [Plasmodium vivax]
SCO72870.1           -           3950 555at5820            -           1342   7.4e-81  270.8  72.9   8   8       1.1   1.1e+03   -4.8   4.3    48   110  2667  2730  2551  2751 0.85 guanylyl cyclase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   1   6   5.2e-23   5.4e-20   69.2  14.2    52   228    60   238    15   253 0.76 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   2   6      0.11   1.2e+02   -1.5   2.9   180   237   326   382   275   392 0.73 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   3   6   6.1e-11   6.4e-08   29.2   9.8   255   468   619   811   607   822 0.75 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   4   6      0.03        31    0.4   0.0   540   582  1116  1157  1091  1161 0.77 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   5   6   5.6e-27   5.8e-24   82.3   6.1   633   801  1159  1328  1152  1350 0.88 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO75481.1           -           1592 555at5820            -           1342   3.7e-64  215.5  69.7   6   6     3e-20   3.1e-17   60.0   3.5   906  1084  1360  1538  1352  1543 0.81 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 555at5820            -           1342   1.7e-12   44.3   8.6   1   4   0.00024      0.25    7.3   0.0   393   426   336   369   330   381 0.87 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 555at5820            -           1342   1.7e-12   44.3   8.6   2   4      0.11   1.2e+02   -1.5   0.1   597   634   506   543   494   559 0.86 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 555at5820            -           1342   1.7e-12   44.3   8.6   3   4   3.2e-12   3.3e-09   33.4   0.2   638   792   635   788   631   795 0.82 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO70630.1           -           1196 555at5820            -           1342   1.7e-12   44.3   8.6   4   4   0.00045      0.48    6.4   0.1   923   992   851   918   844   959 0.75 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO74697.1           -           1351 555at5820            -           1342   1.9e-05   21.0   0.3   1   3      0.02        21    1.0   0.0   402   430   513   541   379   551 0.83 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO74697.1           -           1351 555at5820            -           1342   1.9e-05   21.0   0.3   2   3   5.1e-07   0.00053   16.2   0.0   695   793   771   868   751   876 0.84 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO74697.1           -           1351 555at5820            -           1342   1.9e-05   21.0   0.3   3   3     0.075        79   -0.9   0.1   925   982   922   979   916   996 0.75 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/555at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:11 2026
# [ok]
