#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72090.1           -            725 7211at5820           -            625  1.1e-200  667.4   0.0   1   1  4.2e-203  1.6e-200  666.9   0.0     1   625     1   725     1   725 0.76 mRNA processing protein, putative [Plasmodium vivax]
SCO71267.1           -            292 7211at5820           -            625   8.1e-08   30.3   0.0   2   2   1.4e-05    0.0052   14.4   0.0    15    81   163   228   156   251 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO73492.1           -            513 7211at5820           -            625   6.1e-07   27.4  14.8   1   4       2.6   9.5e+02   -3.0  10.8   421   485     5    67     1    81 0.43 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO73492.1           -            513 7211at5820           -            625   6.1e-07   27.4  14.8   2   4     0.084        31    1.9   0.1     8    53    89   134    86   140 0.93 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO73492.1           -            513 7211at5820           -            625   6.1e-07   27.4  14.8   3   4   6.9e-05     0.026   12.1   0.1     8    70   188   250   184   258 0.95 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO73492.1           -            513 7211at5820           -            625   6.1e-07   27.4  14.8   4   4   1.1e-05    0.0041   14.7   0.0    11   109   376   477   371   509 0.70 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO75496.1           -            110 7211at5820           -            625   6.2e-07   27.4   0.3   1   1   1.9e-09   6.9e-07   27.2   0.3     8    82    15    87    11   110 0.80 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO74967.1           -            503 7211at5820           -            625   2.5e-05   22.0   0.0   1   3     0.083        31    1.9  11.6   429   505     5    99     1   147 0.32 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 7211at5820           -            625   2.5e-05   22.0   0.0   2   3      0.34   1.2e+02   -0.1  26.2     2   160   175   341   174   344 0.73 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 7211at5820           -            625   2.5e-05   22.0   0.0   3   3   6.8e-08   2.5e-05   22.0   0.0    11    82   398   469   393   500 0.82 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO72353.1           -            299 7211at5820           -            625   6.2e-05   20.8   3.3   1   1   1.7e-07   6.2e-05   20.8   3.3     8   107    37   137    31   173 0.74 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 7211at5820           -            625   0.00011   20.0   1.0   1   2   0.00056      0.21    9.1   0.5     7    69    21    82    16   141 0.82 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 7211at5820           -            625   0.00011   20.0   1.0   2   2   0.00058      0.22    9.1   0.0     1    36   166   201   166   207 0.93 RNA-binding protein, putative [Plasmodium vivax]
SCO74222.1           -            911 7211at5820           -            625   0.00016   19.4   0.1   1   1   4.2e-07   0.00016   19.4   0.1     8    71   675   738   669   745 0.95 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO74171.1           -           1033 7211at5820           -            625   0.00021   19.0   0.1   1   1   5.6e-07   0.00021   19.0   0.1    17    86   754   823   741   872 0.79 splicing factor 1, putative [Plasmodium vivax]
SCO71995.1           -            202 7211at5820           -            625    0.0005   17.7   0.0   1   2      0.38   1.4e+02   -0.2   2.4   397   456    16    63     2    70 0.35 RNA-binding protein, putative [Plasmodium vivax]
SCO71995.1           -            202 7211at5820           -            625    0.0005   17.7   0.0   2   2   1.4e-06    0.0005   17.7   0.0     5    58    69   122    63   131 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO72684.1           -            208 7211at5820           -            625   0.00069   17.3   3.2   1   1     2e-06   0.00075   17.2   3.2     3    84     4    84     2   162 0.79 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO71595.1           -            544 7211at5820           -            625      0.01   13.4   0.2   1   1   2.7e-05      0.01   13.4   0.2     8    84    14    90     7   115 0.83 serine/arginine-rich splicing factor 4, putative [Plasmodium vivax]
SCO73318.1           -            328 7211at5820           -            625      0.06   10.9   0.0   1   1   0.00016      0.06   10.9   0.0     7    84    12    89     5    94 0.86 serine/arginine-rich splicing factor 12, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7211at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7211at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7211at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:34 2026
# [ok]
