#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74601.1           -           5639 65at5820             -           4303         0 7621.5 811.0   1   9   2.9e-17   6.2e-14   47.8   0.2     1    51     1    60     1    63 0.91 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5   6  11   2.3e-15   4.8e-12   41.5  29.9  1365  1582  1594  1815  1582  1835 0.89 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5   7  11   0.00093       1.9    3.0  21.4  1629  1936  1933  2285  1916  2290 0.66 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5   8  11         3   6.3e+03  -10.0  21.9  2333  2537  2946  3166  2919  3211 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5   9  11   3.4e-21   7.1e-18   60.8  47.4  2904  3325  3578  4029  3483  4039 0.69 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5  10  11      0.35   7.4e+02   -5.6  11.9  3388  3546  4215  4379  4212  4385 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 65at5820             -           4303     4e-32  108.1 133.5  11  11   3.8e-15     8e-12   40.8  40.3  3557  4182  4456  5140  4450  5149 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 65at5820             -           4303   4.9e-25   84.6  98.3   1   4         3   6.3e+03   -9.9  12.5  1929  2145   735   956   714  1009 0.51 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 65at5820             -           4303   4.9e-25   84.6  98.3   2   4   7.2e-16   1.5e-12   43.2  22.0  1345  1934  1475  2146  1468  2155 0.70 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 65at5820             -           4303   4.9e-25   84.6  98.3   3   4   7.4e-18   1.5e-14   49.8  43.4  2877  3546  3325  4007  3305  4011 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 65at5820             -           4303   4.9e-25   84.6  98.3   4   4     8e-06     0.017    9.8   0.1  3738  3911  4319  4522  4297  4539 0.70 dynein heavy chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/65at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/65at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/65at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:11 2026
# [ok]
