#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71267.1           -            292 9510at5820           -            234    1e-139  462.2  23.2   1   1  2.2e-138  3.7e-136  450.6  23.2     1   224     1   263     1   292 0.93 RNA-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9510at5820           -            234   5.4e-31  106.4  10.3   2   5   1.8e-11   2.9e-09   35.3   0.1   125   204   103   184    91   190 0.88 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9510at5820           -            234   5.4e-31  106.4  10.3   3   5   1.1e-06   0.00019   19.6   0.0   120   191   187   256   178   263 0.86 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9510at5820           -            234   5.4e-31  106.4  10.3   4   5   3.7e-12   6.1e-10   37.5   0.0   119   213   442   536   436   553 0.89 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO75490.1           -            885 9510at5820           -            234   5.4e-31  106.4  10.3   5   5       9.7   1.6e+03   -3.1   0.5    90   126   635   672   631   690 0.81 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 9510at5820           -            234   1.2e-27   95.4   1.1   1   1   1.6e-28   2.6e-26   91.1   1.1     7   210   331   524   325   531 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 9510at5820           -            234   6.3e-14   50.6   0.5   1   2    0.0066       1.1    7.2   0.0   126   194    20    89     8   101 0.76 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74870.1           -            475 9510at5820           -            234   6.3e-14   50.6   0.5   2   2     2e-13   3.3e-11   41.7   0.1   123   200   104   181    94   205 0.87 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO71923.1           -            340 9510at5820           -            234   2.5e-13   48.6   2.4   1   2   5.3e-10   8.8e-08   30.5   0.0   122   200    83   159    73   170 0.87 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71923.1           -            340 9510at5820           -            234   2.5e-13   48.6   2.4   2   2   1.1e-05    0.0018   16.3   1.9   128   219   172   270   165   287 0.68 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO74171.1           -           1033 9510at5820           -            234   3.1e-13   48.3   0.0   1   3   0.00043     0.072   11.1   0.0   127   210   643   727   629   745 0.77 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 9510at5820           -            234   3.1e-13   48.3   0.0   2   3   2.9e-10   4.8e-08   31.3   0.0   137   208   755   826   750   843 0.89 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 9510at5820           -            234   3.1e-13   48.3   0.0   3   3      0.33        55    1.7   0.0    16    66   961  1008   949  1014 0.74 splicing factor 1, putative [Plasmodium vivax]
SCO72209.1           -            250 9510at5820           -            234   3.7e-11   41.5   0.0   1   2   2.6e-08   4.3e-06   24.9   0.0   123   189    18    84     5   104 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 9510at5820           -            234   3.7e-11   41.5   0.0   2   2   3.4e-05    0.0056   14.7   0.0   127   202   173   248   162   250 0.92 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 9510at5820           -            234   2.2e-10   39.0   0.8   1   2   0.00025     0.042   11.9   0.1     7    56   118   169   110   184 0.61 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 9510at5820           -            234   2.2e-10   39.0   0.8   2   2   1.8e-08   2.9e-06   25.5   0.1   126   185   202   261   170   285 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 9510at5820           -            234   3.5e-10   38.3   5.1   1   3       1.6   2.6e+02   -0.5   1.0    71   203   402   537   393   550 0.72 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 9510at5820           -            234   3.5e-10   38.3   5.1   2   3   0.00097      0.16   10.0   0.0   165   202   917   954   910   967 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO75424.1           -           1120 9510at5820           -            234   3.5e-10   38.3   5.1   3   3   3.5e-09   5.8e-07   27.8   0.1   128   199   981  1052   964  1059 0.90 RNA-binding protein, putative [Plasmodium vivax]
SCO72166.1           -            318 9510at5820           -            234   4.8e-09   34.6   0.0   1   1   6.1e-11     1e-08   33.5   0.0   124   230    84   192    74   195 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO72875.1           -           1832 9510at5820           -            234   1.9e-07   29.3   0.8   1   2      0.31        50    1.8   0.7   138   195   478   533   452   540 0.77 RNA-binding protein, putative [Plasmodium vivax]
SCO72875.1           -           1832 9510at5820           -            234   1.9e-07   29.3   0.8   2   2     3e-08     5e-06   24.7   0.0     8    90  1019  1102  1012  1111 0.70 RNA-binding protein, putative [Plasmodium vivax]
SCO71964.1           -            475 9510at5820           -            234     1e-06   26.9   0.1   1   2   2.7e-05    0.0045   15.0   0.1   127   185    96   154    65   182 0.79 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO71964.1           -            475 9510at5820           -            234     1e-06   26.9   0.1   2   2    0.0011      0.18    9.8   0.0   115   182   293   363   269   378 0.72 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO72051.1           -            287 9510at5820           -            234   1.4e-06   26.6   1.4   1   2   0.00022     0.036   12.1   0.7   139   202    58   117    34   142 0.80 RNA-binding protein, putative [Plasmodium vivax]
SCO72051.1           -            287 9510at5820           -            234   1.4e-06   26.6   1.4   2   2   0.00011     0.019   13.0   0.0   126   200   210   284   174   286 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO73485.1           -            181 9510at5820           -            234     2e-06   26.0   0.0   1   1   1.8e-08   2.9e-06   25.5   0.0   136   211    60   136    39   159 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO71354.1           -            269 9510at5820           -            234   3.3e-06   25.3   0.0   1   1   3.5e-08   5.7e-06   24.5   0.0     9    68   190   251   183   258 0.83 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO73179.1           -            316 9510at5820           -            234   6.2e-06   24.4   0.0   1   2   4.2e-07   6.9e-05   21.0   0.0   127   200     9    80     4    91 0.91 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO73179.1           -            316 9510at5820           -            234   6.2e-06   24.4   0.0   2   2      0.54        90    1.0   0.0   165   190   143   168   124   193 0.78 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO75496.1           -            110 9510at5820           -            234   6.4e-06   24.4   0.0   1   1   4.5e-08   7.4e-06   24.2   0.0   128   198    16    84     9   103 0.87 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO72684.1           -            208 9510at5820           -            234   6.6e-06   24.3   0.3   1   2   8.9e-08   1.5e-05   23.2   0.1   120   200     2    82     1    94 0.90 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO72684.1           -            208 9510at5820           -            234   6.6e-06   24.3   0.3   2   2       4.8   7.9e+02   -2.1   0.0    51    82   159   188   147   192 0.75 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO73790.1           -            754 9510at5820           -            234   7.8e-06   24.1   0.2   1   3     0.075        12    3.8   0.0   167   199   449   483   394   506 0.67 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 9510at5820           -            234   7.8e-06   24.1   0.2   2   3      0.13        22    3.0   0.0   128   162   559   594   549   618 0.73 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 9510at5820           -            234   7.8e-06   24.1   0.2   3   3   0.00011     0.019   13.0   0.0   122   202   671   751   627   753 0.81 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO72090.1           -            725 9510at5820           -            234   8.6e-06   24.0   0.0   1   1   9.8e-08   1.6e-05   23.0   0.0   130   199    11    81     3    92 0.88 mRNA processing protein, putative [Plasmodium vivax]
SCO73415.1           -            448 9510at5820           -            234   3.8e-05   21.8   0.1   1   1     4e-07   6.6e-05   21.1   0.1     7    69    98   161    91   180 0.70 U1 small nuclear ribonucleoprotein, putative [Plasmodium vivax]
SCO72111.1           -            192 9510at5820           -            234   6.7e-05   21.0   0.6   1   2   7.6e-06    0.0012   16.9   0.1   121   208     5    94     2   105 0.79 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO72111.1           -            192 9510at5820           -            234   6.7e-05   21.0   0.6   2   2      0.16        26    2.7   0.1   159   195   150   184   100   189 0.59 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO75038.1           -            661 9510at5820           -            234   6.9e-05   21.0   0.0   1   1   9.8e-07   0.00016   19.8   0.0   125   203   165   247   156   261 0.82 U2 snRNP-associated SURP motif-containing protein, putative [Plasmodium vivax]
SCO75242.1           -            880 9510at5820           -            234   7.6e-05   20.8   3.3   1   2   7.1e-07   0.00012   20.2   0.6    93   122   192   221   179   237 0.85 pre-mRNA-processing factor 40, putative [Plasmodium vivax]
SCO75242.1           -            880 9510at5820           -            234   7.6e-05   20.8   3.3   2   2       1.3   2.1e+02   -0.2   0.2    90   121   231   262   223   265 0.88 pre-mRNA-processing factor 40, putative [Plasmodium vivax]
SCO72353.1           -            299 9510at5820           -            234   9.3e-05   20.6   0.0   1   1   9.5e-07   0.00016   19.8   0.0   126   196    36   107    20   114 0.86 RNA-binding protein, putative [Plasmodium vivax]
SCO73700.1           -            153 9510at5820           -            234   9.9e-05   20.5   1.7   1   1   1.7e-06   0.00028   19.0   1.5   103   201    38   136    19   147 0.83 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO75286.1           -            124 9510at5820           -            234    0.0001   20.4   0.1   1   1   6.9e-07   0.00011   20.3   0.1   138   204    20    87     4   110 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO75184.1           -            158 9510at5820           -            234   0.00013   20.0   0.0   1   1   8.7e-07   0.00014   19.9   0.0     4    66    33    94    29   144 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO74222.1           -            911 9510at5820           -            234   0.00022   19.3   0.0   1   1   3.1e-06   0.00051   18.1   0.0   124   199   672   748   664   768 0.85 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO71613.1           -            181 9510at5820           -            234   0.00068   17.7   0.0   1   1   5.8e-06   0.00095   17.3   0.0    10   100    79   170    71   179 0.77 RNA-binding protein, putative [Plasmodium vivax]
SCO74458.1           -            786 9510at5820           -            234   0.00072   17.6   0.0   1   1   8.8e-06    0.0014   16.7   0.0   135   205    38   109    14   130 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO74652.1           -            182 9510at5820           -            234     0.001   17.2   0.0   1   1     8e-06    0.0013   16.8   0.0   125   221    81   181    69   182 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO75145.1           -            505 9510at5820           -            234    0.0046   15.0   1.1   1   2    0.0012      0.19    9.7   0.1   163   201   266   304   221   316 0.76 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75145.1           -            505 9510at5820           -            234    0.0046   15.0   1.1   2   2      0.12        20    3.1   0.0   145   201   452   503   432   505 0.77 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75004.1           -            119 9510at5820           -            234     0.012   13.6   0.0   1   1   8.8e-05     0.015   13.4   0.0   125   198    34   108    15   118 0.75 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9510at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9510at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9510at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:11:45 2026
# [ok]
