#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73914.1           -           1383 1098at5820           -            989         0 1939.8 108.5   1   5   1.9e-47   8.4e-45  151.2   3.0     1    84     1    85     1    93 0.97 elongation factor Tu, putative [Plasmodium vivax]
SCO75601.1           -           1101 1098at5820           -            989   8.2e-14   48.6   1.0   1   2   1.8e-16   8.2e-14   48.6   1.0    10   153    23   159    17   174 0.82 tetQ family GTPase, putative [Plasmodium vivax]
SCO75601.1           -           1101 1098at5820           -            989   8.2e-14   48.6   1.0   2   2      0.21        96   -1.2   0.3   830   917   992  1087   932  1098 0.74 tetQ family GTPase, putative [Plasmodium vivax]
SCO74081.1           -            456 1098at5820           -            989   5.3e-13   46.0   0.2   1   1   1.7e-15   7.6e-13   45.4   0.2    13   147    73   200    65   212 0.83 elongation factor Tu, mitochondrial precursor, putative [Plasmodium vivax]
SCO73786.1           -            996 1098at5820           -            989   7.1e-09   32.3   0.4   1   1   1.6e-11   7.1e-09   32.3   0.4    14   152   414   544   407   566 0.82 translation initiation factor IF-2, putative [Plasmodium vivax]
SCO71229.1           -           1162 1098at5820           -            989   1.7e-07   27.7   3.5   1   2   5.8e-06    0.0026   13.9   0.1    12    62   592   646   580   648 0.70 translation initiation factor IF-2, putative [Plasmodium vivax]
SCO71229.1           -           1162 1098at5820           -            989   1.7e-07   27.7   3.5   2   2   1.6e-06    0.0007   15.8   1.2    85   186   645   748   635   776 0.85 translation initiation factor IF-2, putative [Plasmodium vivax]
SCO73515.1           -            443 1098at5820           -            989     0.057    9.4   0.0   1   1    0.0002     0.091    8.8   0.0    14   148     9   158     2   181 0.62 elongation factor 1-alpha, putative [Plasmodium vivax]
SCO73516.1           -            443 1098at5820           -            989     0.057    9.4   0.0   1   1    0.0002     0.091    8.8   0.0    14   148     9   158     2   181 0.62 elongation factor 1-alpha, putative [Plasmodium vivax]
SCO70593.1           -            789 1098at5820           -            989      0.17    7.9   2.9   1   2      0.45     2e+02   -2.3   0.0    14    31     5    22     3    29 0.85 selenocysteine-specific elongation factor selB homologue, putative [Plasmodium vivax]
SCO70593.1           -            789 1098at5820           -            989      0.17    7.9   2.9   2   2   0.00024      0.11    8.5   0.8    80   148   122   190   118   208 0.84 selenocysteine-specific elongation factor selB homologue, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1098at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1098at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1098at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:25 2026
# [ok]
