#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70700.1           -           5031 25at5820             -           4225         0 8510.2 197.9   1   9   2.2e-30   2.3e-27   92.3   0.9     1    55     1    55     1    63 0.97 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 25at5820             -           4225    8e-274  910.3 161.0   5   8   1.1e-05     0.012   10.2   5.4  2289  2523  2923  3153  2918  3207 0.77 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 25at5820             -           4225    8e-274  910.3 161.0   6   8   1.8e-89   1.9e-86  288.4  38.9  2594  3364  3300  4066  3279  4079 0.90 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 25at5820             -           4225    8e-274  910.3 161.0   7   8   7.3e-24   7.7e-21   70.6   5.2  3365  3527  4213  4377  4204  4384 0.91 dynein heavy chain, putative [Plasmodium vivax]
SCO71602.1           -           5238 25at5820             -           4225    8e-274  910.3 161.0   8   8   1.7e-33   1.8e-30  102.6  21.4  3626  4086  4584  5077  4476  5139 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   1   8   1.3e-26   1.3e-23   79.8  42.8  1112  1532  1069  1513  1045  1526 0.85 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   2   8         6   6.3e+03   -9.7   5.0  1581  1672  1633  1722  1574  1738 0.46 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   3   8     1e-68   1.1e-65  219.5   1.1  1665  1943  1792  2073  1759  2083 0.93 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   4   8   3.8e-68     4e-65  217.6  28.9  1952  2815  2123  3013  2110  3025 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   5   8   4.8e-27     5e-24   81.2  24.6  2860  3246  3111  3513  3087  3533 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   6   8   2.8e-37   2.9e-34  115.1  17.6  3259  3528  3610  3883  3590  3891 0.94 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   7   8   4.8e-18     5e-15   51.3   0.4  3706  3912  4557  4758  4549  4765 0.83 dynein heavy chain, putative [Plasmodium vivax]
SCO72715.1           -           5298 25at5820             -           4225  1.9e-219  729.8 180.7   8   8   3.4e-06    0.0036   12.0   7.3  3991  4143  5005  5161  4997  5182 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   1  10      0.29     3e+02   -4.4   4.8  3998  4097   389   493   361   538 0.68 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   2  10   5.4e-17   5.7e-14   47.8  95.0   901  1588   576  1262   534  1273 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   3  10   1.5e-30   1.6e-27   92.8   3.0  1605  1791  1378  1574  1337  1584 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   4  10   4.5e-27   4.7e-24   81.3   3.0  1797  1946  1645  1805  1641  1813 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   5  10   1.1e-25   1.1e-22   76.7  15.5  1957  2247  1973  2270  1956  2285 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   6  10   5.2e-07   0.00054   14.7  19.7  2303  2775  2634  3145  2584  3182 0.64 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   7  10   7.7e-31   8.1e-28   93.8  41.2  2838  3343  3273  3795  3267  3805 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   8  10      0.01        11    0.4  11.2  3379  3566  3952  4148  3928  4205 0.66 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9   9  10   4.2e-06    0.0044   11.7   4.9  3625  3799  4422  4599  4387  4608 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 25at5820             -           4225  6.2e-114  379.6 289.9  10  10   2.3e-08   2.4e-05   19.2  20.3  3807  4137  4714  5039  4709  5055 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   1  10         6   6.3e+03  -44.6  66.8   148   829   131   837    69   872 0.62 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   2  10   4.5e-23   4.8e-20   68.0  41.4  1097  1528  1278  1713  1226  1724 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   3  10   1.3e-20   1.4e-17   59.8   0.7  1667  1792  2269  2394  2248  2402 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   4  10     1e-17   1.1e-14   50.2   8.2  1807  2010  2592  2807  2588  2828 0.86 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   5  10   4.3e-18   4.5e-15   51.5  11.4  2012  2275  2963  3233  2944  3327 0.87 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   6  10     0.013        14    0.1   2.5  2471  2576  3690  3804  3665  3815 0.70 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   7  10   1.4e-36   1.5e-33  112.8  36.2  2850  3337  4504  4994  4494  5003 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   8  10   1.4e-10   1.5e-07   26.5  14.6  3363  3528  5100  5266  5091  5328 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5   9  10    0.0028         3    2.3   0.7  3627  3753  5642  5766  5633  5771 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 25at5820             -           4225   9.9e-91  302.6 259.5  10  10   7.9e-11   8.3e-08   27.3   8.0  3753  3944  5875  6061  5866  6268 0.77 dynein beta chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/25at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/25at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/25at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:41:12 2026
# [ok]
