#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74455.1           -            528 5868at5820           -            452  2.3e-298  987.4   0.5   1   1  1.9e-300  2.8e-298  987.1   0.5     6   448    56   515    52   528 0.97 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO71470.1           -            388 5868at5820           -            452   2.1e-59  199.8   1.3   1   1   1.8e-61   2.7e-59  199.4   1.3    57   428    18   374    12   386 0.89 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO73308.1           -            720 5868at5820           -            452   2.2e-57  193.1   0.2   1   2   5.3e-09   7.9e-07   26.5   0.0    66   116   138   188   122   204 0.85 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 5868at5820           -            452   2.2e-57  193.1   0.2   2   2   6.4e-51   9.6e-49  164.6   0.1   126   420   223   515   207   541 0.89 ATP-dependent helicase, putative [Plasmodium vivax]
SCO75754.1           -            731 5868at5820           -            452   5.2e-52  175.4   2.6   1   1   1.3e-52     2e-50  170.2   2.6    66   425   116   503   106   513 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71685.1           -           1015 5868at5820           -            452   1.2e-51  174.1   0.3   1   1   1.1e-53   1.6e-51  173.7   0.3    77   431   648  1011   629  1015 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 5868at5820           -            452   2.9e-50  169.6   8.3   1   2     5e-13   7.4e-11   39.7   0.2    17   116   211   316   200   325 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 5868at5820           -            452   2.9e-50  169.6   8.3   2   2   2.9e-41   4.3e-39  132.8   3.0   128   437   378   685   365   695 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71091.1           -            473 5868at5820           -            452     5e-48  162.3   2.4   1   2   1.8e-05    0.0027   14.8   0.0    55   113    55   118     1   128 0.71 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO71091.1           -            473 5868at5820           -            452     5e-48  162.3   2.4   2   2   2.9e-45   4.4e-43  146.0   2.1   131   439   163   470   154   473 0.90 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO74062.1           -            489 5868at5820           -            452   8.5e-48  161.5   0.0   1   1   1.2e-49   1.9e-47  160.4   0.0    33   418    37   434    20   453 0.86 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO74881.1           -            877 5868at5820           -            452   1.6e-47  160.6   6.0   1   1   1.7e-49   2.5e-47  159.9   6.0    26   427   106   510    98   525 0.83 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO72338.1           -            382 5868at5820           -            452   1.7e-45  153.9   0.0   1   1   1.5e-47   2.2e-45  153.5   0.0   128   430    78   375    75   379 0.90 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO70895.1           -            850 5868at5820           -            452   3.1e-40  136.6   0.1   1   2   5.9e-28   8.8e-26   88.9   0.1    63   231   145   319   139   328 0.88 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 5868at5820           -            452   3.1e-40  136.6   0.1   2   2   1.1e-14   1.6e-12   45.2   0.0   329   408   609   691   598   714 0.85 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO71230.1           -           1187 5868at5820           -            452   5.6e-40  135.7   0.8   1   1   5.9e-42   8.9e-40  135.1   0.8    58   403   170   515   164   531 0.87 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO71586.1           -            606 5868at5820           -            452   1.3e-37  127.9   0.2   1   2   1.5e-06   0.00023   18.3   0.0    73   118   151   196   134   206 0.85 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO71586.1           -            606 5868at5820           -            452   1.3e-37  127.9   0.2   2   2   1.3e-33     2e-31  107.5   0.1   122   434   226   542   219   557 0.84 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO75149.1           -            626 5868at5820           -            452   4.1e-34  116.4   2.8   1   1   3.8e-36   5.6e-34  115.9   2.8    91   416   187   521   170   549 0.85 DEAD box helicase, putative [Plasmodium vivax]
SCO74323.1           -            787 5868at5820           -            452   1.6e-32  111.2   2.4   1   1   4.5e-33   6.7e-31  105.8   2.4    68   410   386   756   374   774 0.72 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO73134.1           -            816 5868at5820           -            452   2.1e-30  104.2   6.0   1   3   2.4e-08   3.7e-06   24.3   0.0    59   113     7    61     3    78 0.86 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 5868at5820           -            452   2.1e-30  104.2   6.0   2   3   8.6e-11   1.3e-08   32.4   0.7   130   270   332   477   324   514 0.80 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 5868at5820           -            452   2.1e-30  104.2   6.0   3   3   1.4e-15   2.1e-13   48.2   0.5   323   399   603   679   529   688 0.77 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74462.1           -            791 5868at5820           -            452     2e-26   91.0   2.6   1   2   1.9e-18   2.8e-16   57.6   0.4    58   229   244   427   238   469 0.77 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO74462.1           -            791 5868at5820           -            452     2e-26   91.0   2.6   2   2   4.3e-11   6.4e-09   33.4   0.1   325   418   596   690   545   712 0.84 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO73310.1           -            522 5868at5820           -            452   8.4e-22   75.8   2.5   1   1     1e-23   1.6e-21   74.9   2.5    64   410   102   465    89   487 0.73 ATP-dependent helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 5868at5820           -            452   5.4e-21   73.2   0.1   1   2     0.029       4.4    4.2   0.0    88   117   194   223   167   247 0.86 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 5868at5820           -            452   5.4e-21   73.2   0.1   2   2   4.8e-21   7.1e-19   66.2   0.0   305   427   538   659   528   678 0.79 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 5868at5820           -            452   5.9e-20   69.7   0.5   1   4     0.012       1.9    5.5   0.0    56   119    29    92    20   100 0.88 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 5868at5820           -            452   5.9e-20   69.7   0.5   2   4       1.9   2.9e+02   -1.8   0.0   131   152   139   160   131   181 0.82 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 5868at5820           -            452   5.9e-20   69.7   0.5   3   4   6.7e-05      0.01   12.9   0.0   201   242   286   328   273   340 0.86 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 5868at5820           -            452   5.9e-20   69.7   0.5   4   4   5.4e-15   8.1e-13   46.2   0.2   281   407   580   708   563   723 0.81 RNA helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 5868at5820           -            452   1.1e-18   65.6   0.1   1   2   0.00038     0.057   10.4   0.0    55   116   143   204   128   211 0.86 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 5868at5820           -            452   1.1e-18   65.6   0.1   2   2   6.8e-17     1e-14   52.5   0.1   302   397   886   981   875   990 0.94 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO70772.1           -            548 5868at5820           -            452   1.2e-18   65.5   1.1   1   1   1.2e-20   1.8e-18   64.8   1.1    89   411   134   479    76   509 0.70 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO74879.1           -            995 5868at5820           -            452   1.3e-18   65.3   7.5   1   5   8.4e-05     0.013   12.6   0.0    47   115    41   109    31   116 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 5868at5820           -            452   1.3e-18   65.3   7.5   2   5       1.5   2.2e+02   -1.4   0.0   131   150   244   263   235   268 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 5868at5820           -            452   1.3e-18   65.3   7.5   3   5     8e-07   0.00012   19.3   0.0   177   245   316   387   307   401 0.83 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 5868at5820           -            452   1.3e-18   65.3   7.5   4   5       7.6   1.1e+03   -3.7   0.1   284   317   464   497   453   501 0.78 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 5868at5820           -            452   1.3e-18   65.3   7.5   5   5   2.7e-11     4e-09   34.0   0.9   328   407   556   638   539   657 0.80 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO75658.1           -            850 5868at5820           -            452     2e-17   61.4   0.7   1   2   2.3e-09   3.4e-07   27.7   0.1    76   147   114   188   104   295 0.76 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 5868at5820           -            452     2e-17   61.4   0.7   2   2   1.2e-10   1.8e-08   31.8   0.0   362   420   516   574   511   604 0.83 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO71941.1           -            731 5868at5820           -            452   3.8e-15   53.9   0.3   1   1   5.1e-17   7.7e-15   52.9   0.3   298   424   380   504   347   522 0.81 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO70404.1           -           1051 5868at5820           -            452     8e-12   42.9   2.4   1   3      0.79   1.2e+02   -0.5   0.0    63   103    83   120    69   132 0.74 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 5868at5820           -            452     8e-12   42.9   2.4   2   3       3.4   5.1e+02   -2.6   0.0   173   219   430   480   425   495 0.72 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 5868at5820           -            452     8e-12   42.9   2.4   3   3   1.8e-13   2.7e-11   41.2   0.9   304   435   763   901   754   920 0.79 RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 5868at5820           -            452   5.4e-11   40.2   0.8   1   3   2.1e-08   3.1e-06   24.5   0.1    52   249   215   428   197   443 0.77 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 5868at5820           -            452   5.4e-11   40.2   0.8   2   3       3.5   5.3e+02   -2.6   0.1   278   325   647   700   640   715 0.62 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 5868at5820           -            452   5.4e-11   40.2   0.8   3   3     5e-05    0.0075   13.3   0.0   327   405   830   911   821   924 0.86 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74783.1           -           1269 5868at5820           -            452   1.2e-09   35.8   0.3   1   1   1.2e-11   1.8e-09   35.1   0.3   266   415   238   395    58   415 0.72 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO72535.1           -           1396 5868at5820           -            452     2e-08   31.7   0.7   1   2     2e-09     3e-07   27.8   0.3   279   393   612   735   608   760 0.81 chromatin remodeling protein, putative [Plasmodium vivax]
SCO72535.1           -           1396 5868at5820           -            452     2e-08   31.7   0.7   2   2      0.23        34    1.3   0.0   286   339  1242  1294  1234  1314 0.81 chromatin remodeling protein, putative [Plasmodium vivax]
SCO75211.1           -            790 5868at5820           -            452   3.4e-05   21.1   0.1   1   2      0.16        25    1.8   0.0   174   200   247   274   238   279 0.57 DEAD box helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 5868at5820           -            452   3.4e-05   21.1   0.1   2   2   9.6e-06    0.0014   15.7   0.0   349   402   658   711   627   726 0.88 DEAD box helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 5868at5820           -            452     6e-05   20.3   0.7   1   3       5.8   8.7e+02   -3.3   0.0    99   116   626   643   623   647 0.88 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 5868at5820           -            452     6e-05   20.3   0.7   2   3      0.92   1.4e+02   -0.7   0.0   178   212   906   941   903   946 0.86 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 5868at5820           -            452     6e-05   20.3   0.7   3   3   2.3e-06   0.00034   17.8   0.1   351   403  1212  1264  1150  1278 0.88 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71610.1           -           3266 5868at5820           -            452    0.0013   15.9   0.2   1   1   1.9e-05    0.0028   14.8   0.2   280   393  1698  1820  1664  1871 0.81 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71299.1           -           1807 5868at5820           -            452    0.0027   14.8   0.4   1   1   3.4e-05    0.0051   13.9   0.4   286   393  1412  1527  1402  1546 0.86 helicase SRCAP, putative [Plasmodium vivax]
SCO75227.1           -            214 5868at5820           -            452    0.0058   13.7   0.8   1   2   6.7e-05      0.01   12.9   0.2    35    83    27    75    17    82 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75227.1           -            214 5868at5820           -            452    0.0058   13.7   0.8   2   2         2     3e+02   -1.8   0.0    92   118   119   148   110   161 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5868at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5868at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5868at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:28 2026
# [ok]
