#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73228.1           -            200 12020at5820          -            161  1.4e-103  342.0  20.6   1   1  3.3e-105  1.1e-102  339.1  20.6     1   161    30   200    30   200 0.97 ras-related protein Rab-1B, putative [Plasmodium vivax]
SCO74696.1           -            381 12020at5820          -            161   5.7e-06   24.7   3.0   5   5     0.033        11    4.3   0.0    48    99   308   357   298   372 0.71 polyubiquitin 5, putative [Plasmodium vivax]
SCO71420.1           -            191 12020at5820          -            161   5.3e-05   21.6   0.0   1   1   2.2e-07   7.1e-05   21.1   0.0    28    96    64   133    55   157 0.84 small GTP-binding protein sar1, putative [Plasmodium vivax]
SCO73690.1           -            452 12020at5820          -            161   0.00064   18.0   0.0   1   1   4.7e-06    0.0016   16.8   0.0    24    78   152   206   145   215 0.89 ras GTPAse, putative [Plasmodium vivax]
SCO73916.1           -            224 12020at5820          -            161    0.0028   16.0   1.0   1   2       1.7   5.7e+02   -1.3   0.0   102   129    40    67    29    85 0.72 GTPase, putative [Plasmodium vivax]
SCO73916.1           -            224 12020at5820          -            161    0.0028   16.0   1.0   2   2   1.7e-05    0.0055   15.0   0.2    51   144   110   207   100   216 0.80 GTPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12020at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12020at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12020at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:22 2026
# [ok]
