#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73453.1           -            887 3438at5820           -            675         0 1102.3  80.6   1   6   5.6e-13   2.7e-10   37.9   0.0     1    43     1    58     1    61 0.85 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO72943.1           -            660 3438at5820           -            675     4e-07   27.4  22.9   2   5   0.00025      0.12    9.3   0.0   167   244   137   215   120   229 0.81 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3438at5820           -            675     4e-07   27.4  22.9   3   5   1.9e-05    0.0094   13.0   4.5    81   263   341   523   337   527 0.73 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3438at5820           -            675     4e-07   27.4  22.9   4   5   1.8e-08   8.7e-06   23.0   4.5    77   273   382   575   381   580 0.82 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 3438at5820           -            675     4e-07   27.4  22.9   5   5      0.23   1.1e+02   -0.5   0.0   227   263   623   659   607   660 0.88 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO73165.1           -           1236 3438at5820           -            675   1.4e-06   25.6  12.5   1   2   5.2e-07   0.00025   18.2   8.2   138   313   893  1074   883  1091 0.79 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 3438at5820           -            675   1.4e-06   25.6  12.5   2   2    0.0004       0.2    8.6   0.1   163   264  1093  1202  1075  1209 0.63 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO72650.1           -            468 3438at5820           -            675   7.3e-06   23.3   8.5   1   3      0.21     1e+02   -0.3   0.1   126   180    81   138    32   146 0.56 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 3438at5820           -            675   7.3e-06   23.3   8.5   2   3   1.4e-05     0.007   13.4   0.4   228   267   211   250   200   261 0.87 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 3438at5820           -            675   7.3e-06   23.3   8.5   3   3   1.1e-05    0.0052   13.8   0.2   199   265   333   399   258   417 0.67 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO74096.1           -           1983 3438at5820           -            675   0.00019   18.6   0.4   1   2     0.012       5.7    3.8   0.0   227   268  1713  1754  1709  1832 0.71 myosin C, putative [Plasmodium vivax]
SCO74096.1           -           1983 3438at5820           -            675   0.00019   18.6   0.4   2   2   2.4e-05     0.012   12.7   0.1    80   134  1921  1979  1918  1983 0.81 myosin C, putative [Plasmodium vivax]
SCO74671.1           -            694 3438at5820           -            675   0.00023   18.3  21.5   1   4      0.11        52    0.6   0.1   232   264    10    42     2    57 0.69 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 3438at5820           -            675   0.00023   18.3  21.5   2   4   8.2e-05     0.039   10.9   1.8   186   263    79   160    62   169 0.88 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 3438at5820           -            675   0.00023   18.3  21.5   3   4   7.3e-07   0.00035   17.7   0.9   206   269   261   328   242   345 0.80 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 3438at5820           -            675   0.00023   18.3  21.5   4   4      0.11        52    0.6   0.8   154   200   612   661   590   690 0.73 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO73776.1           -            361 3438at5820           -            675    0.0036   14.4   0.1   1   1   1.2e-05     0.006   13.6   0.1   206   312   165   267   158   311 0.82 diphthine methyltransferase, putative [Plasmodium vivax]
SCO75552.1           -            445 3438at5820           -            675     0.015   12.3   3.3   1   2   0.00053      0.26    8.2   0.4   118   268    87   150    55   240 0.66 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75552.1           -            445 3438at5820           -            675     0.015   12.3   3.3   2   2    0.0057       2.8    4.8   0.1   223   269   302   347   280   357 0.85 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75554.1           -            763 3438at5820           -            675     0.035   11.1   9.5   1   2   0.00031      0.15    9.0   1.6   193   270    11    94     4   140 0.71 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75554.1           -            763 3438at5820           -            675     0.035   11.1   9.5   2   2    0.0017      0.83    6.5   1.2   242   321   241   319   201   326 0.76 protein transport protein SEC13, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3438at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3438at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3438at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:54 2026
# [ok]
