#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71602.1           -           5238 41at5820             -           4262         0 8499.1 401.8   1  12  1.1e-149  1.1e-146  488.4  41.1     1   304    43   387    43   392 0.92 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   3  11         6   6.3e+03  -36.0  46.6   449   738  1024  1316   983  1333 0.43 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   4  11         6   6.3e+03  -11.1   9.0   977  1051  1369  1446  1364  1466 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   5  11         6   6.3e+03  -20.5  60.3   762  1164  1575  1980  1569  1989 0.68 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   6  11  3.9e-180    4e-177  589.4  63.3  1157  2121  2074  3070  2054  3079 0.87 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   7  11   6.3e-19   6.6e-16   54.3  15.4  2207  2524  3338  3682  3280  3700 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   8  11   2.3e-20   2.4e-17   59.1   5.8  2530  2689  3798  3959  3793  3973 0.88 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1   9  11  1.2e-108  1.3e-105  352.1  70.1  2698  3545  4041  4915  4022  4949 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1  10  11   5.3e-43   5.5e-40  134.2  26.5  3588  4043  5076  5525  5026  5589 0.77 dynein heavy chain, putative [Plasmodium vivax]
SCO71807.1           -           5866 41at5820             -           4262         0 1171.6 229.1  11  11   6.8e-24   7.2e-21   70.8   8.0  4022  4256  5611  5862  5596  5865 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   1   6         6   6.3e+03  -10.4   6.9   383  1467   869   906   749   963 0.44 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   2   6  1.5e-133  1.5e-130  434.8  16.9  1067  1814  1397  2182  1371  2185 0.88 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   3   6   1.2e-41   1.3e-38  129.7   0.6  1820  2047  2229  2466  2223  2478 0.88 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   4   6  2.8e-111    3e-108  360.8  42.3  2230  3478  2729  4003  2722  4011 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   5   6   2.6e-33   2.7e-30  102.0   1.2  3613  3937  4222  4557  4209  4601 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO70700.1           -           5031 41at5820             -           4262  1.1e-298  992.9 105.6   6   6      0.03        32   -1.1   1.1  3980  4100  4659  4791  4651  4803 0.71 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   1  10         6   6.3e+03  -38.2 175.1   459  1412   244  1218   221  1285 0.65 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   2  10   7.3e-39   7.7e-36  120.4  12.1  1498  1701  1382  1578  1376  1583 0.93 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   3  10   1.7e-19   1.8e-16   56.2  11.2  1703  1855  1645  1804  1643  1813 0.87 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   4  10   3.8e-14     4e-11   38.4  24.5  1860  2117  1968  2233  1953  2248 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   5  10     5e-30   5.2e-27   91.1  58.8  2246  2764  2636  3179  2604  3186 0.85 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   6  10   7.5e-29   7.8e-26   87.2  52.5  2777  3277  3278  3796  3266  3801 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   7  10   1.3e-06    0.0014   13.4  23.0  3314  3561  3940  4184  3921  4198 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   8  10   6.3e-08   6.6e-05   17.8   9.7  3603  3806  4413  4608  4399  4613 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7   9  10   2.7e-25   2.9e-22   75.4  28.5  3804  4205  4713  5099  4706  5107 0.88 dynein heavy chain, putative [Plasmodium vivax]
SCO70863.1           -           5196 41at5820             -           4262  2.3e-123  410.9 462.7  10  10     0.024        26   -0.8   0.0  4217  4256  5147  5192  5125  5195 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   1  13         6   6.3e+03  -87.5 217.3    11  1402   236  1718   230  1731 0.59 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   2  13   0.00084      0.88    4.1  12.4  1430  1565  1822  1953  1774  1962 0.77 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   3  13     4e-28   4.2e-25   84.8   7.0  1557  1700  2252  2396  2240  2402 0.93 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   4  13   1.3e-14   1.4e-11   40.0  14.2  1711  1913  2590  2802  2584  2826 0.84 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   5  13   1.1e-25   1.1e-22   76.7  14.3  1925  2113  2975  3162  2957  3183 0.91 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   6  13       5.7   5.9e+03   -8.6  44.3  2121  2333  3345  3564  3252  3571 0.64 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   7  13   2.2e-05     0.023    9.3  16.7  2336  2477  3622  3765  3611  3859 0.79 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   8  13     3e-06    0.0032   12.2   1.0  2547  2619  4001  4072  3983  4082 0.84 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8   9  13         6   6.3e+03  -16.7  19.1  2620  2764  4207  4347  4196  4494 0.68 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8  10  13     6e-38   6.2e-35  117.4  41.3  2786  3271  4506  4995  4495  5015 0.92 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8  11  13   5.9e-09   6.2e-06   21.2  22.0  3314  3542  5103  5337  5091  5343 0.72 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8  12  13   2.4e-11   2.5e-08   29.2   8.0  3549  3748  5581  5773  5572  5786 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 41at5820             -           4262  6.4e-112  373.0 183.8  13  13   8.8e-36   9.2e-33  110.2  29.0  3751  4257  5875  6391  5866  6393 0.84 dynein beta chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/41at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/41at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/41at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:46:19 2026
# [ok]
