#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0   1  29   1.6e-22     1e-18   63.5   0.2    33    86   165   218   161   223 0.95 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  14  29   5.8e-08   0.00037   15.1   0.3  2645  2674  3718  3747  3705  3754 0.88 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  15  29   2.2e-06     0.014    9.9   0.2  2671  2703  3785  3822  3782  3828 0.90 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  16  29   8.6e-14   5.4e-10   34.5   2.9  2703  2740  3877  3914  3875  3918 0.94 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  17  29   2.6e-17   1.6e-13   46.2   0.1  2736  2784  3943  3991  3939  3998 0.93 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  18  29   3.5e-14   2.2e-10   35.8   0.1  2785  2822  4021  4058  4014  4066 0.92 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  19  29   5.9e-28   3.7e-24   81.5   1.2  2819  2895  4135  4223  4131  4239 0.88 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  20  29   1.5e-14   9.1e-11   37.1   0.0  2892  2974  4250  4359  4242  4364 0.76 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  21  29   1.5e-79   9.2e-76  252.8  11.8  2969  3187  4414  4677  4406  4681 0.87 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  22  29   1.8e-53   1.1e-49  166.2   4.8  3182  3308  4706  4838  4702  4848 0.93 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  23  29  4.5e-107  2.8e-103  344.1  20.0  3309  3570  4882  5178  4878  5187 0.90 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  24  29     2e-72   1.3e-68  229.1   7.4  3564  3702  5203  5341  5200  5346 0.97 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  25  29  3.2e-129    2e-125  417.7  11.2  3702  4050  5428  5844  5421  5847 0.86 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  26  29     2e-96   1.3e-92  308.8  26.1  4051  4323  5878  6171  5858  6212 0.73 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  27  29   1.7e-11   1.1e-07   26.9  22.4  4193  4366  6177  6356  6171  6360 0.70 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  28  29   9.8e-19   6.2e-15   50.9  18.6  4314  4429  6626  6740  6515  6755 0.62 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
SCO74737.1           -           7285 40at5820             -           4729         0 6836.0 398.0  29  29  9.4e-197  5.9e-193  641.8  21.6  4371  4729  6903  7285  6764  7285 0.76 dynein-related AAA-type ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/40at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/40at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/40at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:44:53 2026
# [ok]
