#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72338.1           -            382 6389at5820           -            399  4.8e-219  725.8   1.3   1   1  3.5e-221  5.9e-219  725.5   1.3    97   399    80   382    76   382 1.00 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO73062.1           -            667 6389at5820           -            399   1.2e-49  168.0   0.1   1   1   9.6e-52   1.6e-49  167.5   0.1    27   371   219   577   215   605 0.88 RNA helicase 1, putative [Plasmodium vivax]
SCO71685.1           -           1015 6389at5820           -            399   1.9e-49  167.3   1.4   1   1   1.8e-51   3.1e-49  166.6   1.4    36   383   635  1001   625  1011 0.86 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 6389at5820           -            399   2.9e-49  166.7   0.9   1   2     5e-07   8.5e-05   20.2   0.0    41    90   141   190   113   204 0.87 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73308.1           -            720 6389at5820           -            399   2.9e-49  166.7   0.9   2   2   8.5e-45   1.4e-42  144.6   0.5    98   394   228   532   218   536 0.90 ATP-dependent helicase, putative [Plasmodium vivax]
SCO73265.1           -           1435 6389at5820           -            399   2.2e-47  160.5   0.9   1   1   2.1e-49   3.6e-47  159.8   0.9    40   394   681  1046   666  1049 0.90 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO73552.1           -            599 6389at5820           -            399   4.5e-46  156.2   5.1   1   1   3.8e-48   6.4e-46  155.7   5.1    26   373   146   501   134   513 0.88 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO75754.1           -            731 6389at5820           -            399     4e-44  149.8   4.3   1   2   4.1e-32     7e-30  102.9   0.0    28   221   106   312    89   327 0.86 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75754.1           -            731 6389at5820           -            399     4e-44  149.8   4.3   2   2   4.9e-15   8.3e-13   46.6   2.3   240   378   356   494   332   504 0.92 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74881.1           -            877 6389at5820           -            399   2.6e-43  147.1  15.5   1   1   2.4e-45     4e-43  146.5  15.5    25   370   133   492   111   546 0.82 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO74062.1           -            489 6389at5820           -            399     1e-40  138.6   0.2   1   2   4.7e-19     8e-17   59.9   0.0    47   192    79   227    60   233 0.89 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO74062.1           -            489 6389at5820           -            399     1e-40  138.6   0.2   2   2   3.1e-24   5.3e-22   76.9   0.1   233   371   285   425   249   442 0.87 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO75363.1           -            923 6389at5820           -            399   2.5e-40  137.3   5.3   1   2   6.4e-17   1.1e-14   52.8   0.0    27   193   339   528   323   542 0.80 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO75363.1           -            923 6389at5820           -            399   2.5e-40  137.3   5.3   2   2   1.4e-25   2.4e-23   81.3   3.0   199   378   558   737   536   753 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71230.1           -           1187 6389at5820           -            399   3.9e-39  133.3   7.4   1   1   3.5e-41     6e-39  132.7   7.4    45   385   186   537   145   543 0.89 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO72330.1           -            761 6389at5820           -            399   6.1e-37  126.1   2.4   1   2   8.7e-07   0.00015   19.5   0.0    32    90   260   318   254   324 0.89 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO72330.1           -            761 6389at5820           -            399   6.1e-37  126.1   2.4   2   2   1.2e-32   2.1e-30  104.6   2.2    95   373   378   659   343   683 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6389at5820           -            399   1.3e-30  105.3  11.6   1   4   1.6e-07   2.6e-05   21.9   0.0    19    82    20    83     8    95 0.88 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6389at5820           -            399   1.3e-30  105.3  11.6   2   4     0.029       4.9    4.6   0.0    94   118   135   159   126   165 0.90 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6389at5820           -            399   1.3e-30  105.3  11.6   3   4    0.0081       1.4    6.4   0.4   122   208   217   327   207   362 0.56 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6389at5820           -            399   1.3e-30  105.3  11.6   4   4   1.4e-22   2.4e-20   71.4   3.3   254   382   593   723   582   727 0.89 RNA helicase, putative [Plasmodium vivax]
SCO75149.1           -            626 6389at5820           -            399   1.6e-29  101.7   6.9   1   1   1.3e-31   2.2e-29  101.2   6.9    30   378   154   518   138   534 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 6389at5820           -            399     5e-27   93.5   4.0   1   3   9.6e-08   1.6e-05   22.6   0.0    28    86     4    62     2    71 0.84 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 6389at5820           -            399     5e-27   93.5   4.0   2   3   6.7e-08   1.1e-05   23.1   0.1    92   210   327   450   302   467 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 6389at5820           -            399     5e-27   93.5   4.0   3   3   4.6e-15   7.8e-13   46.7   0.3   283   366   601   684   593   694 0.94 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70895.1           -            850 6389at5820           -            399     3e-26   90.9   0.8   1   2   1.3e-18   2.2e-16   58.4   0.1    36   183   146   304   136   320 0.82 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70895.1           -            850 6389at5820           -            399     3e-26   90.9   0.8   2   2   4.4e-10   7.5e-08   30.3   0.0   291   362   609   683   597   706 0.85 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO75658.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   1   3   5.1e-16   8.6e-14   49.9   0.3    27   221    92   299    78   311 0.74 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   2   3      0.48        82    0.5   0.2   235   275   367   408   363   445 0.81 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   3   3   3.2e-11   5.4e-09   34.1   0.1   322   370   514   562   510   583 0.88 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO71586.1           -            606 6389at5820           -            399   6.5e-23   79.9   0.7   1   2   2.7e-06   0.00045   17.9   0.0    45    87   151   193   137   199 0.89 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO71586.1           -            606 6389at5820           -            399   6.5e-23   79.9   0.7   2   2   4.6e-19   7.9e-17   59.9   0.4    93   371   231   517   211   537 0.76 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO74462.1           -            791 6389at5820           -            399   1.3e-22   78.9   6.8   1   2   1.8e-16   3.1e-14   51.3   0.9    38   233   252   465   225   473 0.76 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO74462.1           -            791 6389at5820           -            399   1.3e-22   78.9   6.8   2   2   3.7e-10   6.2e-08   30.6   0.6   288   371   597   681   538   704 0.74 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO72559.1           -           1329 6389at5820           -            399   5.7e-18   63.6   2.2   1   2   3.1e-05    0.0053   14.4   0.0    28   102   144   218   130   227 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 6389at5820           -            399   5.7e-18   63.6   2.2   2   2   2.2e-15   3.8e-13   47.8   1.2   262   358   884   980   876   988 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 6389at5820           -            399   1.4e-15   55.7   0.3   1   2   0.00013     0.021   12.3   0.0    60   111   194   245   177   263 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 6389at5820           -            399   1.4e-15   55.7   0.3   2   2   2.7e-13   4.6e-11   40.9   0.1   262   379   533   649   527   667 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71941.1           -            731 6389at5820           -            399   7.9e-14   50.0   1.6   1   1   8.6e-16   1.5e-13   49.1   1.6   235   371   355   492   349   508 0.89 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO74879.1           -            995 6389at5820           -            399   7.9e-14   50.0  10.3   1   3   7.3e-05     0.012   13.1   0.0    36    87    58   109    44   117 0.86 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6389at5820           -            399   7.9e-14   50.0  10.3   2   3    0.0028      0.47    7.9   0.3   115   208   280   383   221   397 0.60 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6389at5820           -            399   7.9e-14   50.0  10.3   3   3   1.1e-09   1.8e-07   29.0   2.5   281   376   547   645   517   654 0.79 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO73310.1           -            522 6389at5820           -            399   1.6e-13   49.0   7.6   1   1   1.4e-15   2.3e-13   48.5   7.6    64   378   134   468   107   479 0.78 ATP-dependent helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   1   3       8.1   1.4e+03   -3.5   0.0    28    64    76   112    71   120 0.85 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   2   3         1   1.7e+02   -0.5   0.0   142   181   433   475   422   489 0.76 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   3   3   7.3e-12   1.2e-09   36.2   1.1   261   353   758   849   722   860 0.92 RNA helicase, putative [Plasmodium vivax]
SCO70772.1           -            548 6389at5820           -            399   6.8e-09   33.7  11.6   1   1   8.6e-11   1.5e-08   32.6  11.6    65   372   137   479    75   488 0.70 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO70655.1           -           1393 6389at5820           -            399   1.8e-07   29.0   1.4   1   2      0.15        26    2.2   0.0   144   180   905   942   898   950 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6389at5820           -            399   1.8e-07   29.0   1.4   2   2     7e-08   1.2e-05   23.1   1.9   312   368  1211  1267  1129  1290 0.69 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74783.1           -           1269 6389at5820           -            399   3.6e-06   24.8   0.7   1   2       3.6   6.1e+02   -2.3   0.0    45   102    45   104    24   117 0.80 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO74783.1           -           1269 6389at5820           -            399   3.6e-06   24.8   0.7   2   2   5.1e-08   8.6e-06   23.5   0.3   263   372   281   390   265   406 0.91 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO75211.1           -            790 6389at5820           -            399    0.0012   16.5   0.7   1   3      0.29        50    1.3   0.0    49    90   132   173   111   181 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 6389at5820           -            399    0.0012   16.5   0.7   2   3       5.1   8.6e+02   -2.8   0.0    96   114   252   270   243   277 0.77 DEAD box helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 6389at5820           -            399    0.0012   16.5   0.7   3   3   0.00012      0.02   12.5   0.2   317   366   664   713   656   730 0.87 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6389at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6389at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6389at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:03:56 2026
# [ok]
