#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70512.1           -           1076 2167at5820           -            898         0 1731.3 109.6   1   3         0         0 1664.8  53.6     1   815     1   865     1   867 0.94 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO71610.1           -           3266 2167at5820           -            898   3.6e-57  192.5  11.6   4   5       5.1   8.7e+02   -4.0   7.0   788   864  2949  3026  2938  3050 0.35 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 2167at5820           -            898   3.6e-57  192.5  11.6   5   5         5   8.5e+02   -4.0   6.7   804   835  3192  3223  3135  3255 0.60 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71322.1           -           1096 2167at5820           -            898   1.7e-46  157.1  15.0   1   5       5.6   9.5e+02   -4.2   5.1   752   805     5    69     3    94 0.40 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2167at5820           -            898   1.7e-46  157.1  15.0   2   5   2.5e-20   4.2e-18   63.2   8.7    98   325   188   416   180   431 0.75 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2167at5820           -            898   1.7e-46  157.1  15.0   3   5      0.59     1e+02   -0.9   0.8   356   416   540   596   519   642 0.75 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2167at5820           -            898   1.7e-46  157.1  15.0   4   5   0.00085      0.14    8.5  10.3   421   527   734   853   718   868 0.67 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 2167at5820           -            898   1.7e-46  157.1  15.0   5   5   1.3e-33   2.2e-31  107.1   0.4   536   639   969  1072   949  1095 0.86 DNA helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   1   6   2.9e-26   4.9e-24   82.8   0.1   108   333   327   543   302   575 0.82 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   2   6       1.9   3.3e+02   -2.6   0.1   349   433   604   685   599   690 0.85 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   3   6       1.4   2.3e+02   -2.1  24.5   772   856  1030  1119  1016  1126 0.47 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   4   6   3.1e-26   5.3e-24   82.7   0.6   511   661  1220  1377  1211  1397 0.87 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   5   6       1.6   2.7e+02   -2.4   3.8   760   786  1935  1961  1922  1987 0.54 SNF2 helicase, putative [Plasmodium vivax]
SCO73616.1           -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   6   6       1.3   2.3e+02   -2.1   2.2   813   848  2177  2212  2170  2229 0.72 SNF2 helicase, putative [Plasmodium vivax]
SCO75747.1           -           1589 2167at5820           -            898   6.1e-39  132.1  14.4   1   4     5e-07   8.5e-05   19.2   0.1   118   175   214   267   167   279 0.73 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 2167at5820           -            898   6.1e-39  132.1  14.4   2   4      0.12        20    1.4   0.1   190   253   373   431   365   449 0.75 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 2167at5820           -            898   6.1e-39  132.1  14.4   3   4   2.5e-11   4.2e-09   33.4   0.0   258   314   960  1017   950  1039 0.87 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 2167at5820           -            898   6.1e-39  132.1  14.4   4   4   2.6e-26   4.5e-24   83.0   3.6   484   661  1410  1587  1379  1589 0.91 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO73511.1           -            877 2167at5820           -            898     6e-27   92.5  16.0   1   2   2.8e-18   4.8e-16   56.4   5.9   113   393   298   551   193   574 0.73 DNA helicase, putative [Plasmodium vivax]
SCO73511.1           -            877 2167at5820           -            898     6e-27   92.5  16.0   2   2   8.3e-14   1.4e-11   41.6   2.4   516   702   638   823   612   831 0.84 DNA helicase, putative [Plasmodium vivax]
SCO73963.1           -           1529 2167at5820           -            898   2.6e-18   63.9  14.0   1   4       8.4   1.4e+03   -4.7   1.2   779   811   653   666   638   695 0.50 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 2167at5820           -            898   2.6e-18   63.9  14.0   2   4   0.00031     0.053    9.9   0.1   154   174   723   743   718   806 0.86 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 2167at5820           -            898   2.6e-18   63.9  14.0   3   4     8e-07   0.00014   18.5   0.2   265   334   965  1034   958  1143 0.65 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 2167at5820           -            898   2.6e-18   63.9  14.0   4   4   3.7e-14   6.3e-12   42.8   0.0   564   643  1417  1496  1410  1506 0.93 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO72509.1           -            320 2167at5820           -            898   5.4e-06   23.1  18.0   1   1   4.6e-08   7.8e-06   22.6  18.0   760   835   102   175    38   186 0.53 hypothetical protein, conserved [Plasmodium vivax]
SCO72539.1           -            630 2167at5820           -            898   3.7e-05   20.4  31.3   1   2   1.6e-06   0.00027   17.5   9.4   761   821   206   272   137   311 0.55 radial spoke head protein, putative [Plasmodium vivax]
SCO72539.1           -            630 2167at5820           -            898   3.7e-05   20.4  31.3   2   2   0.00063      0.11    8.9  13.8   770   835   404   462   349   491 0.44 radial spoke head protein, putative [Plasmodium vivax]
SCO72398.1           -            511 2167at5820           -            898   0.00031   17.3  21.9   1   1   1.8e-06   0.00031   17.3  21.9   767   817   372   413   360   462 0.47 phosphatidylinositol 3-and 4-kinase, putative [Plasmodium vivax]
SCO72508.1           -            345 2167at5820           -            898   0.00031   17.3   6.4   1   1   2.3e-06   0.00039   17.0   6.4   758   830   124   178    77   206 0.50 hypothetical protein, conserved [Plasmodium vivax]
SCO70359.1           -            980 2167at5820           -            898    0.0011   15.5  22.5   1   1   6.4e-06    0.0011   15.5  22.5   767   817   841   882   829   927 0.46 phosphatidylinositol 3-and 4-kinase, putative [Plasmodium vivax]
SCO75304.1           -            244 2167at5820           -            898    0.0068   12.9  17.9   1   1   5.1e-05    0.0087   12.5  17.9   752   847    56   148    15   169 0.57 calmodulin, putative [Plasmodium vivax]
SCO75730.1           -            400 2167at5820           -            898    0.0084   12.6  26.0   1   2    0.0037      0.62    6.4   3.1   762   822    73   133    35   182 0.49 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75730.1           -            400 2167at5820           -            898    0.0084   12.6  26.0   2   2   6.5e-05     0.011   12.2  15.0   754   849   229   324   204   361 0.46 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75184.1           -            158 2167at5820           -            898     0.041   10.3  15.9   1   1   0.00024      0.04   10.3  15.9   762   821    90   154    17   158 0.43 RNA-binding protein, putative [Plasmodium vivax]
SCO72727.1           -           1463 2167at5820           -            898     0.044   10.2  16.0   1   1    0.0005     0.085    9.2  16.0   772   815   826   864   785   874 0.40 beige/BEACH domain protein, putative [Plasmodium vivax]
SCO74500.1           -            504 2167at5820           -            898     0.045   10.1  25.7   1   1   0.00047     0.079    9.3  25.7   744   819   429   501   392   504 0.45 FACT complex subunit SSRP1, putative [Plasmodium vivax]
SCO73561.1           -            282 2167at5820           -            898     0.051   10.0   5.2   1   1   0.00037     0.063    9.7   5.2   770   830    42   108     2   131 0.40 CPW-WPC family protein [Plasmodium vivax]
SCO75165.1           -            467 2167at5820           -            898      0.12    8.8   8.5   1   1     0.001      0.18    8.2   8.5   778   844    72   136    58   156 0.35 tyrosine recombinase, putative [Plasmodium vivax]
SCO70786.1           -            832 2167at5820           -            898      0.12    8.7  33.0   1   2   3.3e-05    0.0056   13.1  25.9   773   812   359   399   337   459 0.50 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70786.1           -            832 2167at5820           -            898      0.12    8.7  33.0   2   2       0.5        86   -0.7   0.6   327   410   647   726   619   749 0.75 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74729.1           -           3092 2167at5820           -            898      0.12    8.7  29.6   1   1    0.0016      0.27    7.6  29.6   768   876  1646  1754  1633  1772 0.45 NAD(P)H-dependent glutamate synthase, putative [Plasmodium vivax]
SCO71098.1           -            731 2167at5820           -            898      0.12    8.7  18.6   1   1    0.0013      0.22    7.9  18.6   764   869   183   289   170   354 0.63 phospholipase A2, putative [Plasmodium vivax]
SCO72089.1           -            219 2167at5820           -            898      0.22    7.9   6.3   1   1    0.0017      0.29    7.5   6.3   805   887    76   158    62   167 0.72 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73062.1           -            667 2167at5820           -            898      0.23    7.8  23.4   1   1    0.0023      0.39    7.0  23.4   760   882    49   178    31   185 0.43 RNA helicase 1, putative [Plasmodium vivax]
SCO71421.1           -           2183 2167at5820           -            898      0.25    7.7  13.5   1   1    0.0034      0.57    6.5  13.5   770   816   102   144    77   203 0.54 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72267.1           -            254 2167at5820           -            898      0.35    7.2  20.2   1   1    0.0027      0.46    6.8  20.2   775   889    58   175    24   184 0.60 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74769.1           -            776 2167at5820           -            898       1.3    5.4  29.0   1   1     0.012         2    4.7  29.0   774   824   202   252   184   305 0.46 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO73259.1           -            143 2167at5820           -            898       2.2    4.6  18.8   1   1     0.016       2.7    4.3  18.8   759   832    55   127    42   135 0.42 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75578.1           -            166 2167at5820           -            898       2.2    4.5  11.3   1   1     0.015       2.6    4.3  11.3   758   857    36   134    22   159 0.63 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73078.1           -            971 2167at5820           -            898       2.5    4.4  29.2   1   1   2.9e-05    0.0049   13.3  19.0   771   860   792   871   718   911 0.45 DNA replication licensing factor MCM3, putative [Plasmodium vivax]
SCO70821.1           -            840 2167at5820           -            898       6.1    3.1  24.5   1   1     0.081        14    1.9  24.5   775   854    97   175    75   182 0.49 erythrocyte vesicle protein 1, putative [Plasmodium vivax]
SCO74128.1           -            822 2167at5820           -            898       7.4    2.8   8.9   1   1     0.064        11    2.3   8.9   762   791   505   534   483   556 0.47 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74199.1           -            273 2167at5820           -            898       7.4    2.8  17.1   1   2     0.017       2.9    4.2   0.2   460   513    94   149     5   173 0.71 exported protein 2, putative [Plasmodium vivax]
SCO74199.1           -            273 2167at5820           -            898       7.4    2.8  17.1   2   2     0.067        11    2.2  11.8   772   814   228   269   185   273 0.35 exported protein 2, putative [Plasmodium vivax]
SCO72901.1           -            426 2167at5820           -            898       7.7    2.8  49.0   1   2       1.8     3e+02   -2.5   0.1   826   850   130   154   111   179 0.61 phd finger protein, putative [Plasmodium vivax]
SCO72901.1           -            426 2167at5820           -            898       7.7    2.8  49.0   2   2    0.0072       1.2    5.4  44.8   758   821   354   418   321   425 0.49 phd finger protein, putative [Plasmodium vivax]
SCO71069.1           -           1606 2167at5820           -            898       9.4    2.5  13.6   1   1     0.087        15    1.8  13.6   765   796  1319  1350  1293  1373 0.43 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2167at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2167at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2167at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:13 2026
# [ok]
