#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72877.1           -           2831 470at5820            -           1231         0 1753.6 219.1   1  15   8.7e-23   6.8e-20   69.1   4.4     1    78     1    79     1    98 0.79 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   5   6   6.7e-06    0.0053   13.2   0.1    90   158  1063  1126  1047  1144 0.87 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO70704.1           -           1317 470at5820            -           1231   7.7e-11   39.1  12.3   6   6   0.00057      0.44    6.8   3.4  1156  1225  1236  1305  1209  1309 0.83 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO75470.1           -           2887 470at5820            -           1231   1.5e-10   38.2   0.4   1   4         8   6.3e+03  -11.3  17.4   267   377   363   470   339   483 0.67 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO75470.1           -           2887 470at5820            -           1231   1.5e-10   38.2   0.4   2   4   1.9e-13   1.5e-10   38.2   0.4    85   151  1897  1962  1843  1972 0.75 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO75470.1           -           2887 470at5820            -           1231   1.5e-10   38.2   0.4   3   4       2.8   2.2e+03   -5.4   8.0   913   973  2270  2334  2245  2357 0.48 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO75470.1           -           2887 470at5820            -           1231   1.5e-10   38.2   0.4   4   4      0.94   7.4e+02   -3.9   0.8  1174  1214  2834  2879  2830  2882 0.72 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   1   7     0.023        18    1.5   0.1  1160  1216    76   133    59   154 0.78 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   2   7         8   6.3e+03  -18.0  21.2   833   968   165   314   148   336 0.48 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   3   7         8   6.3e+03  -13.7  18.9   861   962   263   365   240   390 0.61 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   4   7   1.5e-12   1.2e-09   35.2   7.6    35   155   344   469   328   477 0.62 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   5   7       0.3   2.3e+02   -2.2   0.7   838   951   481   587   473   614 0.74 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   6   7   8.9e-07    0.0007   16.1   0.4   106   179   620   689   612   695 0.82 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO72218.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   7   7     0.013        11    2.2  10.5     6   192   675   875   670   878 0.63 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73968.1           -           3839 470at5820            -           1231   1.7e-07   28.0  23.4   1   3    0.0039         3    4.0   0.4    83   152  2128  2203  2114  2217 0.77 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73968.1           -           3839 470at5820            -           1231   1.7e-07   28.0  23.4   2   3   7.9e-05     0.062    9.6   0.1   105   152  3051  3099  3031  3118 0.89 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO73968.1           -           3839 470at5820            -           1231   1.7e-07   28.0  23.4   3   3   2.6e-08     2e-05   21.2  10.8    21   166  3669  3826  3651  3834 0.67 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO74790.1           -            653 470at5820            -           1231     0.027   10.8   3.9   1   1     8e-05     0.063    9.6   3.9  1173  1220   588   635   538   641 0.81 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/470at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/470at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/470at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:42 2026
# [ok]
