#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75695.1           -           1486 2950at5820           -            863         0 1483.3 111.3   1   6  1.4e-213  1.1e-210  700.5  31.7     5   361    72   455    68   458 0.93 kinesin, putative [Plasmodium vivax]
SCO74688.1           -           1687 2950at5820           -            863   6.5e-40  135.4   9.0   5   5         8   6.3e+03  -21.4  22.5   682   826  1166  1316  1113  1358 0.40 kinesin-7, putative [Plasmodium vivax]
SCO70585.1           -           1463 2950at5820           -            863   8.4e-39  131.8  13.7   1   4   6.5e-09   5.1e-06   23.3   1.9    52   144   772   878   752   882 0.68 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 2950at5820           -            863   8.4e-39  131.8  13.7   2   4   3.2e-39   2.5e-36  123.6   4.3   180   416   881  1112   878  1126 0.83 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 2950at5820           -            863   8.4e-39  131.8  13.7   3   4     0.016        12    2.2   1.1   480   524  1128  1175  1122  1187 0.79 kinesin-8, putative [Plasmodium vivax]
SCO70585.1           -           1463 2950at5820           -            863   8.4e-39  131.8  13.7   4   4      0.19   1.5e+02   -1.4   3.2   482   534  1272  1325  1265  1349 0.81 kinesin-8, putative [Plasmodium vivax]
SCO75690.1           -           1103 2950at5820           -            863     6e-30  102.5  13.1   1   5      0.22   1.7e+02   -1.6   0.1   739   774    30    65    14    77 0.81 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 2950at5820           -            863     6e-30  102.5  13.1   2   5   1.8e-11   1.4e-08   31.7   1.6    63   147    59   149    37   153 0.75 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 2950at5820           -            863     6e-30  102.5  13.1   3   5   1.2e-27   9.1e-25   85.3   4.1   180   423   154   381   148   393 0.89 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 2950at5820           -            863     6e-30  102.5  13.1   4   5       1.1     9e+02   -4.0   3.1   675   745   452   522   439   531 0.70 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 2950at5820           -            863     6e-30  102.5  13.1   5   5         8   6.3e+03   -7.9   7.3   589   655   916   982   904  1076 0.51 kinesin-13, putative [Plasmodium vivax]
SCO73074.1           -           2294 2950at5820           -            863   1.1e-26   91.6  18.0   1   2   1.4e-07   0.00011   18.9   2.5    28   143   234   355   207   368 0.77 kinesin-19, putative [Plasmodium vivax]
SCO73074.1           -           2294 2950at5820           -            863   1.1e-26   91.6  18.0   2   2   1.3e-25   9.8e-23   78.6   6.7   202   416   640   846   630   866 0.87 kinesin-19, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   1   6   2.6e-09     2e-06   24.6   5.7    89   150   214   273   128   277 0.71 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   2   6   7.2e-09   5.6e-06   23.2  10.0   178   289   275   408   271   418 0.77 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   3   6   1.6e-24   1.3e-21   74.9   0.5   298   422   498   612   459   638 0.91 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   4   6       7.7   6.1e+03   -6.7   5.9    11    74  1006  1070   997  1077 0.79 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   5   6         8   6.3e+03  -20.0  24.5   673   793  1419  1539  1394  1571 0.53 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 2950at5820           -            863     2e-26   90.8  30.6   6   6      0.11        87   -0.6   1.0   459   530  1694  1766  1682  1770 0.75 kinesin-4, putative [Plasmodium vivax]
SCO72949.1           -            800 2950at5820           -            863   2.1e-19   67.6  38.1   1   4   2.7e-10   2.1e-07   27.9   6.2    71   144    30   108     1   115 0.62 kinesin-like protein, putative [Plasmodium vivax]
SCO72949.1           -            800 2950at5820           -            863   2.1e-19   67.6  38.1   2   4   2.5e-18     2e-15   54.5  23.9   178   438   115   395   109   410 0.74 kinesin-like protein, putative [Plasmodium vivax]
SCO72949.1           -            800 2950at5820           -            863   2.1e-19   67.6  38.1   3   4         8   6.3e+03   -9.4  14.2   728   815   419   509   402   538 0.49 kinesin-like protein, putative [Plasmodium vivax]
SCO72949.1           -            800 2950at5820           -            863   2.1e-19   67.6  38.1   4   4       1.5   1.2e+03   -4.4   5.3   570   612   694   735   675   758 0.59 kinesin-like protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2950at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2950at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2950at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:47:08 2026
# [ok]
