#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74688.1           -           1687 1387at5820           -           1102         0 2110.8 115.9   1   5         0         0 1329.6  32.8     1   637    12   685    12   710 0.95 kinesin-7, putative [Plasmodium vivax]
SCO75695.1           -           1486 1387at5820           -           1102   1.8e-31  107.2  25.6   4   4       3.9   3.1e+03   -6.1   4.1   961  1011  1423  1476  1384  1483 0.63 kinesin, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   1   6   3.1e-23   2.4e-20   70.4   4.9    68   271   196   411   179   460 0.79 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   2   6   2.2e-13   1.8e-10   37.7   1.9   286   439   504   636   495   680 0.79 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   3   6       1.9   1.5e+03   -5.1   5.2   976  1043  1004  1071   988  1084 0.52 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   4   6         8   6.3e+03  -13.7  29.3   584   719  1399  1537  1367  1575 0.62 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   5   6         8   6.3e+03   -7.7   4.6   643   667  1713  1737  1693  1767 0.49 kinesin-4, putative [Plasmodium vivax]
SCO72243.1           -           3257 1387at5820           -           1102   8.2e-27   91.8  14.3   6   6       0.6   4.7e+02   -3.4   4.2  1017  1081  1850  1916  1840  1934 0.69 kinesin-4, putative [Plasmodium vivax]
SCO72949.1           -            800 1387at5820           -           1102   5.5e-23   79.1  13.3   1   3     7e-26   5.5e-23   79.1  13.3    84   416    51   383    14   393 0.76 kinesin-like protein, putative [Plasmodium vivax]
SCO72949.1           -            800 1387at5820           -           1102   5.5e-23   79.1  13.3   2   3       2.4   1.9e+03   -5.4   7.2   971  1035   460   524   402   535 0.62 kinesin-like protein, putative [Plasmodium vivax]
SCO72949.1           -            800 1387at5820           -           1102   5.5e-23   79.1  13.3   3   3       1.3     1e+03   -4.5   1.4   594   674   692   723   676   760 0.45 kinesin-like protein, putative [Plasmodium vivax]
SCO75690.1           -           1103 1387at5820           -           1102     5e-19   66.0   6.7   1   3   6.4e-22     5e-19   66.0   6.7    76   411    80   377    17   386 0.79 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 1387at5820           -           1102     5e-19   66.0   6.7   2   3      0.12        93   -1.1   0.2   862   916   470   523   422   531 0.69 kinesin-13, putative [Plasmodium vivax]
SCO75690.1           -           1103 1387at5820           -           1102     5e-19   66.0   6.7   3   3       2.5   1.9e+03   -5.5   3.6  1015  1015   962   962   902  1089 0.59 kinesin-13, putative [Plasmodium vivax]
SCO73074.1           -           2294 1387at5820           -           1102   1.3e-12   44.8   6.6   1   2   0.00068      0.54    6.3   0.1    80   140   300   355   228   365 0.74 kinesin-19, putative [Plasmodium vivax]
SCO73074.1           -           2294 1387at5820           -           1102   1.3e-12   44.8   6.6   2   2   3.2e-13   2.5e-10   37.2   3.2   170   428   629   867   619   885 0.78 kinesin-19, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1387at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1387at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1387at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:33:45 2026
# [ok]
