#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74659.1           -           3294 177at5820            -           2232         0 3464.8 287.2   1  10   1.7e-18   2.7e-15   53.0   0.5    26   126   275   404   252   413 0.76 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO71868.1           -           3257 177at5820            -           2232   2.3e-48  162.7 213.7   7   8   4.8e-09   7.6e-06   21.7  36.6  1625  1868  2451  2695  2440  2763 0.77 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 177at5820            -           2232   2.3e-48  162.7 213.7   8   8         4   6.3e+03   -8.9  10.0  2133  2222  3101  3197  3085  3205 0.74 cysteine repeat modular protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/177at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/177at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/177at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:58 2026
# [ok]
