#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74547.1           -           5531 39at5820             -           4063         0 6028.0 535.2   1  11  2.2e-301  3.4e-298  991.3 131.0     2   950    16  1285    15  1325 0.82 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO74659.1           -           3294 39at5820             -           4063  3.5e-168  559.8 230.2   4   7   6.8e-23   1.1e-19   67.0  22.8  2569  2817  1456  1693  1422  1711 0.79 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 39at5820             -           4063  3.5e-168  559.8 230.2   5   7   1.1e-69   1.7e-66  222.3  35.5  2904  3392  1852  2371  1847  2382 0.74 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 39at5820             -           4063  3.5e-168  559.8 230.2   6   7   1.4e-26   2.2e-23   79.2  29.6  3368  3640  2462  2748  2452  2769 0.81 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO74659.1           -           3294 39at5820             -           4063  3.5e-168  559.8 230.2   7   7      0.99   1.5e+03   -6.6  33.2  3771  4011  2967  3228  2953  3252 0.64 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   1   7   1.6e-19   2.5e-16   55.8  28.4  1954  2259   821  1149   703  1177 0.74 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   2   7   6.8e-07    0.0011   13.9  14.7  2176  2263  1195  1282  1188  1296 0.74 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   3   7   3.3e-07   0.00052   14.9  17.8  2165  2245  1299  1383  1295  1396 0.82 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   4   7   1.2e-08   1.9e-05   19.7  10.8  2732  2816  1397  1483  1384  1486 0.86 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   5   7   6.3e-19   9.9e-16   53.8  21.5  2880  3060  1487  1656  1483  1664 0.92 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   6   7     5e-16   7.9e-13   44.2  64.0  3158  3632  1666  2135  1660  2197 0.69 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO70865.1           -           2536 39at5820             -           4063   4.9e-45  151.1 218.8   7   7         4   6.3e+03  -16.0  15.1  3796  3965  2228  2399  2200  2486 0.54 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   1   6   1.6e-20   2.5e-17   59.2  74.4  1952  2475  1148  1701  1092  1705 0.70 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   2   6      0.23   3.5e+02   -4.4   7.0  2717  2762  1707  1756  1701  1762 0.61 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   3   6   6.9e-05      0.11    7.2   5.3  2429  2817  1827  1875  1813  1884 0.60 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   4   6   3.5e-15   5.4e-12   41.4  10.6  2903  3055  2069  2216  2063  2232 0.87 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   5   6   1.1e-12   1.7e-09   33.1  62.9  3160  3623  2233  2686  2218  2704 0.75 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO71868.1           -           3257 39at5820             -           4063   6.5e-31  104.2 207.9   6   6         4   6.3e+03  -11.1   8.4  3751  3831  2902  2988  2889  3019 0.59 cysteine repeat modular protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/39at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/39at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/39at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:42:53 2026
# [ok]
