#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74096.1           -           1983 538at5820            -           1455         0 2666.7  69.3   1   7  1.6e-168  8.4e-166  552.0   0.3     1   265     1   278     1   286 0.97 myosin C, putative [Plasmodium vivax]
SCO73718.1           -           1974 538at5820            -           1455   1.1e-27   94.3  11.4   2   3   1.6e-07   8.5e-05   18.4   0.0   190   250   289   348   275   364 0.86 myosin E, putative [Plasmodium vivax]
SCO73718.1           -           1974 538at5820            -           1455   1.1e-27   94.3  11.4   3   3   2.1e-09   1.1e-06   24.7   3.4   436   591   711   880   706   954 0.78 myosin E, putative [Plasmodium vivax]
SCO72943.1           -            660 538at5820            -           1455   9.8e-17   58.0   9.9   1   5   1.7e-06    0.0009   15.1   0.0  1184  1254   106   177    66   183 0.85 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 538at5820            -           1455   9.8e-17   58.0   9.9   2   5    0.0021       1.1    4.8   0.0  1169  1209   179   215   175   225 0.81 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 538at5820            -           1455   9.8e-17   58.0   9.9   3   5   1.1e-12   5.8e-10   35.6   0.9  1169  1350   341   518   334   527 0.78 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 538at5820            -           1455   9.8e-17   58.0   9.9   4   5    0.0011      0.56    5.8   0.0  1188  1231   525   568   520   575 0.91 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72943.1           -            660 538at5820            -           1455   9.8e-17   58.0   9.9   5   5      0.89   4.7e+02   -3.9   0.0  1191  1227   622   658   619   659 0.90 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO72425.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   1   3   9.2e-06    0.0048   12.6   0.1  1174  1228   233   283   209   309 0.80 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   2   3   3.8e-07    0.0002   17.2   0.1  1119  1230   311   415   294   424 0.85 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   3   3   5.8e-06     0.003   13.3   0.1  1184  1227   454   497   439   498 0.90 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO70513.1           -            365 538at5820            -           1455   1.7e-10   37.3   5.4   1   2   1.3e-11   6.8e-09   32.0   0.8  1187  1291     4   109     1   127 0.82 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70513.1           -            365 538at5820            -           1455   1.7e-10   37.3   5.4   2   2   0.00024      0.13    7.9   0.3  1210  1318   156   265   134   325 0.81 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO73165.1           -           1236 538at5820            -           1455   1.8e-05   20.7   5.2   1   3      0.18        96   -1.6   0.1  1181  1228   891   938   886   943 0.89 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 538at5820            -           1455   1.8e-05   20.7   5.2   2   3   0.00015     0.081    8.6   0.3  1391  1442   965  1014   956  1023 0.87 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 538at5820            -           1455   1.8e-05   20.7   5.2   3   3   5.6e-06    0.0029   13.4   0.0  1194  1252  1119  1180  1108  1201 0.83 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO71232.1           -            322 538at5820            -           1455   3.9e-05   19.6   4.5   1   3   0.00049      0.25    6.9   0.1  1195  1259    66   131    59   134 0.85 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 538at5820            -           1455   3.9e-05   19.6   4.5   2   3    0.0062       3.3    3.3   0.1  1198  1238   154   196   144   211 0.76 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 538at5820            -           1455   3.9e-05   19.6   4.5   3   3   0.00026      0.14    7.8   0.0  1217  1312   217   317   192   321 0.73 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71271.1           -            324 538at5820            -           1455     0.008   11.9   1.1   1   3    0.0087       4.6    2.8   0.2  1189  1238    69   118    42   186 0.72 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 538at5820            -           1455     0.008   11.9   1.1   2   3       0.1        54   -0.8   0.0  1195  1229   199   233   159   235 0.83 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO71271.1           -            324 538at5820            -           1455     0.008   11.9   1.1   3   3   0.00052      0.27    6.8   0.0  1166  1226   265   321   251   324 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/538at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/538at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/538at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:32 2026
# [ok]
