#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73616.1           -           2948 313at5820            -           2082         0 3979.4 293.9   1   5         0         0 1918.9  71.6     1   883     1   931     1   959 0.89 SNF2 helicase, putative [Plasmodium vivax]
SCO72535.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   7   7       1.1   6.4e+02   -4.5   3.2  1831  1862  1141  1172  1023  1276 0.50 chromatin remodeling protein, putative [Plasmodium vivax]
SCO71299.1           -           1807 313at5820            -           2082     5e-66  221.3   7.5   1   4      0.28   1.6e+02   -2.6   9.5  1765  1885    83   200    31   256 0.76 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 313at5820            -           2082     5e-66  221.3   7.5   2   4       0.3   1.7e+02   -2.6   2.9   833   890   295   347   267   374 0.56 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 313at5820            -           2082     5e-66  221.3   7.5   3   4   1.3e-35   7.3e-33  111.3   0.8   328   513   558   742   540   771 0.87 helicase SRCAP, putative [Plasmodium vivax]
SCO71299.1           -           1807 313at5820            -           2082     5e-66  221.3   7.5   4   4   2.5e-39   1.4e-36  123.7   1.0   920  1057  1423  1559  1410  1567 0.93 helicase SRCAP, putative [Plasmodium vivax]
SCO71610.1           -           3266 313at5820            -           2082   6.2e-61  204.4   5.1   1   5     4e-30   2.3e-27   93.1   0.2   329   521  1384  1586  1375  1602 0.81 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 313at5820            -           2082   6.2e-61  204.4   5.1   2   5      0.01       5.9    2.2   0.3   550   645  1583  1682  1575  1692 0.79 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 313at5820            -           2082   6.2e-61  204.4   5.1   3   5   1.9e-39   1.1e-36  124.0   1.0   923  1061  1718  1856  1688  1941 0.94 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 313at5820            -           2082   6.2e-61  204.4   5.1   4   5      0.36   2.1e+02   -2.9   1.6   808   848  2322  2362  2319  2418 0.46 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71610.1           -           3266 313at5820            -           2082   6.2e-61  204.4   5.1   5   5      0.42   2.4e+02   -3.1   0.7  1678  1678  2493  2493  2434  2704 0.57 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO71322.1           -           1096 313at5820            -           2082   6.2e-57  191.2  24.0   1   4       1.8     1e+03   -5.2  12.1   824   898   114   191   106   196 0.51 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 313at5820            -           2082   6.2e-57  191.2  24.0   2   4   5.3e-33     3e-30  102.7  19.1   274   540   167   442   137   473 0.81 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 313at5820            -           2082   6.2e-57  191.2  24.0   3   4      0.15        85   -1.6   0.3   534   613   502   582   488   590 0.65 DNA helicase, putative [Plasmodium vivax]
SCO71322.1           -           1096 313at5820            -           2082   6.2e-57  191.2  24.0   4   4   2.5e-32   1.4e-29  100.4   0.2   950  1055   969  1073   963  1093 0.93 DNA helicase, putative [Plasmodium vivax]
SCO70512.1           -           1076 313at5820            -           2082   2.2e-44  149.5  14.4   1   5   2.8e-28   1.6e-25   87.0   0.4   297   537    92   343    79   353 0.79 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 313at5820            -           2082   2.2e-44  149.5  14.4   2   5     0.024        14    1.0   0.3   566   645   347   429   341   440 0.77 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 313at5820            -           2082   2.2e-44  149.5  14.4   3   5   7.9e-25   4.5e-22   75.6   8.2   869  1078   500   705   443   740 0.67 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 313at5820            -           2082   2.2e-44  149.5  14.4   4   5         3   1.7e+03   -5.9   6.3   805   902   717   819   694   846 0.53 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70512.1           -           1076 313at5820            -           2082   2.2e-44  149.5  14.4   5   5      0.69     4e+02   -3.8  38.3   821   915   852   948   835   962 0.45 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO75747.1           -           1589 313at5820            -           2082   3.9e-36  122.2  10.1   1   4   1.5e-08   8.8e-06   21.5   0.0   330   379   225   276   127   279 0.91 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 313at5820            -           2082   3.9e-36  122.2  10.1   2   4     0.083        48   -0.8   0.0   373   440   366   429   363   442 0.68 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 313at5820            -           2082   3.9e-36  122.2  10.1   3   4   3.9e-11   2.2e-08   30.2   0.0   453   506   964  1018   949  1045 0.89 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO75747.1           -           1589 313at5820            -           2082   3.9e-36  122.2  10.1   4   4   2.7e-23   1.5e-20   70.5   4.3   843  1049  1342  1560  1301  1578 0.71 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO73511.1           -            877 313at5820            -           2082   9.1e-31  104.4   6.3   1   2   1.5e-15   8.7e-13   44.8   0.1   329   519   313   490   267   503 0.83 DNA helicase, putative [Plasmodium vivax]
SCO73511.1           -            877 313at5820            -           2082   9.1e-31  104.4   6.3   2   2   9.9e-21   5.7e-18   62.0   0.5   926  1041   634   749   629   776 0.92 DNA helicase, putative [Plasmodium vivax]
SCO73963.1           -           1529 313at5820            -           2082   3.5e-22   75.9   8.2   1   5       1.5   8.8e+02   -5.0   2.4  1530  1573   156   212   143   265 0.53 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 313at5820            -           2082   3.5e-22   75.9   8.2   2   5     6e-05     0.034    9.6   0.0   350   375   724   749   721   756 0.87 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 313at5820            -           2082   3.5e-22   75.9   8.2   3   5       0.6   3.4e+02   -3.6   0.0   378   411   780   815   775   844 0.68 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 313at5820            -           2082   3.5e-22   75.9   8.2   4   5   1.4e-07   7.9e-05   18.4   0.0   453   507   962  1016   957  1142 0.83 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO73963.1           -           1529 313at5820            -           2082   3.5e-22   75.9   8.2   5   5   3.4e-17   1.9e-14   50.2   0.0   979  1045  1417  1483  1411  1518 0.87 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO72901.1           -            426 313at5820            -           2082   8.7e-05   18.2  10.7   1   3   1.5e-07   8.7e-05   18.2  10.7    51   120    55   120    33   140 0.66 phd finger protein, putative [Plasmodium vivax]
SCO72901.1           -            426 313at5820            -           2082   8.7e-05   18.2  10.7   2   3     0.059        34   -0.3   0.9   853   905   137   189   127   220 0.76 phd finger protein, putative [Plasmodium vivax]
SCO72901.1           -            426 313at5820            -           2082   8.7e-05   18.2  10.7   3   3       3.2   1.8e+03   -6.1  33.4   808   868   348   411   317   421 0.52 phd finger protein, putative [Plasmodium vivax]
SCO72398.1           -            511 313at5820            -           2082   0.00062   15.4  15.5   1   1   1.1e-06   0.00062   15.4  15.5   822   943   371   485   361   503 0.53 phosphatidylinositol 3-and 4-kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/313at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/313at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/313at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:42 2026
# [ok]
