#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75656.1           -            259 11969at5820          -            217  7.1e-113  373.9  16.1   1   2   4.2e-57   2.6e-54  182.5   1.0     1   107     1   116     1   127 0.91 mitochondrial carrier protein, putative [Plasmodium vivax]
SCA60717.1           -            400 11969at5820          -            217      0.03   12.3   0.5   1   2      0.56   3.5e+02   -1.0   0.4   118   135    82    99    14   163 0.67 Plasmodium vivax Vir protein, putative [Plasmodium vivax]
SCA60717.1           -            400 11969at5820          -            217      0.03   12.3   0.5   2   2   0.00018      0.11   10.4   0.0     9    62   293   350   287   369 0.73 Plasmodium vivax Vir protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11969at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/11969at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11969at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:18 2026
# [ok]
