#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3   1  25   2.2e-64   1.4e-60  203.2   3.9     1   161     5   182     5   188 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  12  25   3.5e-50   2.2e-46  156.1   1.9  1118  1247  1852  1991  1846  2009 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  13  25   1.4e-86   8.9e-83  276.8  12.6  1252  1450  2089  2295  2083  2305 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  14  25   1.4e-48     9e-45  150.7   0.3  1458  1584  2390  2526  2380  2541 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  15  25   2.8e-29   1.8e-25   86.7   0.0  1597  1697  2611  2728  2606  2729 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  16  25   4.5e-56   2.8e-52  175.6   0.0  1692  1869  2777  3009  2772  3013 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  17  25   2.2e-38   1.4e-34  116.9   2.4  1869  1977  3038  3164  3034  3170 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  18  25     3e-52   1.9e-48  162.9   4.3  1970  2125  3183  3371  3174  3374 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  19  25   9.1e-16   5.7e-12   41.9   0.0  2134  2189  3498  3553  3494  3557 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  20  25   3.4e-17   2.2e-13   46.6   0.0  2187  2247  3587  3649  3584  3653 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  21  25   2.5e-14   1.5e-10   37.2   0.1  2253  2294  3691  3732  3673  3737 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  22  25   3.1e-52     2e-48  162.9   0.0  2287  2413  3806  3938  3800  3945 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  23  25   3.1e-13   1.9e-09   33.5   0.1  2423  2466  3996  4039  3987  4047 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  24  25     4e-13   2.5e-09   33.1   0.0  2464  2494  4071  4101  4062  4105 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74145.1           -           4425 175at5820            -           2707         0 2776.3 120.3  25  25   6.9e-98   4.4e-94  314.3   9.5  2494  2707  4174  4418  4170  4418 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/175at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/175at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/175at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:50 2026
# [ok]
