#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71470.1           -            388 6857at5820           -            381  4.9e-271  896.6   4.7   1   1  3.2e-273  5.6e-271  896.4   4.7     1   381     7   388     7   388 1.00 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO74879.1           -            995 6857at5820           -            381   8.5e-20   69.6   8.9   1   4   0.00043     0.074   10.5   0.0     9    69    48   108    45   120 0.88 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6857at5820           -            381   8.5e-20   69.6   8.9   2   4         1   1.8e+02   -0.6   0.0    73    99   234   262   222   283 0.72 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6857at5820           -            381   8.5e-20   69.6   8.9   3   4     4e-05    0.0069   13.9   0.1   121   194   311   387   294   397 0.82 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6857at5820           -            381   8.5e-20   69.6   8.9   4   4   1.1e-14     2e-12   45.3   2.8   260   353   542   638   516   656 0.83 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74598.1           -            869 6857at5820           -            381   2.1e-16   58.5   0.1   1   2      0.21        36    1.7   0.0    45   106   196   259   160   298 0.76 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 6857at5820           -            381   2.1e-16   58.5   0.1   2   2   2.6e-17   4.5e-15   54.0   0.0   246   367   533   653   523   662 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71941.1           -            731 6857at5820           -            381   2.9e-14   51.4   0.9   1   2       1.5   2.7e+02   -1.2   0.3    99   209    53   164    30   189 0.54 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO71941.1           -            731 6857at5820           -            381   2.9e-14   51.4   0.9   2   2   1.6e-16   2.9e-14   51.4   0.9   250   367   387   505   356   517 0.87 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO70404.1           -           1051 6857at5820           -            381   8.8e-14   49.8   5.1   1   2   0.00087      0.15    9.5   0.3   119   169   427   480   415   495 0.77 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6857at5820           -            381   8.8e-14   49.8   5.1   2   2   1.4e-13   2.5e-11   41.7   0.6   248   337   761   849   755   866 0.92 RNA helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 6857at5820           -            381     1e-10   39.7   0.0   1   2     0.049       8.5    3.8   0.0    12    71   145   204   134   221 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 6857at5820           -            381     1e-10   39.7   0.0   2   2   6.3e-11   1.1e-08   33.0   0.1   247   343   885   981   870   997 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO70772.1           -            548 6857at5820           -            381   1.3e-10   39.4   7.1   1   1   3.4e-12     6e-10   37.2   7.1   177   375   290   499   122   505 0.58 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO73310.1           -            522 6857at5820           -            381   8.5e-10   36.7   5.4   1   1   7.6e-12   1.3e-09   36.0   5.4    46   357   133   466    94   480 0.77 ATP-dependent helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6857at5820           -            381   3.7e-09   34.6   1.0   1   3      0.54        95    0.3   0.0     5    40   485   521   481   527 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6857at5820           -            381   3.7e-09   34.6   1.0   2   3     0.093        16    2.8   0.0   126   163   905   943   900   956 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6857at5820           -            381   3.7e-09   34.6   1.0   3   3   4.2e-09   7.4e-07   27.0   0.4   297   352  1212  1267  1132  1277 0.69 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74783.1           -           1269 6857at5820           -            381   4.3e-09   34.4   0.4   1   2       1.6   2.7e+02   -1.2   0.0    27    86    44   100    39   181 0.75 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO74783.1           -           1269 6857at5820           -            381   4.3e-09   34.4   0.4   2   2   8.2e-11   1.4e-08   32.7   0.1   250   358   284   393   270   408 0.92 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6857at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6857at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6857at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:19 2026
# [ok]
