#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71635.1           -            642 6323at5820           -            422  1.2e-198  658.7   6.3   1   2     4e-10   7.8e-08   30.1   0.1     2    65    74   180    73   200 0.68 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO75650.1           -            472 6323at5820           -            422   1.1e-10   39.5  16.9   4   4      0.78   1.5e+02   -0.5   0.0   293   325   364   393   358   406 0.56 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO71350.1           -            458 6323at5820           -            422   2.3e-10   38.4   3.5   1   2      0.15        29    1.8   0.0   247   278   202   234   190   243 0.89 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 6323at5820           -            422   2.3e-10   38.4   3.5   2   2   8.4e-12   1.7e-09   35.6   3.7   132   280   231   401   212   415 0.75 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO73165.1           -           1236 6323at5820           -            422   9.3e-09   33.1  29.2   1   3   1.3e-05    0.0026   15.2   0.0   368   403   903   938   894   948 0.84 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 6323at5820           -            422   9.3e-09   33.1  29.2   2   3   1.2e-06   0.00023   18.6   6.7   247   358   949  1067   943  1073 0.77 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 6323at5820           -            422   9.3e-09   33.1  29.2   3   3   0.00038     0.075   10.4   4.1   167   280  1080  1202  1034  1205 0.76 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73245.1           -            646 6323at5820           -            422   2.6e-08   31.7  21.2   1   2   1.3e-10   2.6e-08   31.7  21.2    20   329   187   530   168   538 0.74 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 6323at5820           -            422   2.6e-08   31.7  21.2   2   2      0.16        31    1.7   0.2   176   199   541   564   536   616 0.83 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75554.1           -            763 6323at5820           -            422   3.2e-08   31.4  15.9   1   2   1.5e-07   2.9e-05   21.6   6.2   208   315    10   131     5   170 0.77 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75554.1           -            763 6323at5820           -            422   3.2e-08   31.4  15.9   2   2   1.4e-05    0.0027   15.1   2.1   262   344   193   292   189   304 0.70 protein transport protein SEC13, putative [Plasmodium vivax]
SCO70513.1           -            365 6323at5820           -            422   3.4e-08   31.3   0.3   1   1   3.9e-09   7.6e-07   26.8   0.3   246   403    12   174     7   183 0.84 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70851.1           -            327 6323at5820           -            422     4e-08   31.0   4.0   1   3   0.00054      0.11    9.9   0.2   209   282     9    82     2    90 0.83 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70851.1           -            327 6323at5820           -            422     4e-08   31.0   4.0   2   3   8.2e-07   0.00016   19.1   0.9   160   229   126   205    95   223 0.72 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70851.1           -            327 6323at5820           -            422     4e-08   31.0   4.0   3   3      0.23        45    1.2   0.0   342   403   253   316   239   321 0.78 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70524.1           -           1071 6323at5820           -            422   5.2e-08   30.6   2.2   1   5     0.028       5.5    4.2   0.0   356   405   138   193   133   203 0.82 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 6323at5820           -            422   5.2e-08   30.6   2.2   2   5       1.7   3.3e+02   -1.6   0.0   348   403   314   370   305   391 0.76 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 6323at5820           -            422   5.2e-08   30.6   2.2   3   5      0.63   1.2e+02   -0.2   0.1   389   405   423   439   366   455 0.78 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 6323at5820           -            422   5.2e-08   30.6   2.2   4   5      0.22        43    1.3   0.0   348   402   424   478   396   488 0.64 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 6323at5820           -            422   5.2e-08   30.6   2.2   5   5   1.7e-07   3.3e-05   21.4   0.1   300   404   536   646   525   656 0.77 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70813.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   1   3   7.6e-05     0.015   12.7   0.1   183   230    82   131    42   140 0.84 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   2   3    0.0002      0.04   11.3   0.8   193   324   234   371   225   381 0.69 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   3   3     0.014       2.8    5.2   0.0   376   403   381   408   371   425 0.80 protein SOF1, putative [Plasmodium vivax]
SCO70588.1           -            447 6323at5820           -            422   2.2e-07   28.6   0.2   1   2   6.8e-09   1.3e-06   26.0   0.1   128   342   164   393   157   413 0.69 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO70588.1           -            447 6323at5820           -            422   2.2e-07   28.6   0.2   2   2      0.32        62    0.7   0.1   250   280   395   428   391   440 0.60 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO74671.1           -            694 6323at5820           -            422   2.2e-07   28.6  24.6   1   4     0.001       0.2    8.9   3.7   246   334     8    57     3   165 0.56 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 6323at5820           -            422   2.2e-07   28.6  24.6   2   4    0.0098       1.9    5.7   0.2   283   328   244   289   237   291 0.85 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 6323at5820           -            422   2.2e-07   28.6  24.6   3   4   0.00014     0.028   11.8   2.8   244   279   286   321   268   335 0.72 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 6323at5820           -            422   2.2e-07   28.6  24.6   4   4   1.7e-05    0.0034   14.8   1.5   249   320   611   692   588   694 0.78 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO72650.1           -            468 6323at5820           -            422   3.9e-07   27.8   0.2   1   3    0.0045      0.89    6.8   0.0   368   404   103   139    80   148 0.91 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 6323at5820           -            422   3.9e-07   27.8   0.2   2   3      0.12        23    2.2   0.1   257   284   224   251   205   260 0.62 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 6323at5820           -            422   3.9e-07   27.8   0.2   3   3   1.7e-05    0.0033   14.8   0.0   166   245   326   406   278   411 0.79 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO75751.1           -            565 6323at5820           -            422   6.3e-07   27.1   1.8   1   2   2.2e-08   4.4e-06   24.3   0.9   244   346    67   182    55   194 0.82 coronin, putative [Plasmodium vivax]
SCO75751.1           -            565 6323at5820           -            422   6.3e-07   27.1   1.8   2   2       0.1        20    2.4   0.1   168   195   167   194   157   238 0.74 coronin, putative [Plasmodium vivax]
SCO75623.1           -            503 6323at5820           -            422   6.8e-07   27.0   4.8   1   2       6.1   1.2e+03   -3.5   1.2   154   160    77    83    59   121 0.52 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 6323at5820           -            422   6.8e-07   27.0   4.8   2   2   3.5e-09   6.8e-07   27.0   4.8   243   393   272   426   264   434 0.80 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO74749.1           -            509 6323at5820           -            422   8.1e-07   26.7   1.8   1   3    0.0068       1.3    6.2   1.2   247   281   188   222   175   248 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 6323at5820           -            422   8.1e-07   26.7   1.8   2   3   4.1e-09   8.1e-07   26.7   1.8   185   280   335   434   321   442 0.87 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 6323at5820           -            422   8.1e-07   26.7   1.8   3   3      0.18        35    1.6   0.0   373   403   459   490   452   506 0.64 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   1   6       2.3   4.6e+02   -2.1   0.0   388   415    30    59    25    66 0.70 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   2   6   9.4e-05     0.018   12.4   0.5   180   237    79   138    68   138 0.79 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   3   6   1.7e-05    0.0034   14.8   3.3   247   349   105   225    99   235 0.75 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   4   6      0.86   1.7e+02   -0.7   6.1   139   210   370   449   349   463 0.61 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   5   6       5.7   1.1e+03   -3.4   0.1   114   142   616   645   604   657 0.61 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 6323at5820           -            422   1.7e-06   25.6  28.3   6   6   3.1e-07   6.1e-05   20.5   0.1   299   403   866   967   816  1034 0.89 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO72700.1           -            555 6323at5820           -            422   2.6e-05   21.8  14.4   1   3    0.0026       0.5    7.6   0.0   374   404    49    79    44    90 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72700.1           -            555 6323at5820           -            422   2.6e-05   21.8  14.4   2   3   7.1e-07   0.00014   19.4   5.5   113   261    99   264    93   274 0.87 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72700.1           -            555 6323at5820           -            422   2.6e-05   21.8  14.4   3   3       1.6   3.2e+02   -1.6   0.4   224   281   344   404   324   424 0.66 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73776.1           -            361 6323at5820           -            422   4.2e-05   21.1   0.1   1   1     3e-07   5.8e-05   20.6   0.1   182   283   166   268   147   289 0.82 diphthine methyltransferase, putative [Plasmodium vivax]
SCO73349.1           -            944 6323at5820           -            422   4.4e-05   21.0  22.8   1   3   2.5e-06   0.00049   17.5   0.3   246   281   201   236   158   262 0.75 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO73349.1           -            944 6323at5820           -            422   4.4e-05   21.0  22.8   2   3   7.8e-05     0.015   12.6   1.2   213   279   269   337   264   355 0.72 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO73349.1           -            944 6323at5820           -            422   4.4e-05   21.0  22.8   3   3     0.015       2.9    5.1   0.0   169   209   825   867   773   889 0.75 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO73876.1           -            466 6323at5820           -            422   8.3e-05   20.1   2.2   1   1   2.2e-06   0.00042   17.8   2.1   160   281    65   144     8   216 0.58 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO74094.1           -            533 6323at5820           -            422   0.00016   19.2   8.9   1   4         1     2e+02   -0.9   0.1   247   263   224   240   216   248 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 6323at5820           -            422   0.00016   19.2   8.9   2   4     0.021       4.1    4.6   0.0   260   285   272   297   268   305 0.78 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 6323at5820           -            422   0.00016   19.2   8.9   3   4   1.2e-05    0.0023   15.3   0.7   133   282   288   462   287   481 0.73 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 6323at5820           -            422   0.00016   19.2   8.9   4   4     0.051        10    3.4   0.2   249   280   494   526   473   532 0.81 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO72538.1           -            616 6323at5820           -            422    0.0039   14.6   1.8   1   2      0.22        44    1.3   0.0   213   279   250   319   223   328 0.68 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72538.1           -            616 6323at5820           -            422    0.0039   14.6   1.8   2   2   0.00035     0.068   10.5   0.0   199   239   566   610   562   615 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73927.1           -            363 6323at5820           -            422    0.0044   14.4   0.7   1   2   2.3e-05    0.0044   14.4   0.7   170   280    20   142     3   147 0.74 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 6323at5820           -            422    0.0044   14.4   0.7   2   2       1.8   3.6e+02   -1.8   0.1   208   251   212   249   186   267 0.45 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO72674.1           -            401 6323at5820           -            422     0.013   12.9   0.1   1   1    0.0001      0.02   12.2   0.1   172   230   113   175    57   190 0.70 actin-related protein 2/3 complex subunit 1, putative [Plasmodium vivax]
SCO74096.1           -           1983 6323at5820           -            422     0.023   12.0   1.4   1   3         3     6e+02   -2.5   0.1     8    49  1311  1353  1306  1363 0.79 myosin C, putative [Plasmodium vivax]
SCO74096.1           -           1983 6323at5820           -            422     0.023   12.0   1.4   2   3    0.0016      0.32    8.3   0.0   366   404  1712  1750  1710  1761 0.92 myosin C, putative [Plasmodium vivax]
SCO74096.1           -           1983 6323at5820           -            422     0.023   12.0   1.4   3   3      0.57   1.1e+02   -0.1   0.0   224   278  1923  1978  1912  1981 0.70 myosin C, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6323at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6323at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6323at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:02:27 2026
# [ok]
