#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75424.1           -           1120 3505at5820           -            693         0 1197.7 115.9   1   7   6.9e-57   1.5e-54  184.0  15.3     1   104    37   140    37   157 0.95 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 3505at5820           -            693   3.2e-13   47.4   0.2   2   2   3.1e-09   6.4e-07   26.5   0.1   574   638   165   229   155   237 0.91 RNA-binding protein, putative [Plasmodium vivax]
SCO74171.1           -           1033 3505at5820           -            693   1.1e-12   45.6   4.4   1   2   2.9e-05    0.0061   13.4   1.7   541   623   617   703   608   719 0.81 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 3505at5820           -            693   1.1e-12   45.6   4.4   2   2   5.4e-11   1.1e-08   32.3   0.1   574   675   754   857   714   865 0.79 splicing factor 1, putative [Plasmodium vivax]
SCO71964.1           -            475 3505at5820           -            693   2.8e-11   40.9  12.9   1   2   1.4e-05    0.0029   14.4   0.7   564   626    95   157    80   193 0.90 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO71964.1           -            475 3505at5820           -            693   2.8e-11   40.9  12.9   2   2   1.3e-10   2.7e-08   31.1   5.6   506   635   234   377   230   385 0.72 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO74967.1           -            503 3505at5820           -            693   4.2e-11   40.3   7.1   1   3    0.0015      0.31    7.8   0.1   562   628    80   147    74   167 0.73 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 3505at5820           -            693   4.2e-11   40.3   7.1   2   3     2e-08   4.2e-06   23.8   0.5   563   625   179   241   164   246 0.92 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 3505at5820           -            693   4.2e-11   40.3   7.1   3   3   0.00018     0.038   10.8   0.1   578   624   408   455   394   471 0.82 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO72755.1           -           1054 3505at5820           -            693   4.9e-11   40.1   0.0   1   1   2.3e-13   4.9e-11   40.1   0.0   565   639     7    82     4    88 0.92 RNA-binding protein, putative [Plasmodium vivax]
SCO75286.1           -            124 3505at5820           -            693   2.3e-09   34.6   0.2   1   1   1.2e-11   2.6e-09   34.4   0.2   571   645    15    90     3   112 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 3505at5820           -            693   3.3e-09   34.1   0.2   1   2   1.1e-07   2.2e-05   21.4   0.0   565   635    22    92     2   116 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 3505at5820           -            693   3.3e-09   34.1   0.2   2   2   0.00015     0.032   11.0   0.1   564   640   172   248   152   249 0.80 RNA-binding protein, putative [Plasmodium vivax]
SCO72090.1           -            725 3505at5820           -            693   3.7e-08   30.6   0.0   1   1   2.8e-10   5.8e-08   30.0   0.0   566   641     9    85     3    92 0.91 mRNA processing protein, putative [Plasmodium vivax]
SCO72111.1           -            192 3505at5820           -            693   9.4e-08   29.3   1.1   1   2   5.1e-07   0.00011   19.2   1.3   565   640    11    88     8   107 0.87 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO72111.1           -            192 3505at5820           -            693   9.4e-08   29.3   1.1   2   2    0.0019      0.39    7.4   0.0   566   629   122   180   113   191 0.72 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO71367.1           -            361 3505at5820           -            693   1.1e-07   29.1   0.4   1   2     0.055        11    2.6   0.1   575   614   129   169   117   189 0.77 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 3505at5820           -            693   1.1e-07   29.1   0.4   2   2   1.1e-08   2.4e-06   24.6   0.0   561   626   199   264   184   277 0.86 RNA-binding protein, putative [Plasmodium vivax]
SCO75496.1           -            110 3505at5820           -            693   8.6e-07   26.1   0.0   1   1     5e-09   1.1e-06   25.8   0.0   561   657    11   105     3   108 0.90 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO71995.1           -            202 3505at5820           -            693   9.9e-06   22.6   0.4   1   2       0.7   1.5e+02   -1.1   0.1   438   476     3    42     1    53 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO71995.1           -            202 3505at5820           -            693   9.9e-06   22.6   0.4   2   2   1.2e-07   2.6e-05   21.2   0.0   563   621    70   129    50   143 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO72684.1           -            208 3505at5820           -            693     1e-05   22.6   1.9   1   2   5.6e-08   1.2e-05   22.3   0.2   564   641     8    85     2    92 0.91 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO72684.1           -            208 3505at5820           -            693     1e-05   22.6   1.9   2   2      0.59   1.2e+02   -0.9   0.1     4   495   121   149   118   185 0.56 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO71613.1           -            181 3505at5820           -            693   1.2e-05   22.3   0.6   1   1   6.9e-08   1.4e-05   22.1   0.6   556   649    68   162    57   178 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO75004.1           -            119 3505at5820           -            693   4.9e-05   20.3   1.5   1   1   2.4e-07   5.1e-05   20.2   1.5   541   646     6   116     1   119 0.72 RNA-binding protein, putative [Plasmodium vivax]
SCO73205.1           -            823 3505at5820           -            693   0.00017   18.5   0.6   1   2    0.0046      0.96    6.1   0.0    67   113   497   548   482   581 0.70 pre-mRNA-splicing factor CWC2, putative [Plasmodium vivax]
SCO73205.1           -            823 3505at5820           -            693   0.00017   18.5   0.6   2   2   0.00021     0.045   10.5   0.1   383   437   708   764   692   774 0.79 pre-mRNA-splicing factor CWC2, putative [Plasmodium vivax]
SCO74458.1           -            786 3505at5820           -            693   0.00018   18.5   0.3   1   1   1.4e-06   0.00029   17.7   0.3   564   639    29   105     5   125 0.71 RNA-binding protein, putative [Plasmodium vivax]
SCO72353.1           -            299 3505at5820           -            693   0.00053   16.9   0.1   1   1   4.2e-06   0.00088   16.2   0.1   554   648    26   121     9   176 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO73700.1           -            153 3505at5820           -            693   0.00054   16.9   1.8   1   1     3e-06   0.00062   16.6   1.8   539   632    38   129    28   146 0.80 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 3505at5820           -            693    0.0032   14.3   0.4   1   4       3.8   8.1e+02   -3.6   0.1     3    22   209   228   202   237 0.74 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 3505at5820           -            693    0.0032   14.3   0.4   2   4     0.012       2.5    4.8   1.2   351   457   390   506   386   524 0.57 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 3505at5820           -            693    0.0032   14.3   0.4   3   4      0.66   1.4e+02   -1.0   0.0   155   188   556   591   539   632 0.63 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 3505at5820           -            693    0.0032   14.3   0.4   4   4   1.5e-05    0.0032   14.3   0.4   551   638   662   749   653   753 0.89 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 3505at5820           -            693    0.0057   13.5   0.1   1   1   3.1e-05    0.0065   13.3   0.1   558   637    28   108     3   145 0.90 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 3505at5820           -            693    0.0064   13.3   5.2   1   2     0.025       5.3    3.7   1.7   547   631   304   396   297   431 0.63 RNA-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 3505at5820           -            693    0.0064   13.3   5.2   2   2   0.00025     0.053   10.3   1.6   506   638   371   514   370   518 0.59 RNA-binding protein, putative [Plasmodium vivax]
SCO73179.1           -            316 3505at5820           -            693     0.013   12.2   0.0   1   2    0.0064       1.3    5.6   0.0   365   419     6    63     1    81 0.67 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO73179.1           -            316 3505at5820           -            693     0.013   12.2   0.0   2   2     0.016       3.4    4.3   0.1   500   547   140   187   132   194 0.84 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO72806.1           -            962 3505at5820           -            693     0.034   10.9   0.0   1   1   0.00023     0.049   10.4   0.0   560   623   740   811   725   820 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3505at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3505at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3505at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:13 2026
# [ok]
