#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70851.1           -            327 7874at5820           -            267  5.1e-169  559.1   5.1   1   1  5.2e-171  2.3e-168  557.0   5.1     1   267     1   296     1   296 0.96 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO73165.1           -           1236 7874at5820           -            267     0.026   12.5   3.3   1   3       2.8   1.3e+03   -2.8   0.0   195   230   647   683   635   688 0.73 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 7874at5820           -            267     0.026   12.5   3.3   2   3    0.0006      0.27    9.2   0.3   119   181   956  1018   913  1029 0.88 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 7874at5820           -            267     0.026   12.5   3.3   3   3      0.13        56    1.6   0.1   128   185  1140  1200  1093  1208 0.63 WD repeat-containing protein 26, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7874at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7874at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7874at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:05:17 2026
# [ok]
