#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72650.1           -            468 6772at5820           -            379  8.2e-229  757.7   2.3   1   1  2.1e-231  9.4e-229  757.5   2.3     1   379     1   443     1   443 0.98 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO71232.1           -            322 6772at5820           -            379   1.1e-09   36.4   7.2   2   5   0.00011      0.05   11.2   0.1   151   193   104   146   100   158 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 6772at5820           -            379   1.1e-09   36.4   7.2   3   5   2.4e-05     0.011   13.4   0.1   113   195   159   235   143   246 0.79 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 6772at5820           -            379   1.1e-09   36.4   7.2   4   5       1.7   7.7e+02   -2.5   0.0   123   141   253   271   246   279 0.71 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71232.1           -            322 6772at5820           -            379   1.1e-09   36.4   7.2   5   5       1.4   6.5e+02   -2.3   0.0   268   295   290   317   258   320 0.67 receptor for activated c kinase, putative [Plasmodium vivax]
SCO71966.1           -            880 6772at5820           -            379   5.3e-07   27.6  10.7   1   2    0.0052       2.3    5.7   0.0   269   321   156   208   138   219 0.82 WD domain, G-beta repeat domain containing protein [Plasmodium vivax]
SCO71966.1           -            880 6772at5820           -            379   5.3e-07   27.6  10.7   2   2   5.8e-07   0.00026   18.8   9.3   114   316   221   469   211   499 0.65 WD domain, G-beta repeat domain containing protein [Plasmodium vivax]
SCO75189.1           -            524 6772at5820           -            379   2.4e-05   22.2   8.9   1   1   1.1e-07   4.9e-05   21.1   8.9   117   273   227   389   175   403 0.81 alternative splicing regulator, putative [Plasmodium vivax]
SCO70513.1           -            365 6772at5820           -            379   5.9e-05   20.9   1.7   1   2   1.3e-07   5.9e-05   20.9   1.7   146   221     3    79     1   104 0.85 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70513.1           -            365 6772at5820           -            379   5.9e-05   20.9   1.7   2   2     0.023        10    3.6   2.5   123   190   159   260   123   303 0.62 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO72425.1           -            498 6772at5820           -            379   0.00016   19.4   2.9   1   2   2.2e-05    0.0098   13.6   0.6   121   196   266   421   248   431 0.85 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 6772at5820           -            379   0.00016   19.4   2.9   2   2     0.038        17    2.9   0.1   295   332   458   495   430   498 0.69 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO70813.1           -            499 6772at5820           -            379   0.00044   18.0   2.3   1   2   0.00086      0.38    8.3   0.0   287   332    88   134    55   143 0.68 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 6772at5820           -            379   0.00044   18.0   2.3   2   2     0.009         4    5.0   0.1   156   226   333   397   318   397 0.80 protein SOF1, putative [Plasmodium vivax]
SCO71350.1           -            458 6772at5820           -            379     0.002   15.8   0.5   1   2       0.2        89    0.5   0.1   173   192   286   305   260   313 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 6772at5820           -            379     0.002   15.8   0.5   2   2   3.9e-05     0.018   12.7   0.1   118   191   335   403   310   448 0.66 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO75623.1           -            503 6772at5820           -            379    0.0023   15.6   1.5   1   2   5.4e-05     0.024   12.3   0.4   155   204   275   325   268   333 0.83 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 6772at5820           -            379    0.0023   15.6   1.5   2   2     0.038        17    2.9   0.1   157   191   320   355   316   377 0.64 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75554.1           -            763 6772at5820           -            379    0.0027   15.4   4.4   1   2   1.2e-05    0.0055   14.4   0.5   158   190    10    42     3    70 0.91 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75554.1           -            763 6772at5820           -            379    0.0027   15.4   4.4   2   2     0.072        32    2.0   0.1   126   187   198   261   187   283 0.75 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75751.1           -            565 6772at5820           -            379      0.01   13.5   1.4   1   2   4.2e-05     0.019   12.6   0.4   122   191    87   157    71   177 0.85 coronin, putative [Plasmodium vivax]
SCO75751.1           -            565 6772at5820           -            379      0.01   13.5   1.4   2   2      0.62   2.8e+02   -1.1   0.0    97   140   200   248   173   262 0.67 coronin, putative [Plasmodium vivax]
SCO73776.1           -            361 6772at5820           -            379     0.019   12.6   1.0   1   2   9.5e-05     0.043   11.5   0.2   156   202   188   234   175   263 0.77 diphthine methyltransferase, putative [Plasmodium vivax]
SCO73776.1           -            361 6772at5820           -            379     0.019   12.6   1.0   2   2      0.39   1.8e+02   -0.4   0.1   130   171   301   342   232   360 0.52 diphthine methyltransferase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6772at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6772at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6772at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:53:02 2026
# [ok]
