#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74930.1           -            351 8708at5820           -            293  3.5e-185  612.6   5.3   1   1  7.6e-188  4.3e-185  612.3   5.3     9   293    64   350    47   350 0.98 FeS assembly ATPase SufC, putative [Plasmodium vivax]
SCO73404.1           -            619 8708at5820           -            293     2e-09   35.7   3.2   4   4   0.00028      0.16    9.7   0.1   181   249   472   540   455   560 0.80 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO74742.1           -            257 8708at5820           -            293   1.3e-08   33.0   2.2   1   2   1.7e-06   0.00096   17.0   0.1    63   101    24    62    13    80 0.88 CCR4-associated factor 16, putative [Plasmodium vivax]
SCO74742.1           -            257 8708at5820           -            293   1.3e-08   33.0   2.2   2   2   3.8e-06    0.0022   15.8   0.4   192   255   131   195   113   229 0.82 CCR4-associated factor 16, putative [Plasmodium vivax]
SCO73995.1           -            815 8708at5820           -            293   2.9e-08   31.9   5.3   1   3      0.24   1.4e+02    0.1   0.1     2    34   296   329   295   347 0.77 ABC transporter B family member 5, putative [Plasmodium vivax]
SCO73995.1           -            815 8708at5820           -            293   2.9e-08   31.9   5.3   2   3   1.5e-07   8.7e-05   20.4   0.1    54   100   492   538   477   565 0.86 ABC transporter B family member 5, putative [Plasmodium vivax]
SCO73995.1           -            815 8708at5820           -            293   2.9e-08   31.9   5.3   3   3     6e-05     0.034   11.9   0.2   189   279   710   797   696   801 0.86 ABC transporter B family member 5, putative [Plasmodium vivax]
SCO75332.1           -           1280 8708at5820           -            293     1e-06   26.8  19.2   1   3    0.0001     0.059   11.1   1.3    38    98   166   227   136   246 0.74 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO75332.1           -           1280 8708at5820           -            293     1e-06   26.8  19.2   2   3   1.1e-06   0.00064   17.6   0.4    41   102   794   859   755   867 0.66 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO75332.1           -           1280 8708at5820           -            293     1e-06   26.8  19.2   3   3    0.0011      0.65    7.7   2.6   164   252  1000  1087   990  1107 0.74 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO72938.1           -            783 8708at5820           -            293   1.8e-05   22.7   2.0   1   2   8.6e-06    0.0049   14.7   0.1    58   108   568   616   538   634 0.84 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO72938.1           -            783 8708at5820           -            293   1.8e-05   22.7   2.0   2   2    0.0019       1.1    7.0   0.3   195   267   703   774   664   782 0.81 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO74676.1           -            918 8708at5820           -            293   4.6e-05   21.4   1.3   1   2       0.1        57    1.3   0.0    65    94   618   647   606   655 0.72 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO74676.1           -            918 8708at5820           -            293   4.6e-05   21.4   1.3   2   2     8e-07   0.00045   18.1   0.3   191   272   816   894   795   902 0.89 ABC transporter B family member 7, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8708at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8708at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8708at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:06:59 2026
# [ok]
