#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72715.1           -           5298 45at5820             -           4216         0 8350.6 305.0   1  13   4.9e-59   3.5e-56  187.7   0.0     1   118     8   157     8   170 0.97 dynein heavy chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 45at5820             -           4216   1.4e-81  272.0 267.0  15  17     0.001       0.7    4.2  40.6  3178  3361  5101  5309  5093  5461 0.72 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 45at5820             -           4216   1.4e-81  272.0 267.0  16  17   1.4e-14   9.9e-12   40.2   9.9  3462  3668  5571  5774  5542  5793 0.85 dynein beta chain, putative [Plasmodium vivax]
SCO74252.1           -           6395 45at5820             -           4216   1.4e-81  272.0 267.0  17  17   7.6e-25   5.3e-22   74.3  31.1  3660  4122  5870  6313  5866  6332 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO74311.1           -            647 45at5820             -           4216   3.3e-20   68.3  19.3   1   3     6e-14   4.2e-11   38.1   2.5   186   298    95   207    86   208 0.86 kelch domain-containing protein [Plasmodium vivax]
SCO74311.1           -            647 45at5820             -           4216   3.3e-20   68.3  19.3   2   3   5.2e-12   3.6e-09   31.7   1.3   186   269   201   282   193   288 0.93 kelch domain-containing protein [Plasmodium vivax]
SCO74311.1           -            647 45at5820             -           4216   3.3e-20   68.3  19.3   3   3   2.9e-06     0.002   12.6   2.3   221   333   343   455   332   473 0.76 kelch domain-containing protein [Plasmodium vivax]
SCO74249.1           -            878 45at5820             -           4216   1.5e-13   46.2   0.0   1   3   0.00074      0.51    4.6   0.0   218   266    17    70     6    78 0.77 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO74249.1           -            878 45at5820             -           4216   1.5e-13   46.2   0.0   2   3   1.1e-12   7.7e-10   33.9   0.0   184   298    90   212    78   220 0.81 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO74249.1           -            878 45at5820             -           4216   1.5e-13   46.2   0.0   3   3   0.00042       0.3    5.4   0.0   187   248   207   271   203   371 0.69 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO72801.1           -           2392 45at5820             -           4216   4.8e-06   21.3   0.1   1   2   4.8e-06    0.0033   11.9   0.0   216   266  1425  1475  1415  1478 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72801.1           -           2392 45at5820             -           4216   4.8e-06   21.3   0.1   2   2   8.8e-07   0.00061   14.3   0.1   202   266  1461  1530  1460  1538 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/45at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/45at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/45at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:19 2026
# [ok]
