#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71271.1           -            324 8053at5820           -            274  6.3e-157  519.5   9.9   1   1  1.4e-158  2.2e-156  517.7   9.9     1   274    21   324    21   324 0.94 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO73165.1           -           1236 8053at5820           -            274   2.6e-17   61.6  12.3   2   4   5.9e-08   9.2e-06   23.7   1.6    10   140   991  1128   985  1143 0.78 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 8053at5820           -            274   2.6e-17   61.6  12.3   3   4    0.0052      0.82    7.5   0.2   214   271  1139  1199  1129  1202 0.77 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 8053at5820           -            274   2.6e-17   61.6  12.3   4   4      0.11        17    3.1   0.0    23    50  1182  1209  1165  1216 0.67 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73245.1           -            646 8053at5820           -            274     9e-14   50.0  12.8   1   3   0.00014     0.022   12.7   0.7    11    98   362   449   356   452 0.71 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 8053at5820           -            274     9e-14   50.0  12.8   2   3   1.7e-13   2.6e-11   41.9   1.7    14   129   449   565   443   581 0.90 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73245.1           -            646 8053at5820           -            274     9e-14   50.0  12.8   3   3      0.43        68    1.2   0.2    67   117   585   635   576   643 0.64 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   1   6   3.6e-06   0.00056   17.9   0.1    11    84   160   235   153   273 0.80 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   2   6       4.9   7.7e+02   -2.3   0.0   212   258   307   354   299   369 0.69 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   3   6     2e-06   0.00031   18.7   0.1   212   269   418   475   414   480 0.92 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   4   6   0.00018     0.029   12.3   0.0   200   272   522   598   517   600 0.79 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   5   6       3.5   5.4e+02   -1.8   0.0   168   185   630   647   605   655 0.67 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 8053at5820           -            274   5.8e-13   47.3   9.7   6   6       1.2   1.8e+02   -0.2   0.1   213   237   726   750   681   865 0.76 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO72485.1           -            595 8053at5820           -            274   9.4e-13   46.6  11.4   1   4       5.4   8.5e+02   -2.4   0.1    86   114   112   140    66   155 0.77 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO72485.1           -            595 8053at5820           -            274   9.4e-13   46.6  11.4   2   4     4e-12   6.3e-10   37.4   1.2     9   129   276   397   270   416 0.89 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO72485.1           -            595 8053at5820           -            274   9.4e-13   46.6  11.4   3   4   0.00015     0.023   12.6   0.0   218   267   422   471   415   478 0.91 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO72485.1           -            595 8053at5820           -            274   9.4e-13   46.6  11.4   4   4      0.96   1.5e+02    0.1   0.1   204   244   494   541   486   572 0.59 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO75449.1           -            612 8053at5820           -            274   3.1e-12   45.0  16.3   1   3       2.7   4.2e+02   -1.4   0.1    56    82   134   161    86   181 0.50 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO75449.1           -            612 8053at5820           -            274   3.1e-12   45.0  16.3   2   3   9.5e-10   1.5e-07   29.6   3.1    39   265   305   514   296   522 0.71 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO75449.1           -            612 8053at5820           -            274   3.1e-12   45.0  16.3   3   3   3.1e-05    0.0049   14.8   3.0    51   125   533   612   499   612 0.70 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO73958.1           -            644 8053at5820           -            274   4.8e-12   44.3  15.8   1   4     0.058       9.2    4.1   1.4   110   190   256   338   253   343 0.64 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 8053at5820           -            274   4.8e-12   44.3  15.8   2   4   0.00019      0.03   12.2   0.1   240   270   426   456   419   460 0.85 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 8053at5820           -            274   4.8e-12   44.3  15.8   3   4   3.9e-07   6.2e-05   21.0   0.2    54   129   470   549   460   564 0.76 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO73958.1           -            644 8053at5820           -            274   4.8e-12   44.3  15.8   4   4    0.0004     0.063   11.1   0.8    24    80   570   625   553   638 0.76 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO72425.1           -            498 8053at5820           -            274   8.6e-12   43.5  10.9   1   4    0.0042      0.66    7.8   0.2   203   269   210   279   191   286 0.79 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 8053at5820           -            274   8.6e-12   43.5  10.9   2   4     0.015       2.4    6.0   0.0   240   272   296   328   288   330 0.85 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 8053at5820           -            274   8.6e-12   43.5  10.9   3   4   1.1e-08   1.7e-06   26.1   0.4   217   272   357   412   346   414 0.90 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO72425.1           -            498 8053at5820           -            274   8.6e-12   43.5  10.9   4   4    0.0033      0.51    8.2   0.1    19    81   431   494   423   498 0.78 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO73788.1           -           1399 8053at5820           -            274   2.4e-10   38.7   8.5   1   4   0.00074      0.12   10.3   0.1    83   269    36   117    22   129 0.54 coatomer alpha subunit, putative [Plasmodium vivax]
SCO73788.1           -           1399 8053at5820           -            274   2.4e-10   38.7   8.5   2   4   0.00076      0.12   10.2   0.0   150   232   130   210   126   223 0.80 coatomer alpha subunit, putative [Plasmodium vivax]
SCO73788.1           -           1399 8053at5820           -            274   2.4e-10   38.7   8.5   3   4    0.0086       1.4    6.8   0.0   233   269   237   273   226   277 0.87 coatomer alpha subunit, putative [Plasmodium vivax]
SCO73788.1           -           1399 8053at5820           -            274   2.4e-10   38.7   8.5   4   4   8.8e-06    0.0014   16.6   0.5     9   119   244   357   239   371 0.70 coatomer alpha subunit, putative [Plasmodium vivax]
SCO71635.1           -            642 8053at5820           -            274   6.7e-10   37.3   0.0   1   2   3.5e-09   5.5e-07   27.7   1.0    58   234   343   501   337   531 0.78 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO71635.1           -            642 8053at5820           -            274   6.7e-10   37.3   0.0   2   2      0.13        21    2.9   0.0    64   126   518   584   503   587 0.67 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO72276.1           -           1145 8053at5820           -            274   2.1e-09   35.7  26.2   1   5       1.1   1.7e+02   -0.1   0.1   229   271   222   262   204   295 0.60 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO72276.1           -           1145 8053at5820           -            274   2.1e-09   35.7  26.2   2   5      0.55        87    0.9   0.2    90   128   446   488   406   497 0.73 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO72276.1           -           1145 8053at5820           -            274   2.1e-09   35.7  26.2   3   5   5.1e-07     8e-05   20.7   2.5    40   146   554   665   537   677 0.80 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO72276.1           -           1145 8053at5820           -            274   2.1e-09   35.7  26.2   4   5   3.3e-07   5.2e-05   21.3   2.9     9   125   678   793   676   796 0.91 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO72276.1           -           1145 8053at5820           -            274   2.1e-09   35.7  26.2   5   5      0.21        34    2.2   0.3    45    90   795   839   785   858 0.75 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO74749.1           -            509 8053at5820           -            274     5e-09   34.4  17.8   1   3   3.1e-05    0.0049   14.8   2.7    77   186   115   223    81   237 0.76 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 8053at5820           -            274     5e-09   34.4  17.8   2   3   2.1e-07   3.2e-05   21.9   3.8    58   130   320   394   304   442 0.86 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74749.1           -            509 8053at5820           -            274     5e-09   34.4  17.8   3   3      0.33        52    1.6   0.1   153   183   459   490   445   499 0.66 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO72538.1           -            616 8053at5820           -            274   8.5e-09   33.7   2.3   1   5   8.1e-06    0.0013   16.7   0.0    85   126    29    70    15    97 0.92 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72538.1           -            616 8053at5820           -            274   8.5e-09   33.7   2.3   2   5       1.4   2.3e+02   -0.5   0.1    59   126   120   190   109   194 0.64 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72538.1           -            616 8053at5820           -            274   8.5e-09   33.7   2.3   3   5      0.53        84    0.9   0.4    51   130   156   236   134   265 0.64 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72538.1           -            616 8053at5820           -            274   8.5e-09   33.7   2.3   4   5    0.0048      0.76    7.6   0.0    18   125   248   319   233   328 0.49 WD repeat-containing protein, putative [Plasmodium vivax]
SCO72538.1           -            616 8053at5820           -            274   8.5e-09   33.7   2.3   5   5     0.041       6.5    4.5   0.0    93   129   576   611   561   614 0.75 WD repeat-containing protein, putative [Plasmodium vivax]
SCO74094.1           -            533 8053at5820           -            274   1.3e-08   33.1   6.8   1   4   0.00078      0.12   10.2   0.1   163   186   271   294   245   321 0.88 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 8053at5820           -            274   1.3e-08   33.1   6.8   2   4      0.86   1.4e+02    0.2   0.0   240   264   334   359   308   369 0.59 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 8053at5820           -            274   1.3e-08   33.1   6.8   3   4    0.0033      0.53    8.1   0.1    80   128   364   418   351   427 0.74 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO74094.1           -            533 8053at5820           -            274   1.3e-08   33.1   6.8   4   4   2.3e-07   3.7e-05   21.8   1.5    69   184   400   526   369   532 0.73 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO70513.1           -            365 8053at5820           -            274   1.9e-08   32.5  15.7   1   3   1.7e-10   2.7e-08   32.0   6.9    11   128    14   131     7   168 0.84 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70513.1           -            365 8053at5820           -            274   1.9e-08   32.5  15.7   2   3      0.33        52    1.6   0.2   214   244   157   188   144   206 0.71 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70513.1           -            365 8053at5820           -            274   1.9e-08   32.5  15.7   3   3       0.1        16    3.3   1.5    12    94   184   268   171   288 0.61 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70813.1           -            499 8053at5820           -            274   2.2e-08   32.3  11.0   1   4   4.8e-06   0.00075   17.5   0.4    51   126    60   138    50   142 0.77 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 8053at5820           -            274   2.2e-08   32.3  11.0   2   4       2.1   3.3e+02   -1.0   0.1   222   272   228   279   223   281 0.70 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 8053at5820           -            274   2.2e-08   32.3  11.0   3   4   0.00011     0.018   12.9   1.2   203   271   292   363   241   365 0.77 protein SOF1, putative [Plasmodium vivax]
SCO70813.1           -            499 8053at5820           -            274   2.2e-08   32.3  11.0   4   4     0.012       1.9    6.3   0.1    15    43   381   409   372   439 0.80 protein SOF1, putative [Plasmodium vivax]
SCO75650.1           -            472 8053at5820           -            274   6.3e-08   30.8   9.9   1   3     0.006      0.94    7.3   0.1    10   127    82   202    80   205 0.79 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 8053at5820           -            274   6.3e-08   30.8   9.9   2   3   1.3e-05    0.0021   16.0   2.6    15   133   131   255   125   259 0.82 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 8053at5820           -            274   6.3e-08   30.8   9.9   3   3   1.3e-06    0.0002   19.3   1.0    52   101   254   304   249   392 0.75 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70851.1           -            327 8053at5820           -            274   3.2e-07   28.5   2.8   1   4       6.4     1e+03   -2.6   0.0   151   183     6    38     3    41 0.82 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70851.1           -            327 8053at5820           -            274   3.2e-07   28.5   2.8   2   4    0.0041      0.65    7.8   0.2    14    54    51    90    40   123 0.81 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70851.1           -            327 8053at5820           -            274   3.2e-07   28.5   2.8   3   4   2.9e-05    0.0046   14.9   0.4    48   125   133   212   123   226 0.82 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO70851.1           -            327 8053at5820           -            274   3.2e-07   28.5   2.8   4   4     0.068        11    3.8   0.0    80   125   270   316   226   322 0.68 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO74671.1           -            694 8053at5820           -            274   1.1e-06   26.8  24.6   1   5    0.0011      0.18    9.7   0.2    50    98     6    55     2    76 0.66 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 8053at5820           -            274   1.1e-06   26.8  24.6   2   5   0.00019     0.029   12.2   0.5   206   271    89   158    83   161 0.68 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 8053at5820           -            274   1.1e-06   26.8  24.6   3   5   0.00018     0.028   12.3   3.9    54   125   245   321   241   350 0.79 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 8053at5820           -            274   1.1e-06   26.8  24.6   4   5      0.26        41    1.9   0.1   147   181   604   639   585   652 0.74 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO74671.1           -            694 8053at5820           -            274   1.1e-06   26.8  24.6   5   5      0.27        43    1.8   0.9    16    42   615   641   605   693 0.34 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 8053at5820           -            274   1.3e-06   26.5   3.4   1   1   2.7e-08   4.2e-06   24.8   3.2    51   179   274   411   267   420 0.73 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO73087.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   1   3     0.024       3.7    5.3   0.0   238   271    11    44     3    47 0.82 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO73087.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   2   3   0.00012     0.019   12.9   7.9     9   170    59   219    51   250 0.85 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO73087.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   3   3    0.0094       1.5    6.7   0.0   158   185   281   308   266   314 0.88 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO72274.1           -            380 8053at5820           -            274   3.6e-06   25.0   0.1   1   1   5.2e-08   8.2e-06   23.9   0.1     7    80   191   266   187   294 0.79 autophagy-related protein 18, putative [Plasmodium vivax]
SCO75751.1           -            565 8053at5820           -            274   4.3e-06   24.8   0.2   1   2   0.00087      0.14   10.0   0.0   240   273    69   103    58   104 0.86 coronin, putative [Plasmodium vivax]
SCO75751.1           -            565 8053at5820           -            274   4.3e-06   24.8   0.2   2   2   0.00024     0.037   11.9   0.1    50    90   118   160   106   172 0.81 coronin, putative [Plasmodium vivax]
SCO75463.1           -            430 8053at5820           -            274   1.7e-05   22.8   5.3   1   2   4.4e-05    0.0069   14.3   0.3    72   129   264   324   256   332 0.76 protein TSSC1, putative [Plasmodium vivax]
SCO75463.1           -            430 8053at5820           -            274   1.7e-05   22.8   5.3   2   2   0.00073      0.11   10.3   1.0     9    89   330   424   325   429 0.68 protein TSSC1, putative [Plasmodium vivax]
SCO71350.1           -            458 8053at5820           -            274   5.7e-05   21.1   1.0   1   4       2.5   3.9e+02   -1.3   0.0   208   235   154   181   149   234 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 8053at5820           -            274   5.7e-05   21.1   1.0   2   4       3.5   5.5e+02   -1.8   0.0   111   127   287   303   269   304 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 8053at5820           -            274   5.7e-05   21.1   1.0   3   4   3.8e-06    0.0006   17.8   0.1    10    90   323   406   313   417 0.82 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 8053at5820           -            274   5.7e-05   21.1   1.0   4   4         2   3.1e+02   -1.0   0.0   247   267   428   449   419   454 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO75554.1           -            763 8053at5820           -            274   9.7e-05   20.4   5.6   1   2    0.0039      0.62    7.9   5.2    12    86    10    88     2   135 0.56 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75554.1           -            763 8053at5820           -            274   9.7e-05   20.4   5.6   2   2    0.0038      0.59    8.0   0.0   218   271   197   260   191   262 0.69 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75189.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   1   5       3.8   5.9e+02   -1.9   0.1   196   264   169   239   145   246 0.56 alternative splicing regulator, putative [Plasmodium vivax]
SCO75189.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   2   5     0.052       8.2    4.2   1.2   146   189   261   304   175   307 0.78 alternative splicing regulator, putative [Plasmodium vivax]
SCO75189.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   3   5   1.1e-06   0.00017   19.6   3.5     9   101   307   399   300   411 0.86 alternative splicing regulator, putative [Plasmodium vivax]
SCO75189.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   4   5       2.6   4.1e+02   -1.4   0.0   214   245   417   449   408   461 0.74 alternative splicing regulator, putative [Plasmodium vivax]
SCO75189.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   5   5         1   1.6e+02   -0.1   0.0   214   268   465   519   457   522 0.83 alternative splicing regulator, putative [Plasmodium vivax]
SCO72650.1           -            468 8053at5820           -            274   0.00042   18.3   3.3   1   3       2.8   4.4e+02   -1.5   0.0   110   127   123   140   103   144 0.79 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 8053at5820           -            274   0.00042   18.3   3.3   2   3   3.6e-05    0.0057   14.6   0.1    90   127   210   248   198   269 0.80 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO72650.1           -            468 8053at5820           -            274   0.00042   18.3   3.3   3   3      0.15        24    2.7   0.1    42    81   353   393   296   404 0.71 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO70909.1           -            644 8053at5820           -            274    0.0006   17.8   3.0   1   2   5.4e-05    0.0084   14.0   0.1    64   128   314   378   289   390 0.80 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO70909.1           -            644 8053at5820           -            274    0.0006   17.8   3.0   2   2      0.07        11    3.8   0.0   228   261   413   446   385   457 0.73 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO73876.1           -            466 8053at5820           -            274   0.00078   17.4   3.2   1   4   2.7e-05    0.0042   15.0   0.0   197   270    66   139    63   143 0.79 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO73876.1           -            466 8053at5820           -            274   0.00078   17.4   3.2   2   4      0.98   1.5e+02    0.0   0.0    24    48   170   194   150   221 0.75 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO73876.1           -            466 8053at5820           -            274   0.00078   17.4   3.2   3   4       2.3   3.5e+02   -1.2   0.0    10    54   239   281   230   327 0.72 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO73876.1           -            466 8053at5820           -            274   0.00078   17.4   3.2   4   4       7.9   1.2e+03   -2.9   0.0    85   101   343   359   322   365 0.81 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO75514.1           -            638 8053at5820           -            274    0.0008   17.4  13.8   1   1    0.0005     0.079   10.8  13.8    56   267   367   566   363   572 0.71 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO75535.1           -           2949 8053at5820           -            274    0.0015   16.5   4.6   1   3     0.084        13    3.5   0.1   193   234    57    97    10   110 0.70 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75535.1           -           2949 8053at5820           -            274    0.0015   16.5   4.6   2   3   7.5e-05     0.012   13.5   0.1   208   271   151   217   131   219 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75535.1           -           2949 8053at5820           -            274    0.0015   16.5   4.6   3   3       4.5     7e+02   -2.1   0.1   109   126   386   403   383   411 0.88 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73556.1           -            513 8053at5820           -            274    0.0025   15.7   9.0   1   3     0.007       1.1    7.1   1.6    82   242   213   389   192   396 0.63 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO73556.1           -            513 8053at5820           -            274    0.0025   15.7   9.0   2   3    0.0018      0.29    9.0   0.1   102   128   395   421   390   451 0.79 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO73556.1           -            513 8053at5820           -            274    0.0025   15.7   9.0   3   3     0.078        12    3.6   0.1    13    81   438   507   423   510 0.71 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO73440.1           -            378 8053at5820           -            274    0.0048   14.8   1.2   1   2     3e-05    0.0048   14.8   1.2    49   133    12    96     4   106 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO73440.1           -            378 8053at5820           -            274    0.0048   14.8   1.2   2   2         1   1.6e+02   -0.0   1.2    60   126   246   315   203   334 0.60 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75552.1           -            445 8053at5820           -            274    0.0055   14.6   0.5   1   2     0.027       4.2    5.2   0.1    81   126   100   146    61   152 0.83 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75552.1           -            445 8053at5820           -            274    0.0055   14.6   0.5   2   2    0.0057       0.9    7.4   0.0    51    93   308   350   288   361 0.56 WD repeat-containing protein, putative [Plasmodium vivax]
SCO73927.1           -            363 8053at5820           -            274     0.012   13.5   4.6   1   2   0.00019      0.03   12.2   2.5    81   144    93   160    82   294 0.68 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO73927.1           -            363 8053at5820           -            274     0.012   13.5   4.6   2   2      0.85   1.3e+02    0.2   0.2    62    88   223   249   184   359 0.54 WD repeat-containing protein 92, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
