#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72276.1           -           1145 2106at5820           -            959         0 1671.3 102.0   1   5   5.8e-61   1.9e-58  196.8   6.2     1   120     1   128     1   142 0.93 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO75554.1           -            763 2106at5820           -            959   3.3e-05   20.6   1.1   2   2      0.15        49    0.1   0.1   582   613   226   261   208   300 0.71 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75650.1           -            472 2106at5820           -            959   7.2e-05   19.4   0.7   1   2     0.054        18    1.6   0.9   595   671   139   216   132   226 0.77 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 2106at5820           -            959   7.2e-05   19.4   0.7   2   2   2.2e-07   7.2e-05   19.4   0.7   596   670   227   301   214   318 0.86 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75623.1           -            503 2106at5820           -            959   8.6e-05   19.2   3.2   1   2      0.28        92   -0.8   1.0   292   341    70   119    51   132 0.71 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 2106at5820           -            959   8.6e-05   19.2   3.2   2   2   2.6e-07   8.6e-05   19.2   3.2   598   710   293   408   257   427 0.63 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO70851.1           -            327 2106at5820           -            959    0.0077   12.7   0.5   1   1   0.00017     0.058    9.8   0.5   471   662     3   219     1   226 0.56 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO75552.1           -            445 2106at5820           -            959      0.01   12.3   5.0   1   2   0.00079      0.26    7.6   1.6   583   688    72   185    14   227 0.75 WD repeat-containing protein, putative [Plasmodium vivax]
SCO75552.1           -            445 2106at5820           -            959      0.01   12.3   5.0   2   2    0.0026      0.85    6.0   0.1   617   665   303   351   283   362 0.85 WD repeat-containing protein, putative [Plasmodium vivax]
SCO71350.1           -            458 2106at5820           -            959     0.019   11.4   0.1   1   2      0.16        53    0.0   0.0   586   620   269   307   267   318 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71350.1           -            458 2106at5820           -            959     0.019   11.4   0.1   2   2   0.00025     0.084    9.3   0.1   584   658   325   403   297   420 0.64 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO71635.1           -            642 2106at5820           -            959     0.027   10.9   7.1   1   3      0.46   1.5e+02   -1.5   3.7   261   305   297   339   290   352 0.47 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO71635.1           -            642 2106at5820           -            959     0.027   10.9   7.1   2   3    0.0014      0.46    6.8   2.1   150   242   341   434   333   448 0.78 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO71635.1           -            642 2106at5820           -            959     0.027   10.9   7.1   3   3    0.0029      0.96    5.8   0.0   597   707   436   552   421   574 0.64 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2106at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2106at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2106at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:52 2026
# [ok]
