#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5   1  30     4e-21   2.5e-17   59.4   0.1     1    60    13    84    13    99 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  17  30   2.5e-73   1.6e-69  232.6   4.5  1570  1767  2673  2927  2671  2939 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  18  30   3.1e-26   1.9e-22   76.4   0.0  1765  1825  2990  3059  2985  3061 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  19  30   8.9e-60   5.6e-56  187.6   6.0  1826  1944  3111  3233  3107  3240 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  20  30   2.1e-31   1.3e-27   93.5   0.1  1941  2014  3274  3347  3271  3353 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  21  30   6.7e-45   4.2e-41  138.3   4.3  2030  2122  3515  3607  3508  3615 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  22  30   1.4e-56   8.7e-53  177.1   2.4  2120  2216  3729  3825  3716  3834 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  23  30   1.5e-14   9.2e-11   37.6   0.7  2209  2263  3922  3976  3911  3994 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  24  30   5.1e-67   3.2e-63  211.7   3.5  2244  2387  4001  4150  3997  4161 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  25  30     1e-09   6.3e-06   21.6   3.8  2384  2415  4325  4356  4322  4359 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  26  30   3.9e-31   2.5e-27   92.6   0.0  2412  2482  4387  4457  4377  4470 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  27  30   9.5e-34   5.9e-30  101.3   5.9  2470  2548  4552  4635  4545  4638 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  28  30   7.6e-19   4.8e-15   51.9   0.1  2548  2600  4691  4745  4686  4750 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  29  30   6.8e-95   4.3e-91  304.2   0.1  2590  2755  4766  4931  4761  4955 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70504.1           -           5139 123at5820            -           2857         0 3671.4 185.5  30  30   4.3e-47   2.7e-43  145.6   1.4  2750  2857  5030  5139  5019  5139 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/123at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:29:29 2026
# [ok]
