#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72166.1           -            318 13693at5820          -            216  6.2e-126  416.8  40.0   1   1  3.1e-128  6.2e-126  416.8  40.0     1   215    80   305    80   307 0.97 RNA-binding protein, putative [Plasmodium vivax]
SCO71923.1           -            340 13693at5820          -            216   6.4e-13   47.4   0.2   3   4   3.2e-13   6.3e-11   40.9   0.1     7    81   170   242   166   251 0.87 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71923.1           -            340 13693at5820          -            216   6.4e-13   47.4   0.2   4   4       1.2   2.3e+02   -0.2   6.9   133   177   253   297   245   304 0.84 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO73478.1           -            392 13693at5820          -            216     3e-12   45.2  14.2   1   4    0.0013      0.26    9.4   1.4     6    85    17    91    12   101 0.85 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 13693at5820          -            216     3e-12   45.2  14.2   2   4   3.7e-08   7.2e-06   24.3   0.1     3    80   114   191   112   208 0.86 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 13693at5820          -            216     3e-12   45.2  14.2   3   4   9.8e-07   0.00019   19.7   0.1     5    88   207   289   201   301 0.90 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 13693at5820          -            216     3e-12   45.2  14.2   4   4       3.9   7.7e+02   -1.9   0.4   111   161   367   382   335   390 0.43 poly(A)-binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 13693at5820          -            216   9.5e-11   40.3   2.1   1   3      0.83   1.6e+02    0.3   1.2   173   211    82   122    71   127 0.72 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 13693at5820          -            216   9.5e-11   40.3   2.1   2   3   4.7e-07   9.2e-05   20.7   0.1    10    85   366   440   361   448 0.81 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 13693at5820          -            216   9.5e-11   40.3   2.1   3   3   2.7e-09   5.3e-07   28.0   0.2     5    84   661   741   657   748 0.91 nucleic acid binding protein, putative [Plasmodium vivax]
SCO71354.1           -            269 13693at5820          -            216   1.1e-10   40.0   0.1   1   2       5.1     1e+03   -2.3   0.6   178   200    11    33     5    50 0.69 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO71354.1           -            269 13693at5820          -            216   1.1e-10   40.0   0.1   2   2   5.8e-13   1.1e-10   40.0   0.1     2    85   183   266   182   269 0.96 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO71267.1           -            292 13693at5820          -            216   3.2e-10   38.5   0.0   1   2   0.00015     0.029   12.5   0.0     6    67     6    66     2   118 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 13693at5820          -            216   3.2e-10   38.5   0.0   2   2   4.6e-08   9.1e-06   24.0   0.0     6    88   154   235   151   245 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 13693at5820          -            216   1.9e-08   32.8   1.7   1   2   3.3e-05    0.0065   14.7   0.0     3    75    16    88    14   102 0.87 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74870.1           -            475 13693at5820          -            216   1.9e-08   32.8   1.7   2   2   4.9e-06   0.00097   17.4   0.4     6    85   106   184    99   199 0.87 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO73179.1           -            316 13693at5820          -            216     4e-08   31.7   0.0   1   1     2e-10     4e-08   31.7   0.0     7    83     8    81     3   107 0.89 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO72111.1           -            192 13693at5820          -            216   4.3e-08   31.6   0.8   1   2   1.7e-07   3.4e-05   22.1   0.4     7   104    10   109     7   118 0.81 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO72111.1           -            192 13693at5820          -            216   4.3e-08   31.6   0.8   2   2    0.0034      0.66    8.1   0.0     7    67   120   174   114   183 0.85 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO75496.1           -            110 13693at5820          -            216   1.3e-07   30.0   0.0   1   1   7.7e-10   1.5e-07   29.8   0.0     8    80    15    84    11   105 0.89 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO75038.1           -            661 13693at5820          -            216   1.3e-07   30.0   0.1   1   3   6.6e-10   1.3e-07   30.0   0.1     3    84   162   246   160   261 0.84 U2 snRNP-associated SURP motif-containing protein, putative [Plasmodium vivax]
SCO75038.1           -            661 13693at5820          -            216   1.3e-07   30.0   0.1   2   3       4.6     9e+02   -2.1   0.0    19    55   287   322   264   332 0.74 U2 snRNP-associated SURP motif-containing protein, putative [Plasmodium vivax]
SCO75038.1           -            661 13693at5820          -            216   1.3e-07   30.0   0.1   3   3       4.7   9.3e+02   -2.2   1.3   141   199   336   394   325   409 0.51 U2 snRNP-associated SURP motif-containing protein, putative [Plasmodium vivax]
SCO71964.1           -            475 13693at5820          -            216   5.3e-07   28.0   8.5   1   2     0.035         7    4.8   0.4     7    63    95   150    91   168 0.84 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO71964.1           -            475 13693at5820          -            216   5.3e-07   28.0   8.5   2   2   2.8e-09   5.6e-07   27.9   0.6     5    80   301   378   296   390 0.87 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO73415.1           -            448 13693at5820          -            216   9.7e-07   27.2   0.1   1   1   4.9e-09   9.7e-07   27.2   0.1     6    84    97   174    91   190 0.89 U1 small nuclear ribonucleoprotein, putative [Plasmodium vivax]
SCO75145.1           -            505 13693at5820          -            216   1.5e-06   26.5   7.8   1   2   2.9e-05    0.0056   14.9   2.3     7    84   227   305   225   408 0.79 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO75145.1           -            505 13693at5820          -            216   1.5e-06   26.5   7.8   2   2   7.1e-05     0.014   13.6   0.3     8    85   434   505   430   505 0.91 U1 small nuclear ribonucleoprotein A, putative [Plasmodium vivax]
SCO71367.1           -            361 13693at5820          -            216   1.6e-06   26.5   0.8   1   3       7.4   1.4e+03   -2.8   7.1   182   215    19    52     7    81 0.59 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 13693at5820          -            216   1.6e-06   26.5   0.8   2   3   2.4e-06   0.00048   18.4   0.2    10    90   121   194   113   203 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 13693at5820          -            216   1.6e-06   26.5   0.8   3   3   4.4e-05    0.0086   14.3   0.0     9    88   204   281   199   289 0.80 RNA-binding protein, putative [Plasmodium vivax]
SCO74967.1           -            503 13693at5820          -            216   2.3e-06   25.9  25.5   1   4       7.9   1.6e+03   -2.9   1.0    60    90    17    47     5    68 0.58 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 13693at5820          -            216   2.3e-06   25.9  25.5   2   4   5.8e-05     0.011   13.9   0.1     8    66    83   141    80   153 0.91 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 13693at5820          -            216   2.3e-06   25.9  25.5   3   4    0.0019      0.37    8.9   9.8     5    83   178   256   173   374 0.67 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO74967.1           -            503 13693at5820          -            216   2.3e-06   25.9  25.5   4   4   9.7e-05     0.019   13.1   0.1    18    87   405   474   392   484 0.86 CUGBP Elav-like family member 2, putative [Plasmodium vivax]
SCO73318.1           -            328 13693at5820          -            216   2.8e-06   25.7  50.3   1   1   1.4e-08   2.8e-06   25.7  50.3     4   205     9   221     6   226 0.64 serine/arginine-rich splicing factor 12, putative [Plasmodium vivax]
SCO73700.1           -            153 13693at5820          -            216   5.7e-06   24.6   0.4   1   2         6   1.2e+03   -2.5  15.7   133   185     6    59     1    63 0.67 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO73700.1           -            153 13693at5820          -            216   5.7e-06   24.6   0.4   2   2   2.9e-08   5.7e-06   24.6   0.4    10    86    64   139    60   148 0.89 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO73485.1           -            181 13693at5820          -            216     1e-05   23.8   1.2   1   1   5.3e-08     1e-05   23.8   1.2     9    84    52   127    46   140 0.91 RNA-binding protein, putative [Plasmodium vivax]
SCO72684.1           -            208 13693at5820          -            216   2.5e-05   22.5   1.0   1   1   2.3e-07   4.5e-05   21.7   1.0     5    86     6    88     3    95 0.90 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO73790.1           -            754 13693at5820          -            216     3e-05   22.3   2.7   1   2      0.21        41    2.2   0.1    11    70   414   470   401   484 0.73 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 13693at5820          -            216     3e-05   22.3   2.7   2   2   1.5e-06    0.0003   19.0   0.3     7    84   675   751   671   753 0.85 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO74458.1           -            786 13693at5820          -            216   0.00019   19.6   0.1   1   2   9.9e-07   0.00019   19.6   0.1     9    93    31   115    24   131 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO74458.1           -            786 13693at5820          -            216   0.00019   19.6   0.1   2   2       4.5   8.8e+02   -2.1   1.7   108   150   164   207   149   222 0.47 RNA-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 13693at5820          -            216    0.0002   19.6  14.3   1   3         7   1.4e+03   -2.8  11.4   113   172    67    95    17   108 0.52 RNA-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 13693at5820          -            216    0.0002   19.6  14.3   2   3      0.36        70    1.5   0.2     8    69   332   390   327   400 0.77 RNA-binding protein, putative [Plasmodium vivax]
SCO71591.1           -           1539 13693at5820          -            216    0.0002   19.6  14.3   3   3   2.2e-06   0.00042   18.5   0.0     6    87   434   519   430   528 0.80 RNA-binding protein, putative [Plasmodium vivax]
SCO71995.1           -            202 13693at5820          -            216   0.00031   19.0   0.0   1   1     2e-06   0.00038   18.7   0.0     7    89    71   152    65   202 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO75004.1           -            119 13693at5820          -            216   0.00035   18.8   0.0   1   1   2.7e-06   0.00053   18.2   0.0     6    83    34   111    29   118 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 13693at5820          -            216   0.00065   17.9   0.1   1   4       2.1   4.2e+02   -1.1   0.6   117   131     5    19     2    33 0.57 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 13693at5820          -            216   0.00065   17.9   0.1   2   4   3.3e-06   0.00065   17.9   0.1     7    81    34   108    28   112 0.93 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 13693at5820          -            216   0.00065   17.9   0.1   3   4       2.9   5.7e+02   -1.5   3.9   152   194   115   158   109   175 0.75 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 13693at5820          -            216   0.00065   17.9   0.1   4   4       5.8   1.1e+03   -2.5   0.1    90   107   199   216   192   233 0.67 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO72795.1           -            156 13693at5820          -            216    0.0013   17.0   0.4   1   2   6.4e-06    0.0013   17.0   0.4     7    81     4    84     2    90 0.80 RNA-binding protein s1, putative [Plasmodium vivax]
SCO72795.1           -            156 13693at5820          -            216    0.0013   17.0   0.4   2   2      0.96   1.9e+02    0.1  10.9   168   207    92   131    84   144 0.76 RNA-binding protein s1, putative [Plasmodium vivax]
SCO72090.1           -            725 13693at5820          -            216    0.0024   16.1   0.0   1   1   2.2e-05    0.0043   15.3   0.0     8   178     8   180     3   191 0.86 mRNA processing protein, putative [Plasmodium vivax]
SCO75608.1           -            499 13693at5820          -            216     0.077   11.1   0.0   1   2      0.33        64    1.6   0.1     8    62    17    80    11   102 0.69 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO75608.1           -            499 13693at5820          -            216     0.077   11.1   0.0   2   2   0.00039     0.077   11.1   0.0     5    84   414   492   411   498 0.87 clustered-asparagine-rich protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/13693at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/13693at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/13693at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:33:10 2026
# [ok]
