#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7   1  40   1.6e-49     1e-46  156.3   2.1     1    81     1    81     1    88 0.98 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  12  40     0.047        30   -1.2   0.5  1908  1925  3083  3101  3078  3106 0.89 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  13  40   8.6e-52   5.4e-49  163.9   8.8  1899  2017  3118  3233  3101  3238 0.83 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  14  40     0.014       9.1    0.5   0.1  2014  2032  3268  3286  3256  3296 0.81 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  15  40   1.4e-48   9.1e-46  153.2   5.6  2030  2129  3390  3496  3377  3511 0.91 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  16  40   6.2e-45   3.9e-42  141.1   2.4  2123  2205  3560  3642  3550  3645 0.94 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  17  40     3e-81   1.9e-78  261.6   3.4  2202  2335  3734  3867  3710  3875 0.91 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  18  40   1.5e-86   9.5e-84  279.2   9.5  2335  2483  4016  4165  4012  4179 0.96 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  19  40   2.8e-17   1.7e-14   49.3   0.6  2478  2516  4287  4325  4279  4329 0.94 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  20  40   4.9e-52   3.1e-49  164.7  13.8  2516  2647  4376  4545  4370  4555 0.82 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  21  40     1e-91   6.5e-89  296.4  18.6  2646  2821  4668  4846  4660  4852 0.94 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  22  40        10   6.3e+03  -46.6  61.3  2881  2918  4859  4896  4842  4951 0.48 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  23  40        10   6.3e+03  -44.4  69.7  2787  2935  4889  5049  4888  5054 0.55 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  24  40        10   6.3e+03  -29.4  46.7  2895  2934  5054  5095  5045  5097 0.45 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  25  40     2e-48   1.3e-45  152.7  64.3  2787  2930  5086  5232  5084  5233 0.91 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  26  40   1.7e-43   1.1e-40  136.3  54.0  2899  3015  5225  5341  5224  5347 0.92 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  27  40   5.6e-20   3.5e-17   58.3   0.8  3011  3060  5652  5701  5644  5709 0.88 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  28  40   2.1e-07   0.00013   16.5   1.2  3059  3104  5807  5852  5786  5880 0.80 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  29  40   8.3e-05     0.052    7.9   8.1  3109  3140  5918  5949  5882  5960 0.86 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  30  40   1.4e-33   8.6e-31  103.5   2.8  3120  3206  6021  6111  5998  6119 0.84 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  31  40   6.3e-51     4e-48  161.0   1.2  3203  3303  6258  6362  6243  6372 0.93 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  32  40   1.8e-56   1.1e-53  179.4   4.0  3300  3425  6483  6607  6479  6617 0.91 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  33  40     0.023        14   -0.2  13.1  3398  3455  6679  6736  6671  6741 0.72 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  34  40   4.8e-27     3e-24   81.7  20.1  3401  3500  6721  6830  6713  6841 0.69 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  35  40    6e-112  3.8e-109  363.6   1.3  3497  3708  6936  7160  6921  7165 0.92 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  36  40   6.5e-38   4.1e-35  117.8   8.8  3700  3795  7208  7327  7201  7333 0.84 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  37  40   3.3e-74   2.1e-71  238.3   7.5  3792  3942  7393  7577  7381  7584 0.85 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  38  40     1e-25   6.5e-23   77.3   2.0  3939  3990  7649  7700  7639  7709 0.88 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  39  40   1.5e-48   9.3e-46  153.1   3.3  3984  4074  7809  7899  7801  7917 0.92 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO71238.1           -           8548 24at5820             -           4512         0 7723.9 828.7  40  40         0         0 1081.1  13.7  4067  4512  8103  8548  8093  8548 0.99 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 24at5820             -           4512   3.1e-46  154.7   7.0   1   2   1.9e-09   1.2e-06   23.3   2.4  4159  4301  1384  1533  1333  1547 0.79 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72680.1           -           1992 24at5820             -           4512   3.1e-46  154.7   7.0   2   2   1.9e-42   1.2e-39  132.9   0.1  4325  4509  1809  1989  1803  1991 0.95 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 24at5820             -           4512   1.2e-24   83.1   6.7   1   5        10   6.3e+03  -52.1  78.1  2892  2937   149   196   122   218 0.47 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 24at5820             -           4512   1.2e-24   83.1   6.7   2   5        10   6.3e+03  -11.9   7.9  1740  1794   441   496   396   510 0.61 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 24at5820             -           4512   1.2e-24   83.1   6.7   3   5       4.4   2.8e+03   -7.8  16.9  2877  2952  3065  3139  3045  3157 0.71 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 24at5820             -           4512   1.2e-24   83.1   6.7   4   5        10   6.3e+03  -14.9  18.0  2784  2929  3382  3520  3358  3553 0.58 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO70354.1           -           3828 24at5820             -           4512   1.2e-24   83.1   6.7   5   5   1.9e-27   1.2e-24   83.1   6.7  4243  4509  3554  3825  3547  3827 0.82 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO72509.1           -            320 24at5820             -           4512    0.0023   12.4   9.7   1   1   4.5e-06    0.0028   12.1   9.7  2894  2940   110   154    63   173 0.54 hypothetical protein, conserved [Plasmodium vivax]
SCO70359.1           -            980 24at5820             -           4512    0.0054   11.2  24.2   1   1   1.4e-05    0.0089   10.5  24.2  2899  3007   843   953   833   972 0.68 phosphatidylinositol 3-and 4-kinase, putative [Plasmodium vivax]
SCO71384.1           -            421 24at5820             -           4512     0.072    7.5  19.9   1   1   0.00015     0.093    7.1  19.9  2892  3032   124   276   110   295 0.51 RAD protein (Pv-fam-e) [Plasmodium vivax]
SCO72508.1           -            345 24at5820             -           4512      0.14    6.5   8.8   1   1   0.00037      0.23    5.8   8.8  2896  2928   132   164   104   189 0.63 hypothetical protein, conserved [Plasmodium vivax]
SCO75659.1           -            615 24at5820             -           4512       4.5    1.5  25.6   1   1    0.0086       5.4    1.2  25.6  2812  2944   325   442   297   575 0.61 tetratricopeptide repeat protein, putative [Plasmodium vivax]
SCO73259.1           -            143 24at5820             -           4512       4.7    1.4  11.2   1   1    0.0083       5.2    1.3  11.2  2892  2946    72   126    51   137 0.50 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74377.1           -            275 24at5820             -           4512       8.1    0.7  16.0   1   1     0.018        12    0.1  16.0  2896  2971   195   268   172   273 0.64 co-chaperone p23, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/24at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:43 2026
# [ok]
