#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72353.1           -            299 11051at5820          -            184  3.5e-116  384.0   4.3   1   1  2.1e-118  4.8e-116  383.5   4.3     1   184     1   187     1   187 0.98 RNA-binding protein, putative [Plasmodium vivax]
SCO74870.1           -            475 11051at5820          -            184   5.8e-17   60.5   1.7   2   2   1.7e-11   3.8e-09   35.1   0.3    35   108   106   178    94   186 0.87 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO74171.1           -           1033 11051at5820          -            184     3e-15   54.9   0.1   1   2   2.4e-09   5.4e-07   28.1   0.2    32   110   638   716   617   738 0.87 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 11051at5820          -            184     3e-15   54.9   0.1   2   2   3.5e-08   7.7e-06   24.3   0.0    39   113   744   821   735   837 0.85 splicing factor 1, putative [Plasmodium vivax]
SCO73478.1           -            392 11051at5820          -            184     1e-14   53.2   3.6   1   3     0.037       8.4    4.6   0.2    24   109     7    86     2   119 0.81 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 11051at5820          -            184     1e-14   53.2   3.6   2   3   1.2e-05    0.0027   16.0   0.0    47   102   129   183    90   193 0.80 poly(A)-binding protein, putative [Plasmodium vivax]
SCO73478.1           -            392 11051at5820          -            184     1e-14   53.2   3.6   3   3   8.1e-11   1.8e-08   32.8   0.1    29   109   202   281   180   301 0.82 poly(A)-binding protein, putative [Plasmodium vivax]
SCO74222.1           -            911 11051at5820          -            184   1.4e-09   36.5   0.2   1   2   3.2e-11   7.2e-09   34.2   0.1    34   113   672   751   666   792 0.87 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO74222.1           -            911 11051at5820          -            184   1.4e-09   36.5   0.2   2   2       2.2   4.9e+02   -1.2   0.0    77   109   863   894   854   902 0.82 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO71267.1           -            292 11051at5820          -            184   1.2e-08   33.5   0.0   1   2   4.6e-05      0.01   14.1   0.0    34    98     5    68     2   101 0.80 RNA-binding protein, putative [Plasmodium vivax]
SCO71267.1           -            292 11051at5820          -            184   1.2e-08   33.5   0.0   2   2   4.5e-06     0.001   17.4   0.0    38   109   157   227   153   241 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO75004.1           -            119 11051at5820          -            184   3.4e-08   32.0   2.1   1   1   2.7e-10   6.2e-08   31.1   2.1    10   111    10   110     1   118 0.82 RNA-binding protein, putative [Plasmodium vivax]
SCO72090.1           -            725 11051at5820          -            184   5.2e-08   31.4   0.1   1   2     1e-09   2.3e-07   29.2   0.0    37   107     8    78     2    99 0.92 mRNA processing protein, putative [Plasmodium vivax]
SCO72090.1           -            725 11051at5820          -            184   5.2e-08   31.4   0.1   2   2       2.5   5.5e+02   -1.3   0.0    36    60   189   213   171   220 0.81 mRNA processing protein, putative [Plasmodium vivax]
SCO75286.1           -            124 11051at5820          -            184   5.2e-08   31.4   0.7   1   1   2.6e-10   5.9e-08   31.2   0.7    36   119     8    91     2   118 0.91 RNA-binding protein, putative [Plasmodium vivax]
SCO73485.1           -            181 11051at5820          -            184   1.3e-07   30.1   0.8   1   1   1.1e-09   2.5e-07   29.1   0.8    24   111    38   125    29   178 0.90 RNA-binding protein, putative [Plasmodium vivax]
SCO71595.1           -            544 11051at5820          -            184   2.1e-07   29.3   0.1   1   1   3.2e-09   7.1e-07   27.7   0.1    33   126    10   103     2   126 0.88 serine/arginine-rich splicing factor 4, putative [Plasmodium vivax]
SCO72564.1           -            753 11051at5820          -            184     4e-07   28.5   5.5   1   3      0.64   1.4e+02    0.6   0.2   143   174   272   303   236   311 0.73 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 11051at5820          -            184     4e-07   28.5   5.5   2   3   7.7e-06    0.0017   16.6   0.1    33    90   360   417   329   469 0.78 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 11051at5820          -            184     4e-07   28.5   5.5   3   3   0.00023     0.053   11.8   0.1    38   110   665   738   655   749 0.84 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72684.1           -            208 11051at5820          -            184   7.1e-07   27.7   0.1   1   1   5.4e-09   1.2e-06   26.9   0.1    35   113     7    84     3    98 0.89 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO74652.1           -            182 11051at5820          -            184   7.1e-07   27.6   0.1   1   1   3.8e-09   8.5e-07   27.4   0.1    35   120    82   170    46   180 0.82 RNA-binding protein, putative [Plasmodium vivax]
SCO71995.1           -            202 11051at5820          -            184     2e-06   26.2   0.1   1   1   1.2e-08   2.8e-06   25.7   0.1     5    93    39   128    35   144 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 11051at5820          -            184   5.5e-06   24.8   1.3   1   2   1.6e-07   3.6e-05   22.1   0.2    21   111    19   109     9   122 0.83 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71377.1           -            236 11051at5820          -            184   5.5e-06   24.8   1.3   2   2      0.31        70    1.6   0.0    90   120   125   155   116   168 0.75 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71571.1           -            497 11051at5820          -            184   1.1e-05   23.7   0.0   1   2       1.7   3.8e+02   -0.8   2.6   128   173   104   148    91   152 0.64 large subunit rRNA processing RRM protein, putative [Plasmodium vivax]
SCO71571.1           -            497 11051at5820          -            184   1.1e-05   23.7   0.0   2   2   5.1e-08   1.1e-05   23.7   0.0    37   124   338   423   330   438 0.88 large subunit rRNA processing RRM protein, putative [Plasmodium vivax]
SCO71354.1           -            269 11051at5820          -            184   1.3e-05   23.5   0.0   1   2       6.6   1.5e+03   -2.7   2.2   140   172    55    87    39    99 0.61 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO71354.1           -            269 11051at5820          -            184   1.3e-05   23.5   0.0   2   2     6e-08   1.3e-05   23.5   0.0    29   101   181   253   152   264 0.89 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO71367.1           -            361 11051at5820          -            184   1.7e-05   23.1   4.7   1   2   0.00023     0.052   11.8   0.1    33   100   115   185    88   193 0.76 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 11051at5820          -            184   1.7e-05   23.1   4.7   2   2   7.9e-05     0.018   13.3   0.1    37   111   203   275   193   295 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO75608.1           -            499 11051at5820          -            184   2.4e-05   22.7   0.1   1   1   2.5e-07   5.7e-05   21.5   0.1    35   109   415   488   400   492 0.90 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO72111.1           -            192 11051at5820          -            184   3.9e-05   22.0   0.5   1   2   1.2e-05    0.0027   16.0   0.6    38   113    12    88     8   114 0.73 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO72111.1           -            192 11051at5820          -            184   3.9e-05   22.0   0.5   2   2     0.019       4.4    5.5   0.0     6    65    90   149    85   173 0.79 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO75496.1           -            110 11051at5820          -            184   5.4e-05   21.5   0.2   1   1   3.3e-07   7.4e-05   21.1   0.2    35   122    13    97     9   109 0.83 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO73794.1           -            614 11051at5820          -            184   0.00039   18.7   0.5   1   2   2.3e-05    0.0052   15.1   0.0    36   112     9    82     4    94 0.88 RNA-binding protein, putative [Plasmodium vivax]
SCO73794.1           -            614 11051at5820          -            184   0.00039   18.7   0.5   2   2      0.35        79    1.4   0.1    35    81   165   209   136   254 0.70 RNA-binding protein, putative [Plasmodium vivax]
SCO73179.1           -            316 11051at5820          -            184   0.00045   18.5   0.0   1   1   4.8e-06    0.0011   17.3   0.0    35   130     7    99     2   136 0.77 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO72209.1           -            250 11051at5820          -            184   0.00087   17.6   0.2   1   2   1.4e-05    0.0032   15.7   0.1    23   109     4    93     2   119 0.86 RNA-binding protein, putative [Plasmodium vivax]
SCO72209.1           -            250 11051at5820          -            184   0.00087   17.6   0.2   2   2       1.5   3.3e+02   -0.6   0.0    42   102   178   242   162   245 0.61 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11051at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/11051at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11051at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:38 2026
# [ok]
