#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70475.1           -            201 12100at5820          -            168  4.7e-109  360.4  16.5   1   2   2.5e-46   1.1e-43  147.7   2.1     1    73     1    73     1    82 0.96 ras-related protein Rab-18, putative [Plasmodium vivax]
SCO73987.1           -            229 12100at5820          -            168     6e-27   93.2   0.8   2   2   1.6e-16   7.1e-14   50.7   0.9    69   153    91   179    85   191 0.88 ras-related protein Rab-11B, putative [Plasmodium vivax]
SCO72932.1           -            207 12100at5820          -            168   2.1e-24   84.9   1.3   1   2   1.8e-14   7.9e-12   44.0   0.0    11    73    12    74     5    82 0.93 ras-related protein Rab-6, putative [Plasmodium vivax]
SCO72932.1           -            207 12100at5820          -            168   2.1e-24   84.9   1.3   2   2   3.8e-13   1.7e-10   39.7   0.7    68   150    91   173    79   192 0.86 ras-related protein Rab-6, putative [Plasmodium vivax]
SCO70625.1           -            194 12100at5820          -            168   8.1e-23   79.8   1.0   1   2   3.5e-14   1.6e-11   43.0   0.0    16    70    13    67     8    73 0.94 ras-related protein Rab-5C, putative [Plasmodium vivax]
SCO70625.1           -            194 12100at5820          -            168   8.1e-23   79.8   1.0   2   2   8.6e-12   3.9e-09   35.3   0.4    69   144    88   163    82   172 0.83 ras-related protein Rab-5C, putative [Plasmodium vivax]
SCO75183.1           -            205 12100at5820          -            168   7.8e-20   70.1   2.8   1   2   1.2e-12   5.4e-10   38.1   0.0     4    72    26    95    23   101 0.91 ras-related protein Rab-5B, putative [Plasmodium vivax]
SCO75183.1           -            205 12100at5820          -            168   7.8e-20   70.1   2.8   2   2   2.7e-10   1.2e-07   30.4   2.5    69   149   114   192   107   199 0.87 ras-related protein Rab-5B, putative [Plasmodium vivax]
SCO71786.1           -            206 12100at5820          -            168   5.5e-19   67.3   4.9   1   2   1.5e-15   6.7e-13   47.5   0.2     5    69     3    67     1    78 0.93 ras-related protein RAB7, putative [Plasmodium vivax]
SCO71786.1           -            206 12100at5820          -            168   5.5e-19   67.3   4.9   2   2   1.3e-07   5.7e-05   21.7   0.8    69   150    89   175    82   184 0.76 ras-related protein RAB7, putative [Plasmodium vivax]
SCO71079.1           -            245 12100at5820          -            168   3.9e-16   58.0  16.3   1   3   1.8e-08   8.2e-06   24.4   1.2    11    97     7    94     2    97 0.76 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO71079.1           -            245 12100at5820          -            168   3.9e-16   58.0  16.3   2   3      0.12        52    2.3   0.1    58    69   101   112    85   117 0.77 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO71079.1           -            245 12100at5820          -            168   3.9e-16   58.0  16.3   3   3   1.1e-12   4.9e-10   38.2   5.1    73   158   138   224   127   233 0.77 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO72663.1           -            214 12100at5820          -            168   8.1e-12   44.0   0.0   1   1   1.2e-11   5.4e-09   34.8   0.0    10   156     9   174     2   182 0.76 GTP-binding nuclear protein RAN/TC4, putative [Plasmodium vivax]
SCO73916.1           -            224 12100at5820          -            168    0.0024   16.4   3.6   1   2     0.066        30    3.1   0.1    10    74     3    67     1    85 0.73 GTPase, putative [Plasmodium vivax]
SCO73916.1           -            224 12100at5820          -            168    0.0024   16.4   3.6   2   2   2.4e-05     0.011   14.3   0.6    84   158   138   212   117   217 0.84 GTPase, putative [Plasmodium vivax]
SCO71717.1           -            178 12100at5820          -            168     0.004   15.7   0.3   1   1   3.4e-05     0.015   13.8   0.3    11    88    18    94    14   178 0.81 ADP-ribosylation factor, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12100at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12100at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12100at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:36 2026
# [ok]
