#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO71354.1           -            269 10779at5820          -            230  7.1e-140  463.0  34.8   1   2   6.4e-89   1.6e-86  288.5  25.8     1   148     9   159     9   172 0.96 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO75004.1           -            119 10779at5820          -            230   8.4e-07   27.6   0.4   1   1   5.2e-09   1.2e-06   27.1   0.4   140   219    20    97     2   104 0.81 RNA-binding protein, putative [Plasmodium vivax]
SCO71571.1           -            497 10779at5820          -            230   2.3e-06   26.2   0.1   1   1   9.5e-09   2.3e-06   26.2   0.1   151   226   331   406   319   409 0.92 large subunit rRNA processing RRM protein, putative [Plasmodium vivax]
SCO75286.1           -            124 10779at5820          -            230   5.1e-06   25.0   0.4   1   2   4.1e-08     1e-05   24.1   0.1   158   222     9    73     2    81 0.90 RNA-binding protein, putative [Plasmodium vivax]
SCO75286.1           -            124 10779at5820          -            230   5.1e-06   25.0   0.4   2   2      0.84     2e+02    0.2   0.1    37    57    70    91    66    96 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO72353.1           -            299 10779at5820          -            230   5.8e-06   24.9   0.2   1   2   5.3e-08   1.3e-05   23.8   0.0   139   220    18    99     6   107 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO72353.1           -            299 10779at5820          -            230   5.8e-06   24.9   0.2   2   2       8.1     2e+03   -3.0   0.1    54    67   153   166   123   183 0.59 RNA-binding protein, putative [Plasmodium vivax]
SCO71995.1           -            202 10779at5820          -            230   2.2e-05   23.0   0.2   1   1   1.2e-07   2.8e-05   22.6   0.2   147   215    58   129     7   154 0.81 RNA-binding protein, putative [Plasmodium vivax]
SCO72090.1           -            725 10779at5820          -            230   7.9e-05   21.2   0.0   1   1   7.8e-07   0.00019   19.9   0.0   160   220    10    70     3    78 0.89 mRNA processing protein, putative [Plasmodium vivax]
SCO74171.1           -           1033 10779at5820          -            230   0.00018   20.0   5.4   1   3    0.0021      0.51    8.7   0.9   149   214   634   700   604   709 0.79 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 10779at5820          -            230   0.00018   20.0   5.4   2   3    0.0005      0.12   10.8   0.0   167   219   754   806   748   816 0.92 splicing factor 1, putative [Plasmodium vivax]
SCO74171.1           -           1033 10779at5820          -            230   0.00018   20.0   5.4   3   3       1.1   2.8e+02   -0.2   0.0   179   229   973  1019   960  1020 0.78 splicing factor 1, putative [Plasmodium vivax]
SCO74458.1           -            786 10779at5820          -            230   0.00019   19.9   0.1   1   1   1.8e-06   0.00044   18.7   0.1   158   220    30    92     6   100 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO71923.1           -            340 10779at5820          -            230   0.00049   18.6   6.5   1   2     0.036       8.7    4.7   0.1   163   215    93   144    84   157 0.81 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71923.1           -            340 10779at5820          -            230   0.00049   18.6   6.5   2   2   4.4e-06    0.0011   17.5   0.0   158   217   171   229   159   241 0.84 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO71377.1           -            236 10779at5820          -            230   0.00083   17.8   0.0   1   1   5.4e-06    0.0013   17.2   0.0   157   221    34    98    17   107 0.90 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 10779at5820          -            230    0.0016   16.9   0.3   1   2   1.8e-05    0.0043   15.5   0.1   164   211   125   172   105   189 0.82 RNA-binding protein, putative [Plasmodium vivax]
SCO71367.1           -            361 10779at5820          -            230    0.0016   16.9   0.3   2   2       3.4   8.1e+02   -1.8   0.0   172   222   217   265   191   273 0.63 RNA-binding protein, putative [Plasmodium vivax]
SCO75496.1           -            110 10779at5820          -            230    0.0016   16.8   0.0   1   1   9.2e-06    0.0022   16.4   0.0   159   220    16    74    10    84 0.86 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO72684.1           -            208 10779at5820          -            230    0.0023   16.4   0.4   1   2   6.1e-05     0.015   13.7   0.2   159   228    10    78     4    80 0.85 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO72684.1           -            208 10779at5820          -            230    0.0023   16.4   0.4   2   2      0.77   1.9e+02    0.3   0.0   193   224   149   180   134   185 0.79 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO73790.1           -            754 10779at5820          -            230    0.0031   16.0   1.0   1   2       4.6   1.1e+03   -2.2   0.0   157   218   410   468   396   475 0.64 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO73790.1           -            754 10779at5820          -            230    0.0031   16.0   1.0   2   2   4.7e-05     0.011   14.1   0.2   155   220   673   737   642   747 0.76 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 10779at5820          -            230    0.0042   15.5  19.3   1   3   0.00017     0.041   12.3   6.1    86   214   298   420   264   437 0.61 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 10779at5820          -            230    0.0042   15.5  19.3   2   3       1.5   3.5e+02   -0.6   3.0    86   126   531   573   455   595 0.61 nucleic acid binding protein, putative [Plasmodium vivax]
SCO72564.1           -            753 10779at5820          -            230    0.0042   15.5  19.3   3   3    0.0014      0.33    9.3   0.0   159   219   665   725   655   734 0.85 nucleic acid binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10779at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10779at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10779at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:30:23 2026
# [ok]
