#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO72425.1           -            498 5643at5820           -            472  1.2e-282  936.1   9.3   1   1  5.8e-285  1.7e-282  935.6   9.3     1   472     1   497     1   497 0.96 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO75449.1           -            612 5643at5820           -            472   4.8e-10   37.2  20.8   2   3   3.2e-05    0.0092   13.2   0.5   360   427   318   394   313   402 0.81 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO75449.1           -            612 5643at5820           -            472   4.8e-10   37.2  20.8   3   3   1.5e-11   4.2e-09   34.1   6.6   206   394   416   612   403   612 0.79 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO74435.1           -           1215 5643at5820           -            472   2.9e-09   34.7  23.0   1   4   4.9e-10   1.4e-07   29.1   0.1   308   400    41   143    21   153 0.78 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 5643at5820           -            472   2.9e-09   34.7  23.0   2   4     0.002      0.58    7.3   0.1   377   404   176   203   154   237 0.83 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 5643at5820           -            472   2.9e-09   34.7  23.0   3   4      0.03       8.7    3.4   0.2   279   370   605   694   586   723 0.44 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO74435.1           -           1215 5643at5820           -            472   2.9e-09   34.7  23.0   4   4   0.00043      0.12    9.5   0.9   357   472   843   966   815   966 0.52 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO75650.1           -            472 5643at5820           -            472   2.8e-08   31.4   2.2   1   2   2.8e-09   7.9e-07   26.6   0.4   309   399   195   292   171   301 0.78 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO75650.1           -            472 5643at5820           -            472   2.8e-08   31.4   2.2   2   2     0.015       4.4    4.4   0.1   209   269   321   387   304   421 0.73 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70513.1           -            365 5643at5820           -            472     2e-06   25.3   8.8   1   2   5.5e-05     0.016   12.5   0.2   364   398    12    49     3    60 0.59 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO70513.1           -            365 5643at5820           -            472     2e-06   25.3   8.8   2   2   7.6e-06    0.0022   15.3   4.2   212   401    73   265    57   277 0.78 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO73165.1           -           1236 5643at5820           -            472   3.7e-06   24.4  17.3   1   3       4.6   1.3e+03   -3.8   0.0    76   107   326   356   313   370 0.64 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 5643at5820           -            472   3.7e-06   24.4  17.3   2   3   4.1e-06    0.0012   16.2   5.5   365   469   906  1019   890  1019 0.81 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO73165.1           -           1236 5643at5820           -            472   3.7e-06   24.4  17.3   3   3   2.3e-06   0.00066   17.0  10.1   237   472   949  1200   942  1200 0.72 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO75554.1           -            763 5643at5820           -            472   6.5e-06   23.6   6.9   1   2    0.0061       1.7    5.7   2.1   200   287    16   105     6   138 0.55 protein transport protein SEC13, putative [Plasmodium vivax]
SCO75554.1           -            763 5643at5820           -            472   6.5e-06   23.6   6.9   2   2   5.1e-07   0.00014   19.2   0.1   247   354   188   306   185   311 0.73 protein transport protein SEC13, putative [Plasmodium vivax]
SCO73349.1           -            944 5643at5820           -            472   1.2e-05   22.8   6.6   1   3    0.0005      0.14    9.3   0.0   364   397   204   237   155   254 0.84 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO73349.1           -            944 5643at5820           -            472   1.2e-05   22.8   6.6   2   3   6.1e-06    0.0017   15.6   0.4   342   396   280   339   270   370 0.80 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO73349.1           -            944 5643at5820           -            472   1.2e-05   22.8   6.6   3   3       1.1   3.2e+02   -1.7   0.2   214   292   795   876   780   898 0.66 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO71635.1           -            642 5643at5820           -            472   1.4e-05   22.5   1.1   1   2   1.8e-06   0.00052   17.3   0.3   283   398   339   457   312   463 0.76 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO71635.1           -            642 5643at5820           -            472   1.4e-05   22.5   1.1   2   2     0.024         7    3.7   0.0   283   394   464   583   460   587 0.80 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO70524.1           -           1071 5643at5820           -            472   1.9e-05   22.1   5.6   1   5       4.3   1.2e+03   -3.7   0.0   413   433    25    45    18    71 0.52 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 5643at5820           -            472   1.9e-05   22.1   5.6   2   5      0.25        73    0.4   0.0   263   320   138   197   117   203 0.66 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 5643at5820           -            472   1.9e-05   22.1   5.6   3   5   5.5e-05     0.016   12.5   0.3   326   471   340   477   290   478 0.60 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 5643at5820           -            472   1.9e-05   22.1   5.6   4   5     0.012       3.5    4.7   0.0   348   396   547   601   523   659 0.75 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO70524.1           -           1071 5643at5820           -            472   1.9e-05   22.1   5.6   5   5      0.26        75    0.3   0.0   102   184   736   819   728   850 0.66 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO75623.1           -            503 5643at5820           -            472   6.4e-05   20.4   3.3   1   2   0.00012     0.035   11.3   0.1   357   399   268   314   256   323 0.77 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO75623.1           -            503 5643at5820           -            472   6.4e-05   20.4   3.3   2   2   1.6e-06   0.00046   17.5   0.9   342   406   296   364   293   428 0.82 periodic tryptophan protein 1, putative [Plasmodium vivax]
SCO74096.1           -           1983 5643at5820           -            472   7.7e-05   20.1   0.5   1   2   2.7e-06   0.00077   16.8   0.1   231   359  1711  1836  1707  1843 0.78 myosin C, putative [Plasmodium vivax]
SCO74096.1           -           1983 5643at5820           -            472   7.7e-05   20.1   0.5   2   2      0.31        88    0.1   0.0   215   268  1923  1979  1919  1981 0.78 myosin C, putative [Plasmodium vivax]
SCO71350.1           -            458 5643at5820           -            472   0.00012   19.5   0.0   1   1   8.9e-07   0.00025   18.4   0.0   368   435   329   407   318   450 0.78 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO70909.1           -            644 5643at5820           -            472   0.00061   17.1   0.4   1   1   5.9e-06    0.0017   15.7   0.4   313   447   292   432   259   452 0.70 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5643at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5643at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5643at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:55:23 2026
# [ok]
