#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO73718.1           -           1974 719at5820            -           1037         0 1401.3  82.7   1   8   9.3e-84   9.7e-81  270.5   2.9     3   174     5   189     3   195 0.92 myosin E, putative [Plasmodium vivax]
SCO72888.1           -           1716 719at5820            -           1037   1.9e-27   94.1  63.0   5   6   0.00024      0.25    7.5   8.7   566   695   993  1151   987  1343 0.76 myosin F, putative [Plasmodium vivax]
SCO72888.1           -           1716 719at5820            -           1037   1.9e-27   94.1  63.0   6   6       1.7   1.7e+03   -5.1   3.1   767   805  1596  1631  1573  1650 0.48 myosin F, putative [Plasmodium vivax]
SCO75545.1           -           1861 719at5820            -           1037   3.6e-24   83.2  22.4   1   5   1.6e-14   1.7e-11   41.2   0.1    60   177    95   228    43   242 0.80 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 719at5820            -           1037   3.6e-24   83.2  22.4   2   5     1e-14     1e-11   41.9   0.6   182   316   264   427   257   431 0.79 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 719at5820            -           1037   3.6e-24   83.2  22.4   3   5   3.7e-05     0.039   10.3   3.7   417   471   542   600   532   636 0.77 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 719at5820            -           1037   3.6e-24   83.2  22.4   4   5      0.14   1.5e+02   -1.6   0.0   512   556   673   717   668   718 0.92 myosin D, putative [Plasmodium vivax]
SCO75545.1           -           1861 719at5820            -           1037   3.6e-24   83.2  22.4   5   5     0.095     1e+02   -1.0   0.8   608   672   791   862   773   888 0.65 myosin D, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/719at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/719at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/719at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:57:28 2026
# [ok]
