#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75101.1           -           2656 327at5820            -           1976         0 3211.4 250.0   1   9   2.1e-93   2.2e-90  302.2  31.2     1   229    13   264    13   269 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO72247.1           -           1761 327at5820            -           1976   1.6e-51  173.4  52.3   3   6   1.3e-11   1.4e-08   31.0   0.1  1331  1376   629   673   617   681 0.87 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO72247.1           -           1761 327at5820            -           1976   1.6e-51  173.4  52.3   4   6   2.7e-07   0.00029   16.7   0.3  1390  1435   917   961   904   992 0.71 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO72247.1           -           1761 327at5820            -           1976   1.6e-51  173.4  52.3   5   6     3e-35   3.1e-32  109.4   1.7  1588  1710   992  1120   985  1132 0.88 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO72247.1           -           1761 327at5820            -           1976   1.6e-51  173.4  52.3   6   6   1.5e-12   1.5e-09   34.2  14.9  1746  1954  1219  1455  1204  1473 0.57 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO72196.1           -           1539 327at5820            -           1976   2.9e-50  169.2   3.4   1   3   7.1e-12   7.4e-09   31.9   0.1  1332  1416   812   883   799   897 0.85 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO72196.1           -           1539 327at5820            -           1976   2.9e-50  169.2   3.4   2   3   1.3e-36   1.3e-33  114.0   0.1  1548  1836   898  1191   893  1193 0.83 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO72196.1           -           1539 327at5820            -           1976   2.9e-50  169.2   3.4   3   3     1e-08   1.1e-05   21.4   0.0  1865  1899  1194  1228  1190  1256 0.87 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO72560.1           -           1077 327at5820            -           1976   3.1e-29   99.5  38.9   1   5       2.5   2.6e+03   -6.4   3.0  1501  1561   152   211    97   231 0.54 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO72560.1           -           1077 327at5820            -           1976   3.1e-29   99.5  38.9   2   5   3.1e-08   3.2e-05   19.8   2.1  1333  1425   386   465   357   528 0.74 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO72560.1           -           1077 327at5820            -           1976   3.1e-29   99.5  38.9   3   5   2.1e-17   2.2e-14   50.2   7.3  1592  1709   548   672   506   685 0.80 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO72560.1           -           1077 327at5820            -           1976   3.1e-29   99.5  38.9   4   5   5.9e-10   6.2e-07   25.5   1.3  1743  1834   919  1008   908  1011 0.62 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO72560.1           -           1077 327at5820            -           1976   3.1e-29   99.5  38.9   5   5   2.6e-10   2.7e-07   26.7   0.2  1861  1907  1009  1055  1006  1069 0.86 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO75589.1           -           1872 327at5820            -           1976   3.7e-14   49.5   0.9   1   2   0.00034      0.36    6.4   0.1  1617  1670  1452  1507  1440  1522 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75589.1           -           1872 327at5820            -           1976   3.7e-14   49.5   0.9   2   2     1e-13     1e-10   38.0   0.1  1682  1904  1630  1862  1626  1871 0.69 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74050.1           -           1256 327at5820            -           1976   5.2e-11   39.1  19.7   1   3   2.1e-08   2.2e-05   20.4   2.4  1612  1714   739   843   712   848 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74050.1           -           1256 327at5820            -           1976   5.2e-11   39.1  19.7   2   3     0.071        75   -1.3   0.4  1742  1771   930   958   914   978 0.70 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO74050.1           -           1256 327at5820            -           1976   5.2e-11   39.1  19.7   3   3   9.6e-10     1e-06   24.8   3.2  1850  1904  1176  1234  1167  1238 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/327at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:13 2026
# [ok]
