#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74893.1           -           4711 171at5820            -           2190         0 2867.4 458.4   1  22         6   6.3e+03  -13.1  11.9    18   345   488   533   468   558 0.42 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 171at5820            -           2190         0 2867.4 458.4  20  22  3.9e-214  4.1e-211  702.7  34.5  1700  2054  4129  4495  4118  4501 0.94 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 171at5820            -           2190         0 2867.4 458.4  21  22         6   6.3e+03   -9.7  13.3   303   361  4494  4552  4482  4573 0.42 NOT family protein, putative [Plasmodium vivax]
SCO74893.1           -           4711 171at5820            -           2190         0 2867.4 458.4  22  22   7.5e-94   7.9e-91  303.7   4.7  2062  2190  4583  4711  4578  4711 0.98 NOT family protein, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   1  10         6   6.3e+03  -13.0  17.7    24   206   243   444   219   503 0.35 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   2  10   7.9e-47   8.3e-44  147.8   9.7   382   582   628   836   617   873 0.89 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   3  10   2.6e-49   2.7e-46  156.0  11.4   793  1059  1070  1344  1031  1384 0.88 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   4  10     3e-10   3.1e-07   26.5   2.0  1217  1362  1445  1592  1439  1621 0.85 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   5  10     0.036        38   -0.3   2.7  1350  1403  1647  1700  1637  1734 0.75 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   6  10      0.39   4.1e+02   -3.8   9.5  1562  1691  2010  2122  1872  2152 0.60 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   7  10         6   6.3e+03  -33.2  38.7    33   370  2222  2561  2200  2580 0.38 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   8  10      0.24   2.5e+02   -3.1   3.8   314   379  2563  2628  2542  2631 0.73 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2   9  10     5e-93   5.3e-90  301.0  34.3  1728  2014  2666  2955  2653  2961 0.93 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72531.1           -           3421 171at5820            -           2190  9.9e-222  737.9  96.2  10  10   1.3e-54   1.3e-51  173.6   7.3  2074  2188  2973  3087  2965  3089 0.96 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO72509.1           -            320 171at5820            -           2190      0.16    7.5  17.3   1   1    0.0002      0.21    7.1  17.3   270   344    87   160    46   178 0.47 hypothetical protein, conserved [Plasmodium vivax]
SCO71640.1           -           1752 171at5820            -           2190       0.2    7.2  12.2   1   1   0.00027      0.28    6.7  12.2   260   369  1176  1285  1084  1293 0.68 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO75418.1           -            288 171at5820            -           2190      0.66    5.5  33.5   1   1   0.00072      0.76    5.3  33.5   149   384    41   272    10   287 0.61 male development gene 1, putative [Plasmodium vivax]
SCA60183.1           -            324 171at5820            -           2190       2.2    3.8   9.4   1   1    0.0028       2.9    3.3   9.4  1502  1567    40   105    36   130 0.70 lysophospholipase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/171at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:40 2026
# [ok]
