#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO74223.1           -            398 6975at5820           -            385  5.3e-275  909.6   5.6   1   1  3.6e-277    6e-275  909.5   5.6     1   385     8   393     8   393 1.00 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO71586.1           -            606 6975at5820           -            385   5.6e-23   80.0   4.6   1   2   1.3e-07   2.2e-05   22.1   0.0    27    73   143   190   137   197 0.85 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO71586.1           -            606 6975at5820           -            385   5.6e-23   80.0   4.6   2   2   1.8e-18   2.9e-16   57.9   2.1    85   364   234   519   229   537 0.80 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO70477.1           -           1250 6975at5820           -            385   3.4e-21   74.2   5.3   1   4    0.0004     0.067   10.6   0.0    15    70    27    82    16    94 0.84 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6975at5820           -            385   3.4e-21   74.2   5.3   2   4       7.8   1.3e+03   -3.5   0.0    86   100   138   152   136   157 0.84 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6975at5820           -            385   3.4e-21   74.2   5.3   3   4   0.00075      0.12    9.7   0.5   112   198   218   328   198   341 0.71 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 6975at5820           -            385   3.4e-21   74.2   5.3   4   4   2.1e-16   3.5e-14   51.1   0.2   281   361   627   709   568   718 0.85 RNA helicase, putative [Plasmodium vivax]
SCO74879.1           -            995 6975at5820           -            385   5.7e-21   73.4   4.7   1   4     0.024         4    4.8   0.0    17    77    50   110    40   119 0.84 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6975at5820           -            385   5.7e-21   73.4   4.7   2   4     0.056       9.2    3.6   0.0    83   105   240   262   231   281 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6975at5820           -            385   5.7e-21   73.4   4.7   3   4   8.3e-07   0.00014   19.5   0.0   128   201   311   387   289   398 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 6975at5820           -            385   5.7e-21   73.4   4.7   4   4   5.3e-14   8.8e-12   43.2   1.4   272   365   547   643   530   662 0.81 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74598.1           -            869 6975at5820           -            385   1.5e-18   65.4   0.5   1   2     0.037       6.2    4.2   0.1    51   108   196   255   160   280 0.77 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 6975at5820           -            385   1.5e-18   65.4   0.5   2   2   6.9e-19   1.1e-16   59.2   0.0   253   370   533   650   522   659 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6975at5820           -            385   8.4e-16   56.4   1.2   1   2     0.034       5.6    4.3   0.0   128   175   429   479   414   493 0.76 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 6975at5820           -            385   8.4e-16   56.4   1.2   2   2   4.1e-16   6.7e-14   50.1   0.5   255   344   761   849   755   859 0.92 RNA helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 6975at5820           -            385   2.7e-13   48.2   0.3   1   2      0.51        84    0.4   0.0    10    89   137   216   130   222 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 6975at5820           -            385   2.7e-13   48.2   0.3   2   2   1.3e-14   2.2e-12   45.1   0.2   254   352   885   983   876  1006 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO71941.1           -            731 6975at5820           -            385   2.6e-12   44.9   0.3   1   2       2.6   4.3e+02   -1.9   0.2    73   130   163   220   156   228 0.77 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO71941.1           -            731 6975at5820           -            385   2.6e-12   44.9   0.3   2   2   1.6e-14   2.6e-12   44.9   0.3   257   375   387   505   361   515 0.90 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO70655.1           -           1393 6975at5820           -            385   4.2e-12   44.2   1.2   1   3       0.6        99    0.2   0.0     8    60   482   539   476   549 0.75 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6975at5820           -            385   4.2e-12   44.2   1.2   2   3     0.024       3.9    4.8   0.0   133   170   905   943   897   970 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 6975at5820           -            385   4.2e-12   44.2   1.2   3   3   2.1e-11   3.4e-09   34.6   0.4   249   358  1141  1266  1123  1275 0.68 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70772.1           -            548 6975at5820           -            385   5.3e-11   40.6   4.3   1   1   3.9e-12   6.5e-10   37.0   4.2    57   382   140   497   122   500 0.62 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO73310.1           -            522 6975at5820           -            385   5.8e-10   37.2   2.0   1   1   5.8e-12   9.6e-10   36.4   2.0    54   359   135   461    91   479 0.74 ATP-dependent helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 6975at5820           -            385   2.3e-09   35.2   0.5   1   2   1.1e-05    0.0018   15.8   0.1    49   211   252   434   234   444 0.75 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 6975at5820           -            385   2.3e-09   35.2   0.5   2   2   3.4e-06   0.00056   17.5   0.0   280   352   830   905   814   914 0.79 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74783.1           -           1269 6975at5820           -            385   1.8e-08   32.2   0.1   1   1     2e-10   3.3e-08   31.4   0.1   256   367   283   394   266   409 0.91 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO71468.1           -           2675 6975at5820           -            385    0.0067   13.9   0.1   1   2       2.4   3.9e+02   -1.8   0.0    33   106   696   780   688   843 0.63 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO71468.1           -           2675 6975at5820           -            385    0.0067   13.9   0.1   2   2   0.00021     0.035   11.6   0.0   266   356  1058  1161  1030  1176 0.78 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6975at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6975at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6975at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:55:39 2026
# [ok]
