#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO75518.1           -            717 4744at5820           -            548    3e-292  968.5  19.6   1   4     0.089        15    2.4   0.0     1    48     1    67     1    80 0.60 DNA helicase 60, putative [Plasmodium vivax]
SCO74881.1           -            877 4744at5820           -            548   8.8e-38  128.6  26.3   2   2       1.5   2.5e+02   -1.7   0.9    76   125   682   728   652   738 0.72 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO74323.1           -            787 4744at5820           -            548   9.6e-38  128.4  17.4   1   2       7.3   1.2e+03   -3.9   0.0   162   196   100   132    97   139 0.72 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO74323.1           -            787 4744at5820           -            548   9.6e-38  128.4  17.4   2   2   3.5e-38   5.7e-36  122.6  17.2    69   519   283   760   268   776 0.79 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO74462.1           -            791 4744at5820           -            548   5.8e-32  109.4  10.1   1   2   1.5e-24   2.5e-22   77.5   2.2   158   337   245   429   210   447 0.85 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO74462.1           -            791 4744at5820           -            548   5.8e-32  109.4  10.1   2   2   4.9e-12   8.1e-10   36.3   0.7   429   518   595   685   544   708 0.83 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO73134.1           -            816 4744at5820           -            548   3.5e-29  100.2  19.7   1   3   7.4e-09   1.2e-06   25.8   0.0   153   212     2    62     1    80 0.88 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 4744at5820           -            548   3.5e-29  100.2  19.7   2   3   2.9e-12   4.8e-10   37.0   0.6   228   369   324   470   313   483 0.84 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73134.1           -            816 4744at5820           -            548   3.5e-29  100.2  19.7   3   3   3.8e-13   6.3e-11   39.9  11.9   374   508   534   683   490   687 0.77 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO73310.1           -            522 4744at5820           -            548   1.6e-23   81.5   8.8   1   1   1.4e-25   2.3e-23   81.0   8.8   190   525   134   476    65   490 0.74 ATP-dependent helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4744at5820           -            548   2.5e-23   80.9   9.7   1   5   0.00045     0.075   10.0   0.0   152   236    26   112    16   114 0.83 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4744at5820           -            548   2.5e-23   80.9   9.7   2   5     0.002      0.33    7.9   0.0   235   257   137   159   130   165 0.88 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4744at5820           -            548   2.5e-23   80.9   9.7   3   5       4.6   7.6e+02   -3.2   0.0   261   298   217   255   212   258 0.80 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4744at5820           -            548   2.5e-23   80.9   9.7   4   5   0.00025     0.041   10.8   0.0   310   348   289   328   277   338 0.80 RNA helicase, putative [Plasmodium vivax]
SCO70477.1           -           1250 4744at5820           -            548   2.5e-23   80.9   9.7   5   5   1.4e-16   2.2e-14   51.3   4.0   409   515   605   711   578   723 0.84 RNA helicase, putative [Plasmodium vivax]
SCO75658.1           -            850 4744at5820           -            548   2.2e-21   74.5   2.7   1   3   2.9e-17   4.9e-15   53.5   0.5   155   328    97   262    83   296 0.72 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 4744at5820           -            548   2.2e-21   74.5   2.7   2   3     4e-10   6.6e-08   30.0   0.1   467   513   516   562   512   597 0.79 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO75658.1           -            850 4744at5820           -            548   2.2e-21   74.5   2.7   3   3       6.5   1.1e+03   -3.8   2.7    22    86   642   708   620   724 0.53 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO74879.1           -            995 4744at5820           -            548   2.7e-21   74.1  34.4   1   3   6.8e-07   0.00011   19.3   0.0   153   220    48   116    41   127 0.88 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 4744at5820           -            548   2.7e-21   74.1  34.4   2   3   1.2e-07     2e-05   21.8   0.9   222   335   229   370   215   392 0.63 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74879.1           -            995 4744at5820           -            548   2.7e-21   74.1  34.4   3   3   6.3e-15     1e-12   45.8   4.9   419   511   539   637   521   660 0.79 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO74598.1           -            869 4744at5820           -            548   6.8e-20   69.5   7.1   1   3   0.00012      0.02   11.9   0.4   158   247   162   261   114   353 0.69 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 4744at5820           -            548   6.8e-20   69.5   7.1   2   3       4.1   6.7e+02   -3.1   0.1   337   379   388   431   384   444 0.72 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74598.1           -            869 4744at5820           -            548   6.8e-20   69.5   7.1   3   3   1.5e-19   2.4e-17   61.1   0.2   407   525   535   654   522   664 0.86 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO71941.1           -            731 4744at5820           -            548   1.5e-17   61.8   2.5   1   2       5.2   8.5e+02   -3.4   0.4   378   408   105   135    97   145 0.44 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO71941.1           -            731 4744at5820           -            548   1.5e-17   61.8   2.5   2   2     9e-20   1.5e-17   61.8   2.5   382   511   357   489   348   499 0.87 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO72559.1           -           1329 4744at5820           -            548   2.8e-15   54.3   1.7   1   3    0.0044      0.72    6.7   0.0   155   215   144   205   132   221 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 4744at5820           -            548   2.8e-15   54.3   1.7   2   3       2.2   3.7e+02   -2.2   0.0   280   321   500   541   479   558 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO72559.1           -           1329 4744at5820           -            548   2.8e-15   54.3   1.7   3   3     1e-14   1.7e-12   45.1   0.3   400   501   879   980   873   988 0.96 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO70772.1           -            548 4744at5820           -            548   8.3e-15   52.7  10.7   1   2   4.8e-05     0.008   13.2   1.6   145   321    97   263    58   280 0.63 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO70772.1           -            548 4744at5820           -            548   8.3e-15   52.7  10.7   2   2   1.7e-14   2.8e-12   44.4   2.1   406   507   362   470   354   524 0.84 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   1   6      0.71   1.2e+02   -0.6   0.0   154   200    75   119    64   132 0.80 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   2   6       3.9   6.4e+02   -3.0   0.0   198   222   212   236   207   249 0.74 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   3   6      0.67   1.1e+02   -0.5   0.0   224   262   316   354   301   363 0.73 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   4   6     0.044       7.2    3.4   0.1   279   343   430   498   420   504 0.77 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   5   6   3.8e-15   6.2e-13   46.5   8.4   408   497   762   850   758   902 0.89 RNA helicase, putative [Plasmodium vivax]
SCO70404.1           -           1051 4744at5820           -            548   6.2e-13   46.5   8.4   6   6       1.8     3e+02   -1.9   0.8    16    89   946  1025   927  1044 0.58 RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 4744at5820           -            548   6.8e-13   46.4   2.6   1   2   2.6e-11   4.3e-09   33.9   2.3   157   365   221   438   199   447 0.79 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70833.1           -           1175 4744at5820           -            548   6.8e-13   46.4   2.6   2   2   0.00031     0.052   10.5   0.0   439   510   841   911   822   920 0.86 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO74783.1           -           1269 4744at5820           -            548   5.3e-11   40.2   3.3   1   2     0.091        15    2.4   0.0   190   218    64    92    47    99 0.86 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO74783.1           -           1269 4744at5820           -            548   5.3e-11   40.2   3.3   2   2   3.1e-12   5.1e-10   36.9   1.6   387   513   263   388   248   417 0.88 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO70655.1           -           1393 4744at5820           -            548   1.9e-06   25.1   3.3   1   3       6.8   1.1e+03   -3.8   0.0   198   214   627   643   625   645 0.89 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 4744at5820           -            548   1.9e-06   25.1   3.3   2   3      0.22        36    1.1   0.0   284   318   906   941   902   949 0.76 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70655.1           -           1393 4744at5820           -            548   1.9e-06   25.1   3.3   3   3   1.2e-08   1.9e-06   25.1   3.3   407   514  1147  1270  1134  1282 0.73 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 4744at5820           -            548   0.00037   17.6   4.8   1   3       3.3   5.5e+02   -2.8   0.4    16    59    96   139    88   189 0.63 DEAD box helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 4744at5820           -            548   0.00037   17.6   4.8   2   3     0.083        14    2.5   0.1   217   253   234   270   224   283 0.74 DEAD box helicase, putative [Plasmodium vivax]
SCO75211.1           -            790 4744at5820           -            548   0.00037   17.6   4.8   3   3   5.8e-06   0.00097   16.2   0.1   459   509   663   713   634   718 0.87 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4744at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvC01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4744at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4744at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvC01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:59 2026
# [ok]
