# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
101at5820	Complete	PVX_097800.1-p1	4619.8	3871	https://v10-1.orthodb.org/?query=101at5820	A0A077TKE7_PLACH
102at5820	Complete	PVX_100005.1-p1	4740.6	2986	https://v10-1.orthodb.org/?query=102at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
108at5820	Complete	PVX_081625.1-p1	3175.6	2577	https://v10-1.orthodb.org/?query=108at5820	PowCR01_020013900
109at5820	Complete	PVX_122250.1-p1	4117.9	2670	https://v10-1.orthodb.org/?query=109at5820	PowCR01_140011200
118at5820	Complete	PVX_095215.1-p1	2923.6	2181	https://v10-1.orthodb.org/?query=118at5820	Oocyst capsule protein
121at5820	Complete	PVX_100635.1-p1	5571.2	3542	https://v10-1.orthodb.org/?query=121at5820	Zinc finger, UBR-type
123at5820	Complete	PVX_093535.1-p1	3684.7	2804	https://v10-1.orthodb.org/?query=123at5820	RAVE complex protein Rav1 C-terminal
126at5820	Complete	PVX_122100.1-p1	4268.4	2553	https://v10-1.orthodb.org/?query=126at5820	Translational activator Gcn1
132at5820	Complete	PVX_116550.1-p1	2478.1	2106	https://v10-1.orthodb.org/?query=132at5820	Cullin homology domain superfamily
137at5820	Complete	PVX_123805.1-p1	2941.8	2355	https://v10-1.orthodb.org/?query=137at5820	A0A1K9YNA1_PLAVI
142at5820	Complete	PVX_084770.1-p1	5359.1	2475	https://v10-1.orthodb.org/?query=142at5820	Glutamate synthase, alpha subunit, C-terminal
145at5820	Complete	PVX_000970.1-p1	5196.3	2261	https://v10-1.orthodb.org/?query=145at5820	Pre-mRNA-processing-splicing factor 8
150at5820	Complete	PVX_099005.1-p1	3449.1	2262	https://v10-1.orthodb.org/?query=150at5820	Kringle
151at5820	Complete	PVX_118590.1-p1	4869.1	3283	https://v10-1.orthodb.org/?query=151at5820	PowCR01_120070100
154at5820	Complete	PVX_114615.1-p1	4833.8	2364	https://v10-1.orthodb.org/?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Complete	PVX_085550.1-p1	3683.2	2351	https://v10-1.orthodb.org/?query=160at5820	Liver specific protein 1, putative
165at5820	Complete	PVX_116985.1-p1	3553.7	2033	https://v10-1.orthodb.org/?query=165at5820	ATP-grasp fold
171at5820	Complete	PVX_085590.1-p1	2860.7	2174	https://v10-1.orthodb.org/?query=171at5820	CCR4-Not complex component, Not1, C-terminal
174at5820	Complete	PVX_116760.1-p1	3445.8	2057	https://v10-1.orthodb.org/?query=174at5820	Armadillo-like helical
175at5820	Complete	PVX_116655.1-p1	2783.1	2578	https://v10-1.orthodb.org/?query=175at5820	W7ACW9_9APIC
177at5820	Complete	PVX_084445.1-p1	3469.7	2184	https://v10-1.orthodb.org/?query=177at5820	Growth factor receptor cysteine-rich domain superfamily
179at5820	Complete	PVX_003905.1-p1	3442.0	2253	https://v10-1.orthodb.org/?query=179at5820	6-Cysteine (6-Cys) domain
181at5820	Complete	PVX_096410.1-p1	3920.0	2145	https://v10-1.orthodb.org/?query=181at5820	EGF-like, conserved site
186at5820	Complete	PVX_114955.1-p1	2702.3	1975	https://v10-1.orthodb.org/?query=186at5820	PowCR01_110014700
188at5820	Complete	PVX_114990.1-p1	4586.3	2473	https://v10-1.orthodb.org/?query=188at5820	P-type ATPase, C-terminal
189at5820	Complete	PVX_115050.1-p1	4649.6	2379	https://v10-1.orthodb.org/?query=189at5820	Armadillo
198at5820	Complete	PVX_090876.1-p1	3083.4	1788	https://v10-1.orthodb.org/?query=198at5820	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
212at5820	Complete	PVX_087735.1-p1	3414.2	2616	https://v10-1.orthodb.org/?query=212at5820	PowCR01_010006600
218at5820	Complete	PVX_002910.1-p1	4147.5	2671	https://v10-1.orthodb.org/?query=218at5820	PowCR01_040013400
221at5820	Complete	PVX_087775.1-p1	4231.3	2856	https://v10-1.orthodb.org/?query=221at5820	HECT domain
224at5820	Complete	PVX_119400.1-p1	3327.4	1957	https://v10-1.orthodb.org/?query=224at5820	Dopey, N-terminal
225at5820	Complete	PVX_114922.1-p1	2815.3	2058	https://v10-1.orthodb.org/?query=225at5820	PowCR01_110015400
229at5820	Complete	PVX_099550.1-p1	2288.4	2092	https://v10-1.orthodb.org/?query=229at5820	PowCR01_070024900
230at5820	Complete	PVX_085580.1-p1	3311.3	2183	https://v10-1.orthodb.org/?query=230at5820	Cyclic nucleotide-binding, conserved site
240at5820	Complete	PVX_119515.1-p1	3753.4	2836	https://v10-1.orthodb.org/?query=240at5820	PowCR01_080038800
244at5820	Complete	PVX_094600.1-p1	3888.2	2886	https://v10-1.orthodb.org/?query=244at5820	Zinc finger, PHD-type
249at5820	Complete	PVX_117850.1-p1	3410.4	1966	https://v10-1.orthodb.org/?query=249at5820	Protein Mon2-like
250at5820	Complete	PVX_002905.1-p1	3465.1	2139	https://v10-1.orthodb.org/?query=250at5820	PowCR01_040013300
252at5820	Complete	PVX_003900.1-p1	3094.2	1867	https://v10-1.orthodb.org/?query=252at5820	6-cysteine protein
254at5820	Complete	PVX_122875.1-p1	3283.4	2075	https://v10-1.orthodb.org/?query=254at5820	PowCR01_140023600
258at5820	Complete	PVX_115275.1-p1	3458.4	2228	https://v10-1.orthodb.org/?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Complete	PVX_081630.1-p1	3803.9	2202	https://v10-1.orthodb.org/?query=267at5820	Ubiquitin specific protease, conserved site
270at5820	Complete	PVX_090165.1-p1	3535.8	1979	https://v10-1.orthodb.org/?query=270at5820	Helicase, C-terminal
271at5820	Complete	PVX_085835.1-p1	2873.9	1880	https://v10-1.orthodb.org/?query=271at5820	Phosphatidylinositol-4-phosphate 5-kinase, core
279at5820	Complete	PVX_095320.1-p1	4107.3	1895	https://v10-1.orthodb.org/?query=279at5820	RNA polymerase Rpb1, domain 7
280at5820	Complete	PVX_118600.1-p1	2883.3	1944	https://v10-1.orthodb.org/?query=280at5820	Rhoptry protein
286at5820	Complete	PVX_122510.1-p1	2917.3	2113	https://v10-1.orthodb.org/?query=286at5820	Armadillo-type fold
289at5820	Complete	PVX_098615.1-p1	3774.1	1989	https://v10-1.orthodb.org/?query=289at5820	DEAD/DEAH box helicase domain
291at5820	Complete	PVX_117570.1-p1	2647.5	1796	https://v10-1.orthodb.org/?query=291at5820	PowCR01_120051600
303at5820	Complete	PVX_118345.1-p1	3502.2	2006	https://v10-1.orthodb.org/?query=303at5820	Sec7 domain
306at5820	Complete	PVX_088035.1-p1	2657.9	2153	https://v10-1.orthodb.org/?query=306at5820	PowCR01_010013100
313at5820	Complete	PVX_114340.1-p1	3981.4	2081	https://v10-1.orthodb.org/?query=313at5820	Zinc finger, PHD-type
322at5820	Complete	PVX_118535.1-p1	3562.5	1830	https://v10-1.orthodb.org/?query=322at5820	DEAD/DEAH box helicase domain
326at5820	Complete	PVX_000795.1-p1	1643.1	1437	https://v10-1.orthodb.org/?query=326at5820	A0A1J1H088_PLAGA
327at5820	Complete	PVX_121965.1-p1	3213.2	1971	https://v10-1.orthodb.org/?query=327at5820	P-loop containing nucleoside triphosphate hydrolase
332at5820	Complete	PVX_122240.1-p1	3791.6	1801	https://v10-1.orthodb.org/?query=332at5820	Carbamoyl-phosphate synthase small subunit, N-terminal domain
338at5820	Complete	PVX_090085.1-p1	3472.2	2479	https://v10-1.orthodb.org/?query=338at5820	Phosphatidylinositol 3-/4-kinase, catalytic domain
341at5820	Complete	PVX_096325.1-p1	2083.0	1491	https://v10-1.orthodb.org/?query=341at5820	TRAPP II complex, Trs120
342at5820	Complete	PVX_123165.1-p1	3110.6	1853	https://v10-1.orthodb.org/?query=342at5820	Proteasome activator complex subunit 4
348at5820	Complete	PVX_101400.1-p1	2646.5	2082	https://v10-1.orthodb.org/?query=348at5820	Osmiophilic body protein
349at5820	Complete	PVX_115430.1-p1	2712.5	1921	https://v10-1.orthodb.org/?query=349at5820	Proteasome component Ecm29
351at5820	Complete	PVX_091385.1-p1	2635.7	1837	https://v10-1.orthodb.org/?query=351at5820	Immunoglobulin E-set
352at5820	Complete	PVX_114512.1-p1	2317.8	1424	https://v10-1.orthodb.org/?query=352at5820	Protein kinase domain
359at5820	Complete	PVX_083315.1-p1	2784.2	1809	https://v10-1.orthodb.org/?query=359at5820	Armadillo-type fold
363at5820	Complete	PVX_001080.1-p1	3283.5	2130	https://v10-1.orthodb.org/?query=363at5820	Zinc finger C2H2-type
365at5820	Complete	PVX_123615.1-p1	3045.1	1987	https://v10-1.orthodb.org/?query=365at5820	Formin 2
366at5820	Complete	PVX_122865.1-p1	2870.4	2062	https://v10-1.orthodb.org/?query=366at5820	Protein kinase domain
367at5820	Complete	PVX_097985.1-p1	2681.7	1743	https://v10-1.orthodb.org/?query=367at5820	Guanidine nucleotide exchange factor
374at5820	Complete	PVX_095475.1-p1	2465.7	1486	https://v10-1.orthodb.org/?query=374at5820	Thrombospondin type-1 (TSP1) repeat
376at5820	Complete	PVX_117595.1-p1	2456.3	1762	https://v10-1.orthodb.org/?query=376at5820	PowCR01_120052100
377at5820	Complete	PVX_123655.1-p1	2627.0	1666	https://v10-1.orthodb.org/?query=377at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
381at5820	Complete	PVX_117240.1-p1	2285.2	1643	https://v10-1.orthodb.org/?query=381at5820	PowCR01_120045900
382at5820	Complete	PVX_083370.1-p1	2402.8	1641	https://v10-1.orthodb.org/?query=382at5820	PowCR01_120009000
384at5820	Complete	PVX_082360.1-p1	2518.3	2138	https://v10-1.orthodb.org/?query=384at5820	BRCA2 repeat
388at5820	Complete	PVX_123620.1-p1	3575.0	1700	https://v10-1.orthodb.org/?query=388at5820	Clathrin heavy chain
395at5820	Complete	PVX_098025.1-p1	3752.4	2122	https://v10-1.orthodb.org/?query=395at5820	RNA polymerase Rpb1, domain 3
400at5820	Complete	PVX_115095.1-p1	2555.6	1590	https://v10-1.orthodb.org/?query=400at5820	PowCR01_110011700
412at5820	Complete	PVX_079720.1-p1	3116.5	1932	https://v10-1.orthodb.org/?query=412at5820	Formin 1, putative
415at5820	Complete	PVX_101485.1-p1	2980.6	1796	https://v10-1.orthodb.org/?query=415at5820	Rhoptry neck protein 3, putative
422at5820	Complete	PVX_095345.1-p1	2332.2	1429	https://v10-1.orthodb.org/?query=422at5820	WD40/YVTN repeat-like-containing domain superfamily
425at5820	Complete	PVX_097815.1-p1	2382.0	1505	https://v10-1.orthodb.org/?query=425at5820	TRAPP III complex, Trs85
426at5820	Complete	PVX_094405.1-p1	3362.6	2054	https://v10-1.orthodb.org/?query=426at5820	WD40/YVTN repeat-like-containing domain superfamily
437at5820	Complete	PVX_085070.1-p1	1833.5	1430	https://v10-1.orthodb.org/?query=437at5820	rRNA (Adenosine-2'-O-)-methyltransferase, putative
438at5820	Complete	PVX_087815.1-p1	3057.8	1944	https://v10-1.orthodb.org/?query=438at5820	Inositol-phosphate phosphatase, putative
445at5820	Complete	PVX_100657.1-p1	1917.9	1428	https://v10-1.orthodb.org/?query=445at5820	Bromodomain
447at5820	Complete	PVX_087740.1-p1	3031.3	2093	https://v10-1.orthodb.org/?query=447at5820	PowCR01_010006700
449at5820	Complete	PVX_090060.1-p1	2083.6	1597	https://v10-1.orthodb.org/?query=449at5820	PowCR01_050025600
451at5820	Complete	PVX_115180.1-p1	2138.0	1459	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	PVX_084840.1-p1	1972.7	1323	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	PVX_098660.1-p1	2243.0	1514	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	PVX_092570.1-p1	1753.1	1204	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Complete	PVX_091750.1-p1	2560.8	1530	https://v10-1.orthodb.org/?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	PVX_117685.1-p1	2775.0	1429	https://v10-1.orthodb.org/?query=478at5820	C2 domain
484at5820	Complete	PVX_085900.1-p1	2492.9	1552	https://v10-1.orthodb.org/?query=484at5820	PowCR01_130045600
499at5820	Complete	PVX_101385.1-p1	2441.6	1544	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Complete	PVX_122480.1-p1	2562.9	2332	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	PVX_117060.1-p1	3497.4	2161	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	PVX_117675.1-p1	2688.3	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Complete	PVX_003960.1-p1	2425.3	1442	https://v10-1.orthodb.org/?query=522at5820	PowCR01_040015600
527at5820	Complete	PVX_115420.1-p1	1512.2	1100	https://v10-1.orthodb.org/?query=527at5820	A0A1J1GKH2_PLARL
529at5820	Complete	PVX_116965.1-p1	2431.1	1529	https://v10-1.orthodb.org/?query=529at5820	Tubulin-folding cofactor D
533at5820	Complete	PVX_088235.1-p1	2920.9	1391	https://v10-1.orthodb.org/?query=533at5820	C2 domain
535at5820	Complete	PVX_118165.1-p1	3051.6	2174	https://v10-1.orthodb.org/?query=535at5820	PowCR01_120063000
537at5820	Complete	PVX_095250.1-p1	2784.6	1745	https://v10-1.orthodb.org/?query=537at5820	ABC transporter A
538at5820	Complete	PVX_082400.1-p1	2666.4	1455	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	PVX_095145.1-p1	1925.4	1337	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	PVX_085025.1-p1	2545.4	1244	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Complete	PVX_095285.1-p1	2685.8	1333	https://v10-1.orthodb.org/?query=555at5820	P-type ATPase
556at5820	Complete	PVX_123585.1-p1	2227.8	1359	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	PVX_082395.1-p1	3215.8	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Complete	PVX_091255.1-p1	1595.9	1202	https://v10-1.orthodb.org/?query=565at5820	Protein kinase domain
569at5820	Complete	PVX_097810.1-p1	1772.4	1386	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Complete	PVX_085880.1-p1	2927.8	1466	https://v10-1.orthodb.org/?query=571at5820	DNA polymerase A
575at5820	Complete	PVX_085120.1-p1	1637.0	1126	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	PVX_082350.1-p1	1853.2	1358	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Complete	PVX_114965.1-p1	2537.9	1445	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Complete	PVX_117640.1-p1	2662.0	1565	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	PVX_118650.1-p1	2650.6	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Complete	PVX_085725.1-p1	2105.7	1267	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Complete	PVX_095095.1-p1	1768.5	1309	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Complete	PVX_113355.1-p1	2632.8	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	PVX_097770.1-p1	2431.8	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	PVX_000650.1-p1	2411.2	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Complete	PVX_096285.1-p1	1813.4	1542	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Complete	PVX_099270.1-p1	2385.2	1298	https://v10-1.orthodb.org/?query=608at5820	Armadillo-type fold
640at5820	Complete	PVX_100740.1-p1	2181.2	1378	https://v10-1.orthodb.org/?query=640at5820	Cilia- and flagella-associated protein 61
642at5820	Complete	PVX_123685.1-p1	2389.7	1405	https://v10-1.orthodb.org/?query=642at5820	Zinc finger, PHD-type
644at5820	Complete	PVX_122530.1-p1	2369.4	1402	https://v10-1.orthodb.org/?query=644at5820	Telomerase reverse transcriptase
646at5820	Complete	PVX_098700.1-p1	2277.5	1389	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Complete	PVX_080205.1-p1	2238.8	1350	https://v10-1.orthodb.org/?query=648at5820	W7AH12_9APIC
656at5820	Complete	PVX_092620.1-p1	2351.3	1340	https://v10-1.orthodb.org/?query=656at5820	Myosin F, putative
659at5820	Complete	PVX_122500.1-p1	2042.5	1225	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	PVX_091710.1-p1	2345.6	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Complete	PVX_113915.1-p1	1889.0	1456	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Complete	PVX_094965.1-p1	834.6	992	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Complete	PVX_116585.1-p1	1120.2	1007	https://v10-1.orthodb.org/?query=684at5820	A0A193RA21_PLAKH
694at5820	Complete	PVX_092320.1-p1	1814.9	1254	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	PVX_099200.1-p1	2520.3	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Complete	PVX_094900.1-p1	2518.0	1690	https://v10-1.orthodb.org/?query=711at5820	PowCR01_080020000
719at5820	Complete	PVX_113830.1-p1	1403.6	1018	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Complete	PVX_099340.1-p1	2167.6	1242	https://v10-1.orthodb.org/?query=723at5820	EGF-like, conserved site
742at5820	Complete	PVX_081695.1-p1	2547.3	1336	https://v10-1.orthodb.org/?query=742at5820	P-type ATPase, phosphorylation site
746at5820	Complete	PVX_100960.1-p1	2161.6	1264	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Complete	PVX_002855.1-p1	1819.4	1380	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Complete	PVX_003750.1-p1	1409.8	1098	https://v10-1.orthodb.org/?query=755at5820	Enolpyruvate transferase domain
756at5820	Complete	PVX_092590.1-p1	2300.7	1485	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Complete	PVX_124085.1-p1	2509.1	1467	https://v10-1.orthodb.org/?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	PVX_119300.1-p1	2461.3	1446	https://v10-1.orthodb.org/?query=765at5820	Gamma tubulin complex component, C-terminal
766at5820	Complete	PVX_114460.1-p1	2154.7	1063	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	PVX_118310.1-p1	2201.5	1195	https://v10-1.orthodb.org/?query=775at5820	Gamma-tubulin complex component
780at5820	Complete	PVX_117800.1-p1	1613.6	1117	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Complete	PVX_099480.1-p1	1898.9	1509	https://v10-1.orthodb.org/?query=787at5820	PowCR01_070023300
799at5820	Complete	PVX_098635.1-p1	1951.2	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	PVX_113505.1-p1	1978.4	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	PVX_084175.1-p1	1866.6	1031	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	PVX_092345.1-p1	2355.4	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Complete	PVX_116885.1-p1	1128.1	1048	https://v10-1.orthodb.org/?query=821at5820	Papain-like cysteine peptidase superfamily
828at5820	Complete	PVX_091605.1-p1	1731.4	1136	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Complete	PVX_095425.1-p1	1403.3	1088	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	PVX_113500.1-p1	1435.4	955	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Complete	PVX_114115.1-p1	1500.3	1298	https://v10-1.orthodb.org/?query=842at5820	WD40-repeat-containing domain superfamily
848at5820	Complete	PVX_088215.1-p1	1576.4	1195	https://v10-1.orthodb.org/?query=848at5820	A0A2P9GIH7_9APIC
857at5820	Complete	PVX_084365.1-p1	2395.8	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	PVX_092640.1-p1	2459.9	1417	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Complete	PVX_083065.1-p1	2059.5	1056	https://v10-1.orthodb.org/?query=865at5820	Zinc finger, RING-type
866at5820	Complete	PVX_118525.1-p1	1262.0	849	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	PVX_098690.1-p1	1929.2	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Complete	PVX_092395.1-p1	2253.7	1350	https://v10-1.orthodb.org/?query=877at5820	Condensin-2 complex subunit D3
879at5820	Complete	PVX_003635.1-p1	2582.1	1593	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Complete	PVX_123990.1-p1	2416.9	1269	https://v10-1.orthodb.org/?query=882at5820	Potassium channel
885at5820	Complete	PVX_001920.1-p1	2367.2	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Complete	PVX_124120.1-p1	2253.7	1519	https://v10-1.orthodb.org/?query=890at5820	Myosin D, putative
896at5820	Complete	PVX_100805.1-p1	1617.8	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Complete	PVX_091770.1-p1	1960.7	1017	https://v10-1.orthodb.org/?query=898at5820	EF-hand domain
899at5820	Complete	PVX_080190.1-p1	2076.4	1283	https://v10-1.orthodb.org/?query=899at5820	Armadillo-type fold
913at5820	Complete	PVX_002755.1-p1	2638.5	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Complete	PVX_096295.1-p1	1900.0	1166	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Complete	PVX_117550.1-p1	1736.7	1023	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
926at5820	Complete	PVX_083530.1-p1	2886.7	1653	https://v10-1.orthodb.org/?query=926at5820	P-loop containing nucleoside triphosphate hydrolase
933at5820	Complete	PVX_117810.1-p1	1939.1	1217	https://v10-1.orthodb.org/?query=933at5820	Gamma-tubulin complex component protein
935at5820	Complete	PVX_086275.1-p1	2572.2	1399	https://v10-1.orthodb.org/?query=935at5820	Condensin subunit 1
940at5820	Complete	PVX_084930.1-p1	1695.8	1133	https://v10-1.orthodb.org/?query=940at5820	Importin-beta, N-terminal domain
943at5820	Complete	PVX_089935.1-p1	1662.7	1156	https://v10-1.orthodb.org/?query=943at5820	WD40-repeat-containing domain superfamily
947at5820	Complete	PVX_091745.1-p1	1135.3	910	https://v10-1.orthodb.org/?query=947at5820	PowCR01_090024000
