# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
445at5820	Complete	SCO70097.1	1918.1	1428	https://v10-1.orthodb.org/?query=445at5820	Bromodomain
447at5820	Complete	SCO64897.1	3032.3	2093	https://v10-1.orthodb.org/?query=447at5820	PowCR01_010006700
449at5820	Complete	SCO66015.1	2085.5	1597	https://v10-1.orthodb.org/?query=449at5820	PowCR01_050025600
451at5820	Complete	SCO67979.1	2139.8	1459	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	SCO69268.1	1978.2	1323	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	SCO66363.1	2244.2	1514	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	SCO67490.1	1752.0	1204	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Complete	SCO67325.1	2575.4	1530	https://v10-1.orthodb.org/?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	SCO68893.1	2780.2	1429	https://v10-1.orthodb.org/?query=478at5820	C2 domain
484at5820	Complete	SCO69480.1	2491.9	1526	https://v10-1.orthodb.org/?query=484at5820	PowCR01_130045600
499at5820	Complete	SCO70245.1	2445.4	1544	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Complete	SCO69718.1	2566.9	2332	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	SCO68766.1	3491.4	2161	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	SCO68891.1	2688.4	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Complete	SCO65652.1	2426.3	1442	https://v10-1.orthodb.org/?query=522at5820	PowCR01_040015600
527at5820	Complete	SCO67931.1	1510.1	1100	https://v10-1.orthodb.org/?query=527at5820	A0A1J1GKH2_PLARL
529at5820	Complete	SCO68746.1	2431.1	1529	https://v10-1.orthodb.org/?query=529at5820	Tubulin-folding cofactor D
533at5820	Missing
535at5820	Complete	SCO68986.1	3062.5	2174	https://v10-1.orthodb.org/?query=535at5820	PowCR01_120063000
537at5820	Complete	SCO66924.1	2783.9	1745	https://v10-1.orthodb.org/?query=537at5820	ABC transporter A
538at5820	Complete	SCO68633.1	2666.4	1455	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	SCO66901.1	1922.0	1336	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	SCO69303.1	2544.2	1244	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Complete	SCO66932.1	2685.7	1333	https://v10-1.orthodb.org/?query=555at5820	P-type ATPase
556at5820	Complete	SCO69942.1	2227.8	1359	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	SCO68634.1	3215.7	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Complete	SCO67221.1	1603.1	1202	https://v10-1.orthodb.org/?query=565at5820	Protein kinase domain
569at5820	Complete	SCO67847.1	1774.0	1386	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Complete	SCO69476.1	2926.7	1466	https://v10-1.orthodb.org/?query=571at5820	DNA polymerase A
575at5820	Complete	SCO69321.1	1641.3	1126	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	SCO68643.1	1854.4	1358	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Complete	SCO68023.1	2540.3	1489	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Complete	SCO68884.1	2664.2	1565	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	SCO69083.1	2650.6	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Complete	SCO69445.1	2105.2	1267	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Complete	SCO66892.1	1767.8	1309	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Complete	SCO68354.1	2627.6	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	SCO67857.1	2429.5	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	SCO65347.1	2428.6	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Complete	SCO65401.1	1811.9	1552	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Complete	SCO66492.1	2387.5	1298	https://v10-1.orthodb.org/?query=608at5820	Armadillo-type fold
640at5820	Missing
642at5820	Complete	SCO69966.1	2389.3	1405	https://v10-1.orthodb.org/?query=642at5820	Zinc finger, PHD-type
644at5820	Complete	SCO69729.1	2369.5	1402	https://v10-1.orthodb.org/?query=644at5820	Telomerase reverse transcriptase
646at5820	Complete	SCO66371.1	2277.0	1392	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Missing
656at5820	Complete	SCO67501.1	2351.0	1340	https://v10-1.orthodb.org/?query=656at5820	Myosin F, putative
659at5820	Complete	SCO69723.1	2041.3	1225	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	SCO67317.1	2347.4	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Complete	SCO68236.1	1889.7	1459	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Complete	SCO66867.1	821.8	992	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Complete	SCO68667.1	1118.9	1008	https://v10-1.orthodb.org/?query=684at5820	A0A193RA21_PLAKH
694at5820	Complete	SCO67440.1	1814.9	1254	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	SCO66476.1	2523.7	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Complete	SCO66854.1	2518.7	1690	https://v10-1.orthodb.org/?query=711at5820	PowCR01_080020000
719at5820	Complete	SCO68253.1	1402.4	1018	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Complete	SCO66506.1	2171.1	1243	https://v10-1.orthodb.org/?query=723at5820	EGF-like, conserved site
742at5820	Complete	SCO65186.1	2546.6	1335	https://v10-1.orthodb.org/?query=742at5820	P-type ATPase, phosphorylation site
746at5820	Complete	SCO70159.1	2161.6	1264	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Complete	SCO65618.1	1817.3	1380	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Complete	SCO65694.1	1410.7	1098	https://v10-1.orthodb.org/?query=755at5820	Enolpyruvate transferase domain
756at5820	Complete	SCO67494.1	2312.6	1490	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Complete	SCO70047.1	2513.9	1467	https://v10-1.orthodb.org/?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	SCO67085.1	2461.2	1446	https://v10-1.orthodb.org/?query=765at5820	Gamma tubulin complex component, C-terminal
766at5820	Complete	SCO68126.1	2154.5	1063	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	SCO69014.1	2200.5	1195	https://v10-1.orthodb.org/?query=775at5820	Gamma-tubulin complex component
780at5820	Complete	SCO68914.1	1614.3	1117	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Complete	SCO66534.1	1903.1	1509	https://v10-1.orthodb.org/?query=787at5820	PowCR01_070023300
799at5820	Complete	SCO66358.1	1954.9	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	SCO68325.1	1973.5	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	SCO69127.1	1865.4	1031	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	SCO67445.1	2357.2	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Complete	SCO68728.1	1127.2	1049	https://v10-1.orthodb.org/?query=821at5820	Papain-like cysteine peptidase superfamily
828at5820	Complete	SCO67293.1	1729.0	1136	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Complete	SCO66960.1	1403.0	1088	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	SCO68326.1	1433.5	956	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Complete	SCO68196.1	1501.1	1298	https://v10-1.orthodb.org/?query=842at5820	WD40-repeat-containing domain superfamily
848at5820	Complete	SCO64991.1	1576.3	1195	https://v10-1.orthodb.org/?query=848at5820	A0A2P9GIH7_9APIC
857at5820	Complete	SCO69166.1	2398.5	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	SCO67505.1	2459.7	1417	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Complete	SCO68499.1	2059.5	1056	https://v10-1.orthodb.org/?query=865at5820	Zinc finger, RING-type
866at5820	Complete	SCO69056.1	1260.2	849	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	SCO66369.1	1930.0	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Complete	SCO67455.1	2256.4	1350	https://v10-1.orthodb.org/?query=877at5820	Condensin-2 complex subunit D3
879at5820	Complete	SCO65716.1	2576.4	1599	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Complete	SCO70028.1	2421.3	1269	https://v10-1.orthodb.org/?query=882at5820	Potassium channel
885at5820	Complete	SCO66150.1	2368.0	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Complete	SCO70054.1	2215.2	1519	https://v10-1.orthodb.org/?query=890at5820	Myosin D, putative
896at5820	Complete	SCO70127.1	1619.7	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Complete	SCO67330.1	1950.2	1017	https://v10-1.orthodb.org/?query=898at5820	EF-hand domain
899at5820	Complete	SCO67688.1	2076.4	1283	https://v10-1.orthodb.org/?query=899at5820	Armadillo-type fold
913at5820	Complete	SCO65597.1	2638.4	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Complete	SCO65398.1	1896.5	1166	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Complete	SCO68866.1	1736.2	1023	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
926at5820	Complete	SCO68407.1	2886.9	1653	https://v10-1.orthodb.org/?query=926at5820	P-loop containing nucleoside triphosphate hydrolase
933at5820	Complete	SCO68916.1	1938.0	1217	https://v10-1.orthodb.org/?query=933at5820	Gamma-tubulin complex component protein
935at5820	Complete	SCO69559.1	2572.1	1399	https://v10-1.orthodb.org/?query=935at5820	Condensin subunit 1
940at5820	Complete	SCO69283.1	1693.4	1131	https://v10-1.orthodb.org/?query=940at5820	Importin-beta, N-terminal domain
943at5820	Complete	SCO65990.1	1662.1	1156	https://v10-1.orthodb.org/?query=943at5820	WD40-repeat-containing domain superfamily
947at5820	Complete	SCO67324.1	1132.5	896	https://v10-1.orthodb.org/?query=947at5820	PowCR01_090024000
951at5820	Missing
952at5820	Complete	SCO68410.1	1789.8	1028	https://v10-1.orthodb.org/?query=952at5820	PowCR01_120006000
955at5820	Complete	SCO67184.1	2267.3	1252	https://v10-1.orthodb.org/?query=955at5820	Mechanosensitive ion channel MscS
958at5820	Missing
971at5820	Complete	SCO70104.1	2464.6	1146	https://v10-1.orthodb.org/?query=971at5820	WD40/YVTN repeat-like-containing domain superfamily
974at5820	Complete	SCO68767.1	1992.6	1400	https://v10-1.orthodb.org/?query=974at5820	WD40/YVTN repeat-like-containing domain superfamily
983at5820	Complete	SCO68334.1	1726.7	1200	https://v10-1.orthodb.org/?query=983at5820	Rad50/SbcC-type AAA domain
984at5820	Complete	SCO69269.1	1494.6	1130	https://v10-1.orthodb.org/?query=984at5820	A0A077YCJ1_PLABA
987at5820	Complete	SCO67170.1	1554.3	1021	https://v10-1.orthodb.org/?query=987at5820	A0A2P9DG47_PLARE
996at5820	Complete	SCO66793.1	2328.1	1588	https://v10-1.orthodb.org/?query=996at5820	Histone deacetylase
999at5820	Complete	SCO67576.1	1915.8	930	https://v10-1.orthodb.org/?query=999at5820	Protein kinase domain
1005at5820	Complete	SCO69952.1	2226.1	1156	https://v10-1.orthodb.org/?query=1005at5820	P-type ATPase
1006at5820	Complete	SCO69271.1	2659.1	1207	https://v10-1.orthodb.org/?query=1006at5820	DNA topoisomerase, type IIA
1010at5820	Complete	SCO70070.1	1722.8	1110	https://v10-1.orthodb.org/?query=1010at5820	Amino acid transporter, putative
1013at5820	Complete	SCO69337.1	1723.4	1107	https://v10-1.orthodb.org/?query=1013at5820	PowCR01_130030000
1016at5820	Complete	SCO66115.1	1439.1	963	https://v10-1.orthodb.org/?query=1016at5820	GYF domain
1027at5820	Complete	SCO70046.1	1260.3	939	https://v10-1.orthodb.org/?query=1027at5820	PowCR01_140049000
1030at5820	Complete	SCO67669.1	2337.1	1195	https://v10-1.orthodb.org/?query=1030at5820	ABC transporter type 1, transmembrane domain
1033at5820	Complete	SCO64928.1	1097.1	938	https://v10-1.orthodb.org/?query=1033at5820	PowCR01_010010200
1034at5820	Complete	SCO68294.1	1777.0	1154	https://v10-1.orthodb.org/?query=1034at5820	Tetratricopeptide repeat
1036at5820	Complete	SCO69186.1	1476.4	1021	https://v10-1.orthodb.org/?query=1036at5820	P-loop containing nucleoside triphosphate hydrolase
1037at5820	Complete	SCO69621.1	2153.5	1132	https://v10-1.orthodb.org/?query=1037at5820	Cation/H+ exchanger
1039at5820	Complete	SCO69005.1	1765.7	1031	https://v10-1.orthodb.org/?query=1039at5820	Protein kinase domain
1041at5820	Complete	SCO65871.1	2565.7	1305	https://v10-1.orthodb.org/?query=1041at5820	SNF2-related, N-terminal domain
1046at5820	Complete	SCO70255.1	2171.7	1125	https://v10-1.orthodb.org/?query=1046at5820	Zinc finger, PARP-type
1047at5820	Complete	SCO67329.1	1238.8	934	https://v10-1.orthodb.org/?query=1047at5820	SANT/Myb domain
