#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1458200|PVP01_1458200.1|unknown -            472 5518at5820           -            411  6.8e-262  866.4  20.8   1   1  1.9e-264    8e-262  866.2  20.8     1   411    11   451    11   451 0.95 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5518at5820           -            411   2.6e-09   34.4   4.3   1   3     0.062        25    1.6   0.1   296   367   217   285   209   303 0.80 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5518at5820           -            411   2.6e-09   34.4   4.3   2   3     0.056        23    1.7   0.1   212   279   260   332   241   343 0.70 -
GCA_003402215.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5518at5820           -            411   2.6e-09   34.4   4.3   3   3   6.3e-11   2.6e-08   31.2   0.9   217   365   353   498   324   498 0.80 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 5518at5820           -            411   4.1e-09   33.8   4.5   1   3      0.18        73    0.1   0.0   245   279    33    68    26   100 0.47 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 5518at5820           -            411   4.1e-09   33.8   4.5   2   3     4e-07   0.00016   18.7   1.9   221   289    94   162    79   193 0.82 -
GCA_003402215.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 5518at5820           -            411   4.1e-09   33.8   4.5   3   3   2.1e-05    0.0084   13.0   0.0   207   306   204   310   198   322 0.67 -
GCA_003402215.1|PVP01_0611600|PVP01_0611600.1|unknown -            647 5518at5820           -            411   1.2e-06   25.6   3.5   1   2     3e-06    0.0012   15.8   0.5   208   281   351   423   345   432 0.91 -
GCA_003402215.1|PVP01_0611600|PVP01_0611600.1|unknown -            647 5518at5820           -            411   1.2e-06   25.6   3.5   2   2   9.8e-05      0.04   10.8   0.2   245   306   429   490   418   495 0.52 -
GCA_003402215.1|PVP01_0204400|PVP01_0204400.1|unknown -            447 5518at5820           -            411   5.4e-06   23.6   1.3   1   3      0.65   2.7e+02   -1.8   0.0   242   281   146   188   140   202 0.78 -
GCA_003402215.1|PVP01_0204400|PVP01_0204400.1|unknown -            447 5518at5820           -            411   5.4e-06   23.6   1.3   2   3      0.17        71    0.1   0.0   261   318   219   278   193   282 0.53 -
GCA_003402215.1|PVP01_0204400|PVP01_0204400.1|unknown -            447 5518at5820           -            411   5.4e-06   23.6   1.3   3   3   5.7e-08   2.3e-05   21.5   0.5   221   367   266   429   249   442 0.71 -
GCA_003402215.1|PVP01_0318300|PVP01_0318300.1|unknown -            658 5518at5820           -            411   1.4e-05   22.2   1.6   1   3     0.072        29    1.4   0.0   259   372   209   315   203   327 0.68 -
GCA_003402215.1|PVP01_0318300|PVP01_0318300.1|unknown -            658 5518at5820           -            411   1.4e-05   22.2   1.6   2   3   6.4e-07   0.00026   18.0   0.4   220   290   333   402   312   436 0.82 -
GCA_003402215.1|PVP01_0318300|PVP01_0318300.1|unknown -            658 5518at5820           -            411   1.4e-05   22.2   1.6   3   3      0.31   1.3e+02   -0.8   0.0   203   232   439   468   434   471 0.86 -
GCA_003402215.1|PVP01_1439900|PVP01_1439900.1|unknown -            430 5518at5820           -            411   0.00047   17.2   1.5   1   1   1.7e-06   0.00069   16.6   1.5   209   293   293   381   257   420 0.78 -
GCA_003402215.1|PVP01_0118700|PVP01_0118700.1|unknown -            577 5518at5820           -            411      0.01   12.7   0.0   1   1   4.3e-05     0.018   12.0   0.0   187   283   166   261   142   278 0.74 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5518at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5518at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5518at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:13:47 2026
# [ok]
