#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0938400|PVP01_0938400.1|unknown -            451 6375at5820           -            375  2.6e-235  778.6  16.8   1   1  6.7e-238  3.6e-235  778.2  16.8     7   375    59   449    56   449 0.97 -
GCA_003402215.1|PVP01_0528000|PVP01_0528000.1|unknown -           1793 6375at5820           -            375   4.3e-13   47.3   6.1   5   5      0.28   1.5e+02   -0.5   0.0   138   156  1769  1787  1752  1791 0.79 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 6375at5820           -            375   5.1e-12   43.7   9.5   1   2   7.3e-09   3.9e-06   24.4   0.8   125   228    72   169    60   178 0.81 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 6375at5820           -            375   5.1e-12   43.7   9.5   2   2   6.5e-08   3.5e-05   21.3   2.3   126   232   213   321   200   420 0.69 -
GCA_003402215.1|PVP01_0944200|PVP01_0944200.1|unknown -            994 6375at5820           -            375   5.9e-11   40.3   7.2   1   3      0.35   1.8e+02   -0.9   0.1   107   182    38   117    29   133 0.76 -
GCA_003402215.1|PVP01_0944200|PVP01_0944200.1|unknown -            994 6375at5820           -            375   5.9e-11   40.3   7.2   2   3   3.6e-11   1.9e-08   32.0   0.7   192   280   251   340   212   395 0.75 -
GCA_003402215.1|PVP01_0944200|PVP01_0944200.1|unknown -            994 6375at5820           -            375   5.9e-11   40.3   7.2   3   3   0.00011     0.057   10.7   0.1   181   235   446   500   432   545 0.69 -
GCA_003402215.1|PVP01_0302300|PVP01_0302300.1|unknown -            586 6375at5820           -            375   1.8e-07   28.8   5.0   1   2   4.5e-08   2.4e-05   21.8   0.3   184   227    54    98    17   107 0.84 -
GCA_003402215.1|PVP01_0302300|PVP01_0302300.1|unknown -            586 6375at5820           -            375   1.8e-07   28.8   5.0   2   2   0.00031      0.17    9.2   0.5   185   234   156   204   103   219 0.77 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6375at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6375at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6375at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:18:07 2026
# [ok]
