#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_1007500|PVP01_1007500.1|unknown -            329 9479at5820           -            296  5.7e-158  523.2  18.2   1   1  1.5e-160  8.1e-158  522.7  18.2     1   296    12   329    12   329 0.95 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 9479at5820           -            296   0.00081   17.2  17.7   4   5     0.012       6.6    4.3   0.4    12    98   358   446   351   459 0.81 -
GCA_003402215.1|PVP01_1142200|PVP01_1142200.1|unknown -           1459 9479at5820           -            296   0.00081   17.2  17.7   5   5         1   5.5e+02   -2.0   0.2   146   170   632   656   627   694 0.69 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 9479at5820           -            296     0.006   14.3   0.5   1   4       1.1   5.7e+02   -2.0   0.1    47    77     9    39     7    56 0.73 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 9479at5820           -            296     0.006   14.3   0.5   2   4   1.1e-05     0.006   14.3   0.5    48    79    84   115    75   123 0.89 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 9479at5820           -            296     0.006   14.3   0.5   3   4     0.015         8    4.1   0.6    32    84   113   165   113   178 0.84 -
GCA_003402215.1|PVP01_1308500|PVP01_1308500.1|unknown -            703 9479at5820           -            296     0.006   14.3   0.5   4   4     0.051        27    2.3   0.6    47    89   297   338   277   347 0.81 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9479at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9479at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9479at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:23:14 2026
# [ok]
