#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_003402215.1|PVP01_0302300|PVP01_0302300.1|unknown -            586 4740at5820           -            449  8.2e-113  376.2  17.7   1   1  1.5e-115  1.1e-112  375.7  17.7     1   209     5   219     5   230 0.97 -
GCA_003402215.1|PVP01_1025500|PVP01_1025500.1|unknown -           1719 4740at5820           -            449   0.00054   17.5   0.4   2   4      0.71   5.4e+02   -2.3   0.0   231   255   147   171   142   187 0.84 -
GCA_003402215.1|PVP01_1025500|PVP01_1025500.1|unknown -           1719 4740at5820           -            449   0.00054   17.5   0.4   3   4      0.16   1.2e+02   -0.2   0.0    58    85   231   258   224   266 0.69 -
GCA_003402215.1|PVP01_1025500|PVP01_1025500.1|unknown -           1719 4740at5820           -            449   0.00054   17.5   0.4   4   4      0.19   1.4e+02   -0.4   0.0   389   418   363   393   311   442 0.66 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 4740at5820           -            449     0.016   12.7  15.0   1   5     3e-05     0.023   12.1   1.1    33   122    60   156    53   164 0.76 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 4740at5820           -            449     0.016   12.7  15.0   2   5   0.00024      0.18    9.2   0.0   151   188   132   169   116   179 0.80 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 4740at5820           -            449     0.016   12.7  15.0   3   5     0.024        18    2.6   1.7   373   438   217   287   208   296 0.76 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 4740at5820           -            449     0.016   12.7  15.0   4   5     0.011       8.5    3.7   0.2    52    83   278   309   273   320 0.89 -
GCA_003402215.1|PVP01_0718300|PVP01_0718300.1|unknown -           2667 4740at5820           -            449     0.016   12.7  15.0   5   5     0.082        62    0.8   0.1    60    83   333   358   322   374 0.77 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4740at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvSY56_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4740at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4740at5820.hmm /v3/inputs/annotations/plasmodb-68/PvSY56.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:13:44 2026
# [ok]
