#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5   1  30   2.2e-21   1.3e-17   60.3   0.0     1    60    13    84    13    99 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  23  30   1.3e-14     8e-11   37.8   0.3  2209  2261  3933  3985  3922  3997 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  24  30   4.6e-67   2.8e-63  211.8   3.3  2244  2387  4000  4149  3998  4160 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  25  30     1e-09   6.2e-06   21.6   3.8  2384  2415  4329  4360  4326  4363 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  26  30   3.9e-31   2.4e-27   92.6   0.0  2412  2482  4391  4461  4381  4474 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  27  30   9.5e-34   5.8e-30  101.3   5.9  2470  2548  4556  4639  4549  4642 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  28  30   7.6e-19   4.6e-15   51.8   0.1  2548  2600  4695  4749  4690  4754 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  29  30   1.2e-94   7.6e-91  303.3   0.3  2590  2754  4770  4934  4765  4940 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65013.1           -           5163 123at5820            -           2857         0 3670.7 188.5  30  30   4.3e-47   2.6e-43  145.6   1.4  2750  2857  5054  5163  5043  5163 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/123at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:29:29 2026
# [ok]
