#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65939.1           -            361 9305at5820           -            273    2e-162  537.2  23.0   1   2     0.015       3.7    5.1   9.4     1    25    46    78    46    88 0.74 RNA-binding protein, putative [Plasmodium vivax]
SCO67176.1           -            753 9305at5820           -            273   4.7e-14   50.7  14.0   2   2   7.9e-09     2e-06   25.7   0.1    44   199   663   738   656   750 0.59 nucleic acid binding protein, putative [Plasmodium vivax]
SCO68014.1           -            392 9305at5820           -            273   1.4e-11   42.6   3.6   1   2   1.4e-07   3.5e-05   21.6   1.5    46   185    20   176     5   192 0.69 poly(A)-binding protein, putative [Plasmodium vivax]
SCO68014.1           -            392 9305at5820           -            273   1.4e-11   42.6   3.6   2   2   9.7e-07   0.00025   18.8   0.1   128   182   209   264   178   306 0.77 poly(A)-binding protein, putative [Plasmodium vivax]
SCO69795.1           -            124 9305at5820           -            273   7.3e-11   40.2   0.4   1   1   3.3e-13   8.4e-11   40.0   0.4    45   121     9    87     2   106 0.87 RNA-binding protein, putative [Plasmodium vivax]
SCO65839.1           -            292 9305at5820           -            273   3.2e-10   38.1   0.0   1   2   5.6e-06    0.0014   16.3   0.0    43    95     6    57     2    85 0.86 RNA-binding protein, putative [Plasmodium vivax]
SCO65839.1           -            292 9305at5820           -            273   3.2e-10   38.1   0.0   2   2   4.8e-07   0.00012   19.8   0.0   129   186   156   214   135   248 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO69394.1           -            475 9305at5820           -            273   2.7e-09   35.1   1.3   1   1   1.5e-11   3.9e-09   34.6   1.3    36   206    12   187     5   199 0.82 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO67863.1           -            328 9305at5820           -            273   6.7e-07   27.2   0.0   1   1   5.6e-09   1.4e-06   26.2   0.0    39   116     7    86     4   106 0.89 serine/arginine-rich splicing factor 12, putative [Plasmodium vivax]
SCO66530.1           -            470 9305at5820           -            273   1.9e-06   25.8   5.6   1   2   0.00023     0.059   11.0   0.4   129   182    91   145    77   189 0.66 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO66530.1           -            470 9305at5820           -            273   1.9e-06   25.8   5.6   2   2   3.6e-06   0.00092   16.9   0.7    45    96   299   353   266   376 0.69 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO68708.1           -           1033 9305at5820           -            273   3.2e-06   25.0   2.4   1   2   0.00021     0.054   11.2   1.4   102   209   611   726   586   736 0.68 splicing factor 1, putative [Plasmodium vivax]
SCO68708.1           -           1033 9305at5820           -            273   3.2e-06   25.0   2.4   2   2    0.0001     0.025   12.2   0.0    42    92   739   792   732   824 0.74 splicing factor 1, putative [Plasmodium vivax]
SCO66738.1           -            318 9305at5820           -            273   3.5e-06   24.9   1.0   1   1   2.2e-08   5.5e-06   24.2   1.0    38   125    80   169    44   196 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO66561.1           -            202 9305at5820           -            273   5.4e-06   24.3   0.0   1   1   2.4e-08   6.1e-06   24.1   0.0    94   186    36   131    10   169 0.81 RNA-binding protein, putative [Plasmodium vivax]
SCO69529.1           -            119 9305at5820           -            273   0.00011   20.0   0.1   1   1   4.4e-07   0.00011   19.9   0.1    42   102    33    93     3   110 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO66680.1           -            192 9305at5820           -            273   0.00046   17.9   0.6   1   2   9.8e-06    0.0025   15.5   0.2   144   205    31    91    10   111 0.83 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO66680.1           -            192 9305at5820           -            273   0.00046   17.9   0.6   2   2      0.31        77    0.8   0.0    42    73   118   149    95   178 0.76 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO67368.1           -           1061 9305at5820           -            273   0.00056   17.6   0.0   1   1   2.2e-06   0.00056   17.6   0.0    48   130    10    94     2   103 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO65926.1           -            269 9305at5820           -            273   0.00061   17.5   0.1   1   3         1   2.6e+02   -1.0   0.3    62    85    45    68    14   115 0.53 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO65926.1           -            269 9305at5820           -            273   0.00061   17.5   0.1   2   3      0.65   1.6e+02   -0.3   0.1   176   213   138   174   109   183 0.67 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO65926.1           -            269 9305at5820           -            273   0.00061   17.5   0.1   3   3   2.4e-06   0.00061   17.5   0.1    48   100   192   244   178   256 0.83 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO67297.1           -            208 9305at5820           -            273   0.00087   17.0   0.2   1   1   5.4e-06    0.0014   16.4   0.2    44   105     8    68     2    98 0.83 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO66658.1           -            725 9305at5820           -            273   0.00092   16.9   0.0   1   1   6.3e-06    0.0016   16.2   0.0    44    92     7    55     2    85 0.87 mRNA processing protein, putative [Plasmodium vivax]
SCO65949.1           -            236 9305at5820           -            273    0.0024   15.6   0.1   1   1   1.4e-05    0.0036   15.0   0.1    45    98    35    88    25   115 0.79 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO70117.1           -            505 9305at5820           -            273    0.0028   15.3   0.3   1   2       3.1   7.9e+02   -2.5   0.1    46    87    18    60    15    77 0.67 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO70117.1           -            505 9305at5820           -            273    0.0028   15.3   0.3   2   2   2.7e-05    0.0068   14.1   0.0   130   184   424   479   381   502 0.75 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO68327.1           -            757 9305at5820           -            273    0.0058   14.3   0.7   1   2       2.9   7.2e+02   -2.4   0.0   172   205   431   465   404   503 0.58 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO68327.1           -            757 9305at5820           -            273    0.0058   14.3   0.7   2   2   7.3e-05     0.019   12.7   0.1    45   110   679   743   667   754 0.87 polypyrimidine tract binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9305at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9305at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9305at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:09:47 2026
# [ok]
