#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69183.1           -           3294 177at5820            -           2232         0 3468.9 287.2   1  10   1.7e-18   2.6e-15   53.0   0.5    26   126   275   404   252   413 0.76 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   4  12     0.047        71   -1.5   0.1   151   183  2519  2551  2480  2567 0.62 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   5  12   2.9e-42   4.4e-39  131.9  41.5   215   593  2876  3286  2839  3307 0.79 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   6  12   2.9e-28   4.3e-25   85.5   9.2   648   787  3409  3550  3394  3585 0.84 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   7  12     9e-27   1.4e-23   80.5  29.3   863  1113  3689  3962  3668  3970 0.74 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   8  12   2.9e-29   4.4e-26   88.8  16.3  1088  1347  3972  4254  3966  4263 0.73 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5   9  12   7.3e-47   1.1e-43  147.1  29.4  1343  1555  4358  4574  4342  4588 0.88 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5  10  12   4.1e-25   6.2e-22   75.0  43.3  1616  1982  4711  5070  4688  5085 0.76 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5  11  12   3.2e-07   0.00048   15.7  10.8  1917  2070  5065  5217  5063  5256 0.81 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO69082.1           -           5543 177at5820            -           2232  8.9e-158  525.5 312.5  12  12         4   6.1e+03   -9.3  22.3  2078  2221  5328  5481  5316  5492 0.70 cysteine repeat modular protein 4, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   1   7   9.2e-28   1.4e-24   83.8  50.1   313   744   875  1339   850  1340 0.76 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   2   7   1.4e-11   2.1e-08   30.1  32.2  1043  1250  1198  1383  1190  1394 0.82 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   3   7   1.6e-12   2.5e-09   33.2  12.9  1011  1092  1399  1485  1386  1486 0.86 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   4   7     4e-17   6.1e-14   48.5  20.9  1119  1283  1486  1651  1484  1667 0.88 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   5   7   2.3e-07   0.00035   16.1  27.6  1365  1558  1668  1866  1661  1882 0.82 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   6   7   2.8e-16   4.2e-13   45.7  32.8  1623  1875  1886  2139  1867  2164 0.79 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO65374.1           -           2536 177at5820            -           2232   5.7e-58  194.5 217.2   7   7         4   6.1e+03  -18.4  20.8  1992  2208  2205  2425  2164  2445 0.55 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   1   8      0.21   3.1e+02   -3.6   1.4   573   620   442   489   437   518 0.71 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   2   8   7.8e-29   1.2e-25   87.3  62.5   272   766  1137  1690  1094  1692 0.71 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   3   8     9e-09   1.4e-05   20.8   8.3   456   532  1669  1748  1668  1766 0.83 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   4   8   1.2e-09   1.8e-06   23.7   7.8  1042  1091  1815  1865  1809  1880 0.89 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   5   8   8.6e-16   1.3e-12   44.1  10.2  1146  1283  2069  2206  2058  2221 0.87 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   6   8   1.3e-11     2e-08   30.2  26.0  1363  1547  2221  2408  2214  2437 0.84 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   7   8   5.1e-09   7.8e-06   21.6  36.7  1625  1868  2441  2685  2431  2752 0.77 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 177at5820            -           2232   4.6e-48  161.6 213.7   8   8         4   6.1e+03   -8.9  10.0  2133  2222  3091  3187  3075  3195 0.74 cysteine repeat modular protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/177at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/177at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/177at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:58 2026
# [ok]
