#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65871.1           -           1741 1041at5820           -           1351         0 2565.7  34.4   1   2         0         0 1490.7  20.3     2   737     6   840     5   892 0.90 helicase SRCAP, putative [Plasmodium vivax]
SCO66179.1           -           3266 1041at5820           -           1351   1.2e-88  296.5  28.3   3   6   2.6e-42   1.4e-39  133.9   5.1  1041  1207  1699  1866  1688  1948 0.80 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 1041at5820           -           1351   1.2e-88  296.5  28.3   4   6       7.2     4e+03   -6.7   5.5   282   339  2335  2378  2320  2495 0.45 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 1041at5820           -           1351   1.2e-88  296.5  28.3   5   6       3.6     2e+03   -5.8   5.3   324   389  2992  3031  2932  3050 0.39 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 1041at5820           -           1351   1.2e-88  296.5  28.3   6   6       7.8   4.3e+03   -6.9   3.2   293   313  3192  3212  3149  3255 0.51 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO68151.1           -           2940 1041at5820           -           1351   7.9e-69  230.8   6.8   1   4   8.5e-38   4.7e-35  118.9   0.2   376   573   334   532   236   547 0.75 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1041at5820           -           1351   7.9e-69  230.8   6.8   2   4   1.2e-39   6.4e-37  125.1   2.0  1062  1197  1218  1354  1210  1393 0.86 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1041at5820           -           1351   7.9e-69  230.8   6.8   3   4       2.9   1.6e+03   -5.4   7.9   201   258  1426  1489  1368  1509 0.63 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1041at5820           -           1351   7.9e-69  230.8   6.8   4   4       1.2   6.5e+02   -4.1   6.5   171   209  2346  2384  2330  2423 0.62 SNF2 helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1041at5820           -           1351   7.4e-67  224.3  33.8   1   5       2.6   1.4e+03   -5.3   5.0   329   365    32    67     7    96 0.45 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1041at5820           -           1351   7.4e-67  224.3  33.8   2   5   3.6e-41     2e-38  130.1  15.2   295   573   119   413   108   424 0.68 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1041at5820           -           1351   7.4e-67  224.3  33.8   3   5     1e-06   0.00055   16.0   5.8   598   654   536   590   515   605 0.82 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1041at5820           -           1351   7.4e-67  224.3  33.8   4   5     0.057        32    0.2  11.3   921  1086   699   864   692   879 0.72 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1041at5820           -           1351   7.4e-67  224.3  33.8   5   5     1e-33   5.7e-31  105.4   0.2  1088  1190   995  1097   990  1109 0.95 DNA helicase, putative [Plasmodium vivax]
SCO65021.1           -           1083 1041at5820           -           1351   5.1e-62  208.3  29.5   1   2     2e-39   1.1e-36  124.3   9.6   352   682    84   432    56   441 0.81 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO65021.1           -           1083 1041at5820           -           1351   5.1e-62  208.3  29.5   2   2   7.8e-32   4.3e-29   99.2  11.9  1044  1212   526   691   523   809 0.83 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70255.1           -           1589 1041at5820           -           1351   1.7e-44  150.2  28.5   1   5   7.9e-11   4.4e-08   29.6   0.7   329   431   162   266   114   272 0.69 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1041at5820           -           1351   1.7e-44  150.2  28.5   2   5     0.011       6.1    2.6   0.7   442   503   372   430   369   446 0.79 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1041at5820           -           1351   1.7e-44  150.2  28.5   3   5      0.83   4.6e+02   -3.6   0.2   319   370   809   869   716   873 0.44 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1041at5820           -           1351   1.7e-44  150.2  28.5   4   5   8.1e-13   4.5e-10   36.2   0.1   507   567   958  1019   950  1047 0.84 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1041at5820           -           1351   1.7e-44  150.2  28.5   5   5   1.6e-31   8.7e-29   98.2   4.2  1026  1188  1400  1563  1373  1583 0.88 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO68047.1           -            877 1041at5820           -           1351   1.1e-38  131.0  19.0   1   2   1.3e-21   6.9e-19   65.3   7.7   387   630   310   541   126   551 0.76 DNA helicase, putative [Plasmodium vivax]
SCO68047.1           -            877 1041at5820           -           1351   1.1e-38  131.0  19.0   2   2   2.2e-23   1.2e-20   71.2   3.3  1048  1215   619   795   611   843 0.80 DNA helicase, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   1   6      0.22   1.2e+02   -1.8   2.8   777   836   120   182    65   217 0.71 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   2   6   1.5e-05    0.0085   12.0   0.0   413   433   725   745   711   753 0.91 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   3   6      0.99   5.4e+02   -3.9   0.0   442   505   781   841   777   847 0.71 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   4   6     1e-14   5.6e-12   42.5   3.3   511   682   960  1136   950  1143 0.84 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   5   6      0.18     1e+02   -1.5   0.1   825   861  1299  1335  1279  1345 0.74 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1041at5820           -           1351   1.7e-29  100.5  25.7   6   6   2.1e-19   1.1e-16   58.0   1.1  1115  1204  1417  1507  1313  1527 0.84 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO70027.1           -            717 1041at5820           -           1351    0.0016   14.5   0.3   1   1   5.9e-06    0.0032   13.4   0.3  1051  1160   562   665   543   686 0.80 DNA helicase 60, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1041at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1041at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1041at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:29:09 2026
# [ok]
