#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65843.1           -            324 8053at5820           -            274  6.1e-157  519.5   9.9   1   1  1.4e-158  2.1e-156  517.7   9.9     1   274    21   324    21   324 0.94 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65322.1           -            499 8053at5820           -            274   2.1e-08   32.3  11.0   3   4   0.00011     0.017   12.9   1.2   203   271   292   363   241   365 0.77 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 8053at5820           -            274   2.1e-08   32.3  11.0   4   4     0.012       1.9    6.3   0.1    15    43   381   409   372   439 0.80 protein SOF1, putative [Plasmodium vivax]
SCO70158.1           -            472 8053at5820           -            274   6.1e-08   30.8   9.9   1   3    0.0058      0.91    7.3   0.1    10   127    82   202    80   205 0.79 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 8053at5820           -            274   6.1e-08   30.8   9.9   2   3   1.3e-05     0.002   16.0   2.6    15   133   131   255   125   259 0.82 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 8053at5820           -            274   6.1e-08   30.8   9.9   3   3   1.3e-06    0.0002   19.3   1.0    52   101   254   304   249   392 0.75 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO65360.1           -            327 8053at5820           -            274   3.1e-07   28.5   2.8   1   4       6.2   9.7e+02   -2.6   0.0   151   183     6    38     3    41 0.82 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 8053at5820           -            274   3.1e-07   28.5   2.8   2   4     0.004      0.63    7.8   0.2    14    54    51    90    40   123 0.81 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 8053at5820           -            274   3.1e-07   28.5   2.8   3   4   2.8e-05    0.0044   14.9   0.4    48   125   133   212   123   226 0.82 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 8053at5820           -            274   3.1e-07   28.5   2.8   4   4     0.067        10    3.8   0.0    80   125   270   316   226   322 0.68 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO69195.1           -            694 8053at5820           -            274     1e-06   26.8  24.5   1   4    0.0012      0.19    9.5   0.2    51    95     7    52     2    73 0.64 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 8053at5820           -            274     1e-06   26.8  24.5   2   4   0.00018     0.029   12.2   0.5   206   271    89   158    83   161 0.68 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 8053at5820           -            274     1e-06   26.8  24.5   3   4   0.00017     0.027   12.3   3.9    54   125   245   321   241   350 0.79 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 8053at5820           -            274     1e-06   26.8  24.5   4   4      0.17        26    2.5   1.0   154   182   612   640   594   693 0.40 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO67635.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   1   3     0.023       3.6    5.3   0.0   238   271    11    44     3    47 0.82 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO67635.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   2   3   0.00012     0.018   12.9   7.9     9   170    59   219    51   250 0.85 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO67635.1           -            329 8053at5820           -            274   1.5e-06   26.3  10.0   3   3    0.0091       1.4    6.7   0.0   158   185   281   308   266   314 0.88 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO66846.1           -            380 8053at5820           -            274   3.5e-06   25.0   0.1   1   1   5.1e-08   7.9e-06   23.9   0.1     7    80   191   266   187   294 0.79 autophagy-related protein 18, putative [Plasmodium vivax]
SCO70259.1           -            565 8053at5820           -            274   4.1e-06   24.8   0.2   1   2   0.00085      0.13   10.0   0.0   240   273    69   103    58   104 0.86 coronin, putative [Plasmodium vivax]
SCO70259.1           -            565 8053at5820           -            274   4.1e-06   24.8   0.2   2   2   0.00023     0.036   11.9   0.1    50    90   118   160   106   172 0.81 coronin, putative [Plasmodium vivax]
SCO69972.1           -            430 8053at5820           -            274   1.7e-05   22.8   5.3   1   2   4.3e-05    0.0066   14.3   0.3    72   129   264   324   256   332 0.76 protein TSSC1, putative [Plasmodium vivax]
SCO69972.1           -            430 8053at5820           -            274   1.7e-05   22.8   5.3   2   2   0.00071      0.11   10.3   1.0     9    89   330   424   325   429 0.68 protein TSSC1, putative [Plasmodium vivax]
SCO65922.1           -            458 8053at5820           -            274   3.2e-05   21.9   0.8   1   4       2.4   3.7e+02   -1.3   0.0   206   236   152   182   149   212 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 8053at5820           -            274   3.2e-05   21.9   0.8   2   4       3.4   5.3e+02   -1.8   0.0   111   127   287   303   269   304 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 8053at5820           -            274   3.2e-05   21.9   0.8   3   4   2.6e-06    0.0004   18.3   0.1    10    90   323   406   313   417 0.82 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 8053at5820           -            274   3.2e-05   21.9   0.8   4   4       1.9     3e+02   -1.0   0.0   247   267   428   449   419   454 0.74 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO70044.1           -           2970 8053at5820           -            274   4.9e-05   21.3   2.1   1   3     0.073        11    3.7   0.0   193   234    57    97     8   111 0.70 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70044.1           -           2970 8053at5820           -            274   4.9e-05   21.3   2.1   2   3   1.3e-05     0.002   16.0   0.1   208   271   151   217   127   219 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70044.1           -           2970 8053at5820           -            274   4.9e-05   21.3   2.1   3   3       4.4   6.8e+02   -2.1   0.1   109   126   386   403   383   411 0.88 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70063.1           -            763 8053at5820           -            274   9.4e-05   20.4   5.6   1   2    0.0038       0.6    7.9   5.2    12    86    10    88     2   135 0.56 protein transport protein SEC13, putative [Plasmodium vivax]
SCO70063.1           -            763 8053at5820           -            274   9.4e-05   20.4   5.6   2   2    0.0037      0.57    8.0   0.0   218   271   197   260   191   262 0.69 protein transport protein SEC13, putative [Plasmodium vivax]
SCO69699.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   1   5       2.5   3.8e+02   -1.3   0.1   200   266   173   241   145   254 0.51 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   2   5     0.039       6.1    4.6   0.6   146   189   261   304   205   307 0.78 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   3   5   1.1e-06   0.00017   19.6   3.5     9   101   307   399   300   411 0.86 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   4   5       2.1   3.3e+02   -1.1   0.0   213   247   416   451   404   467 0.76 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 8053at5820           -            274   0.00017   19.6   3.5   5   5      0.91   1.4e+02    0.1   0.0   214   268   465   519   453   522 0.83 alternative splicing regulator, putative [Plasmodium vivax]
SCO67263.1           -            464 8053at5820           -            274   0.00039   18.3   3.3   1   3       2.7   4.2e+02   -1.4   0.0   110   127   123   140   103   144 0.79 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 8053at5820           -            274   0.00039   18.3   3.3   2   3   3.5e-05    0.0055   14.6   0.1    90   127   206   244   194   265 0.80 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 8053at5820           -            274   0.00039   18.3   3.3   3   3      0.15        23    2.7   0.1    42    81   349   389   292   400 0.71 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO65417.1           -            644 8053at5820           -            274   0.00058   17.8   3.0   1   2   5.2e-05    0.0082   14.0   0.1    64   128   314   378   289   390 0.80 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65417.1           -            644 8053at5820           -            274   0.00058   17.8   3.0   2   2     0.068        11    3.8   0.0   228   261   413   446   385   457 0.73 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO68412.1           -            466 8053at5820           -            274   0.00076   17.4   3.2   1   4   2.6e-05    0.0041   15.0   0.0   197   270    66   139    63   143 0.79 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO68412.1           -            466 8053at5820           -            274   0.00076   17.4   3.2   2   4      0.96   1.5e+02    0.0   0.0    24    48   170   194   150   221 0.75 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO68412.1           -            466 8053at5820           -            274   0.00076   17.4   3.2   3   4       2.2   3.4e+02   -1.2   0.0    10    54   239   281   230   327 0.72 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO68412.1           -            466 8053at5820           -            274   0.00076   17.4   3.2   4   4       7.7   1.2e+03   -2.9   0.0    85   101   343   359   322   365 0.81 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO70023.1           -            641 8053at5820           -            274   0.00079   17.3  13.8   1   1   0.00049     0.077   10.8  13.8    56   267   370   569   366   575 0.71 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO68092.1           -            517 8053at5820           -            274    0.0025   15.7   8.9   1   3     0.007       1.1    7.0   1.6    82   242   217   393   196   400 0.63 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO68092.1           -            517 8053at5820           -            274    0.0025   15.7   8.9   2   3    0.0018      0.28    9.0   0.1   102   128   399   425   394   455 0.79 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO68092.1           -            517 8053at5820           -            274    0.0025   15.7   8.9   3   3     0.077        12    3.6   0.1    13    81   442   511   427   514 0.71 ribosome biogenesis protein YTM1, putative [Plasmodium vivax]
SCO67976.1           -            382 8053at5820           -            274    0.0033   15.3   0.9   1   2   2.1e-05    0.0033   15.3   0.9    48   133    15   100     2   110 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67976.1           -            382 8053at5820           -            274    0.0033   15.3   0.9   2   2       1.1   1.7e+02   -0.1   1.3    60   126   250   319   208   339 0.61 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70061.1           -            445 8053at5820           -            274    0.0053   14.6   0.5   1   2     0.026       4.1    5.2   0.1    81   126   100   146    61   152 0.83 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70061.1           -            445 8053at5820           -            274    0.0053   14.6   0.5   2   2    0.0056      0.87    7.4   0.0    51    93   308   350   288   361 0.56 WD repeat-containing protein, putative [Plasmodium vivax]
SCO68463.1           -            363 8053at5820           -            274     0.011   13.5   4.6   1   2   0.00018     0.029   12.2   2.5    81   144    93   160    82   294 0.68 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 8053at5820           -            274     0.011   13.5   4.6   2   2      0.83   1.3e+02    0.2   0.2    62    88   223   249   184   359 0.54 WD repeat-containing protein 92, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8053at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
