#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66039.1           -            388 6857at5820           -            381  4.8e-271  896.6   4.7   1   1  3.2e-273  5.4e-271  896.4   4.7     1   381     7   388     7   388 1.00 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO65802.1           -           1193 6857at5820           -            381   4.6e-39  133.0   4.8   1   1   4.3e-41   7.2e-39  132.3   4.8     9   360   166   528   160   539 0.88 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO69405.1           -            877 6857at5820           -            381     2e-37  127.6  12.3   1   1   1.8e-39     3e-37  127.0  12.3    10   363   135   503   127   520 0.83 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO65404.1           -            850 6857at5820           -            381   3.4e-33  113.7   0.1   1   3   1.7e-22   2.9e-20   71.1   0.0    16   175   143   314   137   320 0.82 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 6857at5820           -            381   3.4e-33  113.7   0.1   2   3       3.2   5.5e+02   -2.2   0.0   180   205   367   392   365   404 0.75 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 6857at5820           -            381   3.4e-33  113.7   0.1   3   3   8.4e-13   1.4e-10   39.2   0.0   266   358   600   695   590   709 0.84 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70166.1           -            850 6857at5820           -            381   2.5e-32  110.8   6.9   1   3     1e-24   1.8e-22   78.4   0.3    10   209    92   305    84   313 0.79 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6857at5820           -            381   2.5e-32  110.8   6.9   2   3     1e-11   1.7e-09   35.7   0.0   306   355   514   563   511   587 0.91 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6857at5820           -            381   2.5e-32  110.8   6.9   3   3       3.3   5.6e+02   -2.3   0.7   198   243   601   650   590   675 0.72 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO66904.1           -            761 6857at5820           -            381   8.2e-32  109.1   9.5   1   2   4.3e-05    0.0072   13.8   0.0    16    66   261   311   251   324 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 6857at5820           -            381   8.2e-32  109.1   9.5   2   2   8.4e-30   1.4e-27   95.2   7.3    78   358   378   660   372   679 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 6857at5820           -            381   4.8e-29  100.0   5.7   1   1   4.3e-31   7.2e-29   99.4   5.7    44   361   185   517   143   529 0.77 DEAD box helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6857at5820           -            381   1.6e-27   95.0  15.4   1   4   3.8e-09   6.5e-07   27.1   0.0     9    72     2    65     1    75 0.93 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6857at5820           -            381   1.6e-27   95.0  15.4   2   4         5   8.5e+02   -2.9   0.1     6    30   131   155   129   157 0.88 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6857at5820           -            381   1.6e-27   95.0  15.4   3   4   6.9e-11   1.2e-08   32.9   2.5    54   212   306   471   299   497 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6857at5820           -            381   1.6e-27   95.0  15.4   4   4   1.3e-13   2.3e-11   41.8   0.8   264   349   598   683   534   693 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66154.1           -            623 6857at5820           -            381   1.5e-26   91.8   3.5   1   2   2.9e-07   4.8e-05   21.0   0.1    26    67   149   190   140   197 0.91 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 6857at5820           -            381   1.5e-26   91.8   3.5   2   2   1.2e-22   2.1e-20   71.6   0.9    79   375   251   554   189   559 0.81 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO68998.1           -            791 6857at5820           -            381   4.2e-26   90.3   7.8   1   2   2.9e-18   4.9e-16   57.2   2.3    19   180   250   429   241   473 0.74 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO68998.1           -            791 6857at5820           -            381   4.2e-26   90.3   7.8   2   2     8e-12   1.3e-09   36.0   0.3   272   357   597   683   579   696 0.92 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO64986.1           -           1262 6857at5820           -            381   6.4e-23   79.8   6.1   1   4   1.3e-05    0.0022   15.5   0.0     9    64    27    82    20   100 0.81 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6857at5820           -            381   6.4e-23   79.8   6.1   2   4      0.37        62    0.9   0.0   113   143   226   257   184   267 0.74 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6857at5820           -            381   6.4e-23   79.8   6.1   3   4   0.00029     0.049   11.1   0.0   149   193   285   330   272   357 0.84 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6857at5820           -            381   6.4e-23   79.8   6.1   4   4     3e-16   5.1e-14   50.5   1.9   234   357   589   712   564   721 0.74 RNA helicase, putative [Plasmodium vivax]
SCO69403.1           -            995 6857at5820           -            381   8.2e-20   69.6   8.9   1   4   0.00043     0.072   10.5   0.0     9    69    48   108    45   120 0.88 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6857at5820           -            381   8.2e-20   69.6   8.9   2   4         1   1.8e+02   -0.6   0.0    73    99   234   262   222   283 0.72 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6857at5820           -            381   8.2e-20   69.6   8.9   3   4     4e-05    0.0067   13.9   0.1   121   194   311   387   294   397 0.82 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6857at5820           -            381   8.2e-20   69.6   8.9   4   4   1.1e-14   1.9e-12   45.3   2.8   260   353   542   638   516   656 0.83 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69121.1           -            869 6857at5820           -            381     2e-16   58.5   0.1   1   2      0.21        35    1.7   0.0    45   106   196   259   160   298 0.76 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6857at5820           -            381     2e-16   58.5   0.1   2   2   2.6e-17   4.4e-15   54.0   0.0   246   367   533   653   523   662 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66507.1           -            742 6857at5820           -            381   2.8e-14   51.4   0.9   1   2       1.6   2.6e+02   -1.2   0.3    99   209    53   164    30   189 0.54 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO66507.1           -            742 6857at5820           -            381   2.8e-14   51.4   0.9   2   2   1.7e-16   2.8e-14   51.4   0.9   250   367   388   506   357   518 0.87 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO64913.1           -           1051 6857at5820           -            381   8.5e-14   49.8   5.1   1   2   0.00087      0.15    9.5   0.3   119   169   427   480   415   495 0.77 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6857at5820           -            381   8.5e-14   49.8   5.1   2   2   1.4e-13   2.4e-11   41.7   0.6   248   337   761   849   755   866 0.92 RNA helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6857at5820           -            381   9.8e-11   39.7   0.0   1   2     0.049       8.2    3.8   0.0    12    71   145   204   134   221 0.85 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6857at5820           -            381   9.8e-11   39.7   0.0   2   2   6.3e-11   1.1e-08   33.0   0.1   247   343   885   981   870   997 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65281.1           -            548 6857at5820           -            381   1.2e-10   39.4   7.1   1   1   3.4e-12   5.8e-10   37.2   7.1   177   375   290   499   122   505 0.58 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO67855.1           -            522 6857at5820           -            381     2e-09   35.4   6.1   1   1   2.1e-11   3.5e-09   34.6   6.1    46   357   133   466    94   479 0.77 ATP-dependent helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6857at5820           -            381   3.7e-09   34.5   1.0   1   3      0.55        93    0.3   0.0     5    40   480   516   476   522 0.84 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6857at5820           -            381   3.7e-09   34.5   1.0   2   3     0.095        16    2.8   0.0   126   163   900   938   895   951 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6857at5820           -            381   3.7e-09   34.5   1.0   3   3   4.3e-09   7.2e-07   27.0   0.4   297   352  1207  1262  1127  1272 0.69 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69307.1           -           1249 6857at5820           -            381     4e-09   34.4   0.4   1   2       1.5   2.6e+02   -1.2   0.0    27    86    44   100    39   181 0.75 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69307.1           -           1249 6857at5820           -            381     4e-09   34.4   0.4   2   2     8e-11   1.3e-08   32.7   0.1   250   358   284   393   270   408 0.92 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6857at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6857at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6857at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:19 2026
# [ok]
