#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69321.1           -           2234 575at5820            -           1131         0 1641.3  89.5   1  10   3.1e-79   2.7e-76  255.7   6.3     6   176    24   203    14   210 0.90 protein kinase, putative [Plasmodium vivax]
SCO69005.1           -           1524 575at5820            -           1131   4.7e-12   43.0  33.2   2   4   2.8e-06    0.0025   14.1   0.2   529   563   700   734   685   804 0.89 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO69005.1           -           1524 575at5820            -           1131   4.7e-12   43.0  33.2   3   4     0.037        32    0.5   0.4   796   837  1014  1054   995  1109 0.69 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO69005.1           -           1524 575at5820            -           1131   4.7e-12   43.0  33.2   4   4     0.081        70   -0.6   0.8   999  1037  1409  1447  1395  1500 0.84 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO67639.1           -            288 575at5820            -           1131     2e-09   34.3   6.0   1   2     6e-09   5.2e-06   23.0   4.4   365   466    49   151    37   180 0.83 NIMA related kinase 2, putative [Plasmodium vivax]
SCO67639.1           -            288 575at5820            -           1131     2e-09   34.3   6.0   2   2   1.9e-05     0.016   11.4   0.0   531   564   193   228   159   265 0.81 NIMA related kinase 2, putative [Plasmodium vivax]
SCO65579.1           -            526 575at5820            -           1131   1.1e-07   28.6   8.0   1   1   7.4e-09   6.4e-06   22.7   8.1   380   544   122   263   106   329 0.67 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO70039.1           -            994 575at5820            -           1131   1.9e-06   24.4   6.4   1   1   8.5e-09   7.4e-06   22.5   6.4   360   480    45   175     9   279 0.64 NIMA related kinase 1, putative [Plasmodium vivax]
SCO65383.1           -            310 575at5820            -           1131   6.9e-06   22.6   6.0   1   2   2.2e-08   1.9e-05   21.1   6.1   387   482    62   155    18   180 0.77 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO65383.1           -            310 575at5820            -           1131   6.9e-06   22.6   6.0   2   2      0.22   1.9e+02   -2.1   0.0   521   552   175   208   168   220 0.72 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO66582.1           -           1169 575at5820            -           1131     0.059    9.6   4.3   1   3         1     9e+02   -4.3   0.3   186   719   128   163    90   193 0.49 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 575at5820            -           1131     0.059    9.6   4.3   2   3     0.048        41    0.1   0.0   369   419   811   863   803   867 0.75 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 575at5820            -           1131     0.059    9.6   4.3   3   3   3.5e-05     0.031   10.5   0.1   431   488   899   953   893   960 0.82 protein kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/575at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/575at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/575at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:56:31 2026
# [ok]
