#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68189.1           -            545 6412at5820           -            480    9e-233  771.7  32.4   1   1  6.8e-235  2.6e-232  770.2  32.4    11   479    17   524     1   525 0.86 cleavage stimulation factor subunit 1, putative [Plasmodium vivax]
SCO67789.1           -            646 6412at5820           -            480   1.3e-11   42.4   2.1   3   4   1.6e-09   6.1e-07   27.0   0.0   181   247   459   521   451   528 0.90 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 6412at5820           -            480   1.3e-11   42.4   2.1   4   4   0.00011      0.04   11.1   3.1   174   271   536   633   525   639 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO65804.1           -            322 6412at5820           -            480   1.6e-11   42.1   5.2   1   4   0.00075      0.28    8.3   0.3   307   339    67    99    59   107 0.88 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 6412at5820           -            480   1.6e-11   42.1   5.2   2   4   9.4e-06    0.0036   14.6   0.2   298   387   100   190    99   193 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 6412at5820           -            480   1.6e-11   42.1   5.2   3   4   4.7e-08   1.8e-05   22.1   0.0   290   384   182   269   179   272 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 6412at5820           -            480   1.6e-11   42.1   5.2   4   4      0.21        79    0.2   0.0   190   248   259   319   255   320 0.65 receptor for activated c kinase, putative [Plasmodium vivax]
SCO70158.1           -            472 6412at5820           -            480     3e-10   37.9  10.5   1   2   2.3e-10   8.6e-08   29.8   4.0   292   393   198   297   173   305 0.89 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 6412at5820           -            480     3e-10   37.9  10.5   2   2   9.1e-05     0.034   11.3   0.5   274   354   319   402   311   425 0.74 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO65843.1           -            324 6412at5820           -            480   3.6e-08   31.0  11.9   1   3   8.4e-05     0.032   11.4   4.4   292   348   106   158    30   163 0.63 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 6412at5820           -            480   3.6e-08   31.0  11.9   2   3   8.6e-06    0.0033   14.7   5.9   170   339    79   232    67   243 0.83 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 6412at5820           -            480   3.6e-08   31.0  11.9   3   3   3.7e-06    0.0014   15.9   0.0   184   241   266   319   256   323 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO68494.1           -            644 6412at5820           -            480   1.3e-07   29.2  10.2   1   2     0.037        14    2.7   1.6   187   230   259   301   194   321 0.75 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 6412at5820           -            480   1.3e-07   29.2  10.2   2   2   3.4e-10   1.3e-07   29.2  10.2   215   389   429   594   420   608 0.81 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO65095.1           -            447 6412at5820           -            480   2.3e-06   25.1   4.8   1   3      0.84   3.2e+02   -1.8   0.9    21    55    12    45     1    72 0.36 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO65095.1           -            447 6412at5820           -            480   2.3e-06   25.1   4.8   2   3   6.1e-09   2.3e-06   25.1   4.8   206   388   140   329   127   334 0.80 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO65095.1           -            447 6412at5820           -            480   2.3e-06   25.1   4.8   3   3   0.00087      0.33    8.1   0.2   174   245   299   368   290   375 0.45 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO65360.1           -            327 6412at5820           -            480   4.1e-06   24.3   0.2   1   2   6.7e-08   2.6e-05   21.6   0.2   288   390   123   219   101   261 0.81 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 6412at5820           -            480   4.1e-06   24.3   0.2   2   2      0.24        93    0.0   0.0   200   245   272   316   244   323 0.84 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO67557.1           -            660 6412at5820           -            480   0.00015   19.1  22.4   1   4   0.00021      0.08   10.1   2.0   237   345    94   198    20   207 0.50 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6412at5820           -            480   0.00015   19.1  22.4   2   4    0.0012      0.46    7.6   1.8   308   371   365   434   354   456 0.77 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6412at5820           -            480   0.00015   19.1  22.4   3   4   3.3e-05     0.012   12.8   0.2   308   386   492   568   457   574 0.80 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6412at5820           -            480   0.00015   19.1  22.4   4   4      0.19        73    0.4   0.3   340   382   614   658   594   660 0.64 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67263.1           -            464 6412at5820           -            480   0.00038   17.8   1.8   1   3     0.086        33    1.5   0.0   214   245   108   138    98   148 0.76 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 6412at5820           -            480   0.00038   17.8   1.8   2   3     8e-05     0.031   11.5   0.1   304   350   207   253   195   272 0.88 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 6412at5820           -            480   0.00038   17.8   1.8   3   3     0.055        21    2.2   0.1   332   387   345   397   305   405 0.70 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO65417.1           -            644 6412at5820           -            480    0.0004   17.7   1.7   1   4     0.097        37    1.3   0.1   176   227   220   266   190   277 0.73 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65417.1           -            644 6412at5820           -            480    0.0004   17.7   1.7   2   4    0.0026      0.99    6.5   0.0   322   388   319   380   303   385 0.74 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65417.1           -            644 6412at5820           -            480    0.0004   17.7   1.7   3   4    0.0041       1.6    5.9   0.0   221   261   353   391   337   403 0.71 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65417.1           -            644 6412at5820           -            480    0.0004   17.7   1.7   4   4    0.0028         1    6.4   0.0   205   232   418   445   406   454 0.87 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO68313.1           -            361 6412at5820           -            480    0.0004   17.7   0.0   1   1   2.7e-06     0.001   16.4   0.0   169   248   190   267   183   274 0.88 diphthine methyltransferase, putative [Plasmodium vivax]
SCO65922.1           -            458 6412at5820           -            480    0.0006   17.1   0.2   1   1   2.6e-06   0.00098   16.4   0.2   307   388   323   405   284   429 0.85 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO66204.1           -            654 6412at5820           -            480     0.024   11.9   5.3   1   2    0.0024       0.9    6.6   5.4   200   257   325   382   310   394 0.82 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO66204.1           -            654 6412at5820           -            480     0.024   11.9   5.3   2   2     0.034        13    2.8   0.0   171   234   425   485   397   501 0.77 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6412at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6412at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6412at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:04:27 2026
# [ok]
