#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66932.1           -           1713 555at5820            -           1342         0 2685.7  68.7   1   5  4.9e-156  4.9e-153  509.9   8.9     1   252    10   270    10   275 0.97 P-type ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 555at5820            -           1342   4.8e-64  215.1  69.8   6   6   3.4e-20   3.4e-17   59.8   3.7   906  1084  1365  1543  1354  1548 0.81 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 555at5820            -           1342   1.5e-12   44.4   8.6   1   4   0.00024      0.24    7.3   0.0   393   426   336   369   330   381 0.87 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 555at5820            -           1342   1.5e-12   44.4   8.6   2   4      0.11   1.1e+02   -1.5   0.1   597   634   502   539   490   555 0.86 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 555at5820            -           1342   1.5e-12   44.4   8.6   3   4   3.1e-12   3.2e-09   33.5   0.2   638   792   631   784   627   791 0.82 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 555at5820            -           1342   1.5e-12   44.4   8.6   4   4   0.00045      0.46    6.4   0.1   923   992   841   908   834   949 0.75 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 555at5820            -           1342   1.9e-05   20.9   0.4   1   3      0.02        21    0.9   0.0   402   430   522   550   388   560 0.83 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 555at5820            -           1342   1.9e-05   20.9   0.4   2   3     5e-07    0.0005   16.2   0.0   695   793   780   877   760   888 0.84 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
SCO69221.1           -           1355 555at5820            -           1342   1.9e-05   20.9   0.4   3   3     0.079        80   -1.0   0.1   925   982   926   983   921   999 0.75 non-SERCA-type Ca2+-transporting P-ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/555at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:11 2026
# [ok]
