#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66750.1           -            286 11400at5820          -            224  3.5e-125  414.3  46.4   1   3  2.4e-114  1.4e-111  369.8  35.3     1   193    11   213    11   222 0.95 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO66227.1           -            371 11400at5820          -            224      0.48    8.3  21.3   1   2    0.0041       2.5    6.0   9.4    48    93    40    71    20    95 0.53 inner membrane complex protein 1m, putative [Plasmodium vivax]
SCO66227.1           -            371 11400at5820          -            224      0.48    8.3  21.3   2   2    0.0039       2.3    6.1   8.6    36    95    70   129    67   141 0.81 inner membrane complex protein 1m, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11400at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/11400at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11400at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:33:06 2026
# [ok]
