#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5   1  18   1.7e-18   3.4e-15   52.7   0.0     1    63     1    70     1    77 0.92 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5  14  18  1.2e-176  2.3e-173  577.4  54.3  1754  2082  3201  3539  3194  3542 0.97 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5  15  18     0.011        22    0.2   0.1  2083  2105  3589  3611  3578  3613 0.87 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5  16  18   4.1e-63   8.2e-60  200.7   5.1  2106  2231  3652  3778  3650  3782 0.97 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5  17  18   1.4e-38   2.9e-35  119.3   0.3  2230  2310  3945  4045  3934  4048 0.84 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO66020.1           -           4338 338at5820            -           2515         0 3484.9 399.5  18  18  4.6e-147  9.2e-144  479.2  22.4  2302  2515  4120  4338  4099  4338 0.94 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO67798.1           -           1534 338at5820            -           2515   1.1e-31  107.4   3.6   1   2     0.013        26    0.0   0.0  2233  2280  1274  1321  1266  1325 0.88 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO67798.1           -           1534 338at5820            -           2515   1.1e-31  107.4   3.6   2   2   6.4e-34   1.3e-30  103.8   4.2  2313  2514  1327  1533  1322  1534 0.84 phosphatidylinositol 4-kinase, putative [Plasmodium vivax]
SCO67746.1           -           1774 338at5820            -           2515   1.8e-14   50.3   5.8   1   3      0.34   6.9e+02   -4.7  14.0   186   324  1001  1143   978  1151 0.79 phosphatidylinositol 3-kinase, putative [Plasmodium vivax]
SCO67746.1           -           1774 338at5820            -           2515   1.8e-14   50.3   5.8   2   3      0.11   2.3e+02   -3.1   4.3   410   465  1364  1421  1344  1447 0.55 phosphatidylinositol 3-kinase, putative [Plasmodium vivax]
SCO67746.1           -           1774 338at5820            -           2515   1.8e-14   50.3   5.8   3   3   8.8e-18   1.8e-14   50.3   5.8  2238  2497  1518  1756  1503  1768 0.80 phosphatidylinositol 3-kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/338at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/338at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/338at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:41 2026
# [ok]
