#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70117.1           -            505 10096at5820          -            271  2.1e-147  488.5  26.5   1   2   3.5e-58   8.9e-56  188.0   3.7     1   110     1   114     1   120 0.96 clustered-asparagine-rich protein, putative [Plasmodium vivax]
SCO68028.1           -            513 10096at5820          -            271   7.6e-37  125.9   1.2   2   2     3e-39   7.6e-37  125.9   1.2    11   270   182   451   177   452 0.80 CUGBP Elav-like family member 1, putative [Plasmodium vivax]
SCO69999.1           -            883 10096at5820          -            271   1.4e-21   75.8   6.1   1   5   9.6e-06    0.0024   16.0   0.0   191   254    15    79     5    90 0.88 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO69999.1           -            883 10096at5820          -            271   1.4e-21   75.8   6.1   2   5   6.1e-12   1.5e-09   36.4   0.4   191   270   103   184    85   186 0.86 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO69999.1           -            883 10096at5820          -            271   1.4e-21   75.8   6.1   3   5   3.4e-07   8.6e-05   20.8   0.2   185   256   186   255   178   261 0.88 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO69999.1           -            883 10096at5820          -            271   1.4e-21   75.8   6.1   4   5   1.2e-09     3e-07   28.9   0.0   177   266   434   523   416   528 0.92 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO69999.1           -            883 10096at5820          -            271   1.4e-21   75.8   6.1   5   5       8.5   2.1e+03   -3.5   1.7   102   127   614   641   564   657 0.64 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO66159.1           -           1579 10096at5820          -            271   8.1e-18   63.5   2.3   1   2     0.082        21    3.1   0.0    11    40   330   359   321   376 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO66159.1           -           1579 10096at5820          -            271   8.1e-18   63.5   2.3   2   2   1.1e-18   2.8e-16   58.5   1.4   172   270   418   522   381   523 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO69394.1           -            475 10096at5820          -            271   4.8e-16   57.7   3.7   1   2    0.0027      0.67    8.0   0.0   191   252    19    81     7    86 0.82 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO69394.1           -            475 10096at5820          -            271   4.8e-16   57.7   3.7   2   2   6.3e-16   1.6e-13   49.4   1.7   176   265    91   180    79   188 0.90 splicing factor 3B subunit 4, putative [Plasmodium vivax]
SCO65939.1           -            361 10096at5820          -            271   1.1e-07   30.3   1.1   1   2   0.00018     0.046   11.9   0.1   193   244   119   171   104   190 0.83 RNA-binding protein, putative [Plasmodium vivax]
SCO65939.1           -            361 10096at5820          -            271   1.1e-07   30.3   1.1   2   2   4.4e-06    0.0011   17.2   0.1   193   249   203   259   189   275 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO66489.1           -            340 10096at5820          -            271   2.3e-07   29.2  12.0   1   2   2.7e-08   6.8e-06   24.4   0.0   185   250    80   145    55   163 0.83 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO66489.1           -            340 10096at5820          -            271   2.3e-07   29.2  12.0   2   2      0.11        29    2.7  11.5    16   131   170   286   164   295 0.66 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO66530.1           -            470 10096at5820          -            271   4.4e-07   28.3   0.3   1   2   5.4e-06    0.0014   16.8   0.0   192   243    90   141    76   165 0.87 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO66530.1           -            470 10096at5820          -            271   4.4e-07   28.3   0.3   2   2    0.0011      0.27    9.3   0.0   208   250   317   360   273   375 0.75 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO68708.1           -           1033 10096at5820          -            271     2e-06   26.2   0.0   1   2     0.094        24    3.0   0.0   222   270   674   721   631   722 0.74 splicing factor 1, putative [Plasmodium vivax]
SCO68708.1           -           1033 10096at5820          -            271     2e-06   26.2   0.0   2   2   3.6e-07   9.1e-05   20.7   0.0   203   266   755   819   748   824 0.92 splicing factor 1, putative [Plasmodium vivax]
SCO66781.1           -            250 10096at5820          -            271   8.8e-06   24.0   0.0   1   2   1.3e-05    0.0034   15.6   0.0   186   264    15    93     4   100 0.86 RNA-binding protein, putative [Plasmodium vivax]
SCO66781.1           -            250 10096at5820          -            271   8.8e-06   24.0   0.0   2   2    0.0071       1.8    6.6   0.0   190   267   170   247   157   250 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO66926.1           -            299 10096at5820          -            271   1.3e-05   23.5   0.0   1   1   9.3e-08   2.4e-05   22.6   0.0   190   262    34   107    19   112 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO69795.1           -            124 10096at5820          -            271   3.4e-05   22.1   0.2   1   1     2e-07     5e-05   21.6   0.2   196   268    12    85     3    91 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO70005.1           -            110 10096at5820          -            271   3.7e-05   22.0   0.0   1   1   1.9e-07   4.9e-05   21.6   0.0   194   264    16    84     7    89 0.90 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO68235.1           -            153 10096at5820          -            271   3.7e-05   22.0   3.9   1   1   1.8e-07   4.6e-05   21.7   3.9   162   264    29   133    13   139 0.81 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO66680.1           -            192 10096at5820          -            271   4.5e-05   21.7   0.7   1   2   4.9e-07   0.00013   20.3   0.1   208   268    30    88     7    91 0.87 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO66680.1           -            192 10096at5820          -            271   4.5e-05   21.7   0.7   2   2       2.1   5.2e+02   -1.5   0.0    17    37   121   141   114   153 0.82 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO67297.1           -            208 10096at5820          -            271   7.2e-05   21.0   0.1   1   1   4.1e-07    0.0001   20.5   0.1   187   266     3    82     1    89 0.90 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO66619.1           -            287 10096at5820          -            271   0.00033   18.9   6.4   1   3    0.0031      0.78    7.8   0.1   205   264    58   113    28   121 0.70 RNA-binding protein, putative [Plasmodium vivax]
SCO66619.1           -            287 10096at5820          -            271   0.00033   18.9   6.4   2   3       3.9   9.8e+02   -2.4   0.6   149   164   127   142   120   157 0.54 RNA-binding protein, putative [Plasmodium vivax]
SCO66619.1           -            287 10096at5820          -            271   0.00033   18.9   6.4   3   3   3.3e-05    0.0084   14.3   0.0   191   266   209   284   187   286 0.90 RNA-binding protein, putative [Plasmodium vivax]
SCO66658.1           -            725 10096at5820          -            271   0.00061   18.0   0.0   1   1   4.2e-06    0.0011   17.2   0.0   192   263     7    79     2    86 0.87 mRNA processing protein, putative [Plasmodium vivax]
SCO68759.1           -            914 10096at5820          -            271   0.00087   17.5   0.2   1   2       3.7   9.4e+02   -2.3   0.0    15    38   543   566   536   573 0.80 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO68759.1           -            914 10096at5820          -            271   0.00087   17.5   0.2   2   2   1.2e-05    0.0031   15.7   0.1   187   265   672   751   664   756 0.89 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO65954.1           -            480 10096at5820          -            271    0.0016   16.6   0.1   1   2       8.3   2.1e+03   -3.4   7.5   104   155   189   236   161   285 0.56 RNA-binding protein, putative [Plasmodium vivax]
SCO65954.1           -            480 10096at5820          -            271    0.0016   16.6   0.1   2   2   6.5e-06    0.0016   16.6   0.1   183   264   393   477   367   480 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO69529.1           -            119 10096at5820          -            271    0.0062   14.7   0.0   1   1     3e-05    0.0075   14.4   0.0   187   260    30   104     2   113 0.80 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10096at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10096at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10096at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:27:40 2026
# [ok]
