#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8   1  22         6   6.1e+03  -13.1  11.9    18   345   489   534   469   559 0.42 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  12  22  2.2e-156  2.3e-153  511.1  13.7   779  1100  2228  2551  2198  2573 0.84 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  13  22      0.02        20    0.5   0.3  1054  1085  2650  2681  2631  2693 0.78 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  14  22   2.5e-05     0.025   10.2  18.4  1086  1172  2711  2797  2700  2815 0.62 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  15  22   4.6e-10   4.6e-07   25.8  13.2  1111  1153  2911  2954  2873  2986 0.76 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  16  22   8.5e-74   8.6e-71  237.2   3.8  1175  1321  3218  3369  3199  3372 0.92 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  17  22   1.4e-56   1.4e-53  180.1  12.7  1320  1480  3442  3617  3436  3717 0.74 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  18  22   4.2e-18   4.2e-15   52.5   6.6  1476  1589  3721  3841  3718  3854 0.68 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  19  22   3.3e-59   3.3e-56  188.8  28.7  1520  1706  3850  4068  3831  4085 0.70 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  20  22  3.9e-214    4e-211  702.7  34.5  1700  2054  4143  4509  4132  4515 0.94 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  21  22         6   6.1e+03   -9.7  13.3   303   361  4508  4566  4496  4587 0.42 NOT family protein, putative [Plasmodium vivax]
SCO69417.1           -           4725 171at5820            -           2190         0 2864.7 456.8  22  22   7.6e-94   7.7e-91  303.7   4.7  2062  2190  4597  4725  4592  4725 0.98 NOT family protein, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   1  10         6   6.1e+03  -11.1  18.9     6   206   224   423   220   493 0.64 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   2  10   7.9e-47     8e-44  147.8   9.7   382   582   632   840   621   877 0.89 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   3  10   1.8e-50   1.9e-47  159.8   7.8   794  1084  1081  1385  1067  1409 0.83 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   4  10     3e-10     3e-07   26.5   2.0  1217  1362  1449  1596  1443  1625 0.85 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   5  10     0.056        57   -1.0   3.3  1350  1403  1651  1704  1642  1738 0.74 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   6  10      0.34   3.5e+02   -3.6   9.4  1562  1691  2014  2126  1876  2156 0.60 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   7  10         6   6.1e+03  -30.0  33.9    38   181  2231  2374  2210  2581 0.35 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   8  10      0.32   3.2e+02   -3.5   4.3   315   379  2568  2632  2547  2635 0.72 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7   9  10     5e-93   5.1e-90  301.0  34.3  1728  2014  2670  2959  2657  2965 0.93 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO67144.1           -           3422 171at5820            -           2190  6.8e-223  741.7  92.7  10  10   1.3e-54   1.3e-51  173.6   7.3  2074  2188  2977  3091  2969  3093 0.96 CCR4-NOT transcription complex subunit 1, putative [Plasmodium vivax]
SCO69926.1           -            288 171at5820            -           2190      0.35    6.3  33.1   1   1    0.0004       0.4    6.2  33.1   145   384    37   272    10   287 0.62 male development gene 1, putative [Plasmodium vivax]
SCA83437.1           -            328 171at5820            -           2190       2.2    3.7  12.4   1   1    0.0029         3    3.3  12.4  1502  1585    40   123    36   136 0.65 lysophospholipase, putative [Plasmodium vivax]
SCO69645.1           -            543 171at5820            -           2190       6.1    2.2  23.7   1   1    0.0086       8.8    1.7  23.7   280   369   123   216    87   235 0.50 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66902.1           -            129 171at5820            -           2190       9.4    1.6  23.6   1   1    0.0093       9.4    1.6  23.6   300   354    25    79     2   115 0.51 hypothetical protein PVT01_080023500 [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/171at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:40 2026
# [ok]
