#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69932.1           -           1122 3505at5820           -            693         0 1197.9 116.0   1   7     7e-57   1.4e-54  184.0  15.3     1   104    37   140    37   157 0.95 RNA-binding protein, putative [Plasmodium vivax]
SCO66561.1           -            202 3505at5820           -            693   9.6e-06   22.6   0.4   2   2   1.2e-07   2.5e-05   21.2   0.0   563   621    70   129    50   143 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO67297.1           -            208 3505at5820           -            693   9.8e-06   22.6   1.9   1   2   5.6e-08   1.1e-05   22.3   0.2   564   641     8    85     2    92 0.91 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO67297.1           -            208 3505at5820           -            693   9.8e-06   22.6   1.9   2   2      0.59   1.2e+02   -0.9   0.1     4   495   121   149   118   185 0.56 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO66182.1           -            181 3505at5820           -            693   1.2e-05   22.3   0.6   1   1   6.9e-08   1.4e-05   22.1   0.6   556   649    68   162    57   178 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO69529.1           -            119 3505at5820           -            693   4.8e-05   20.3   1.5   1   1   2.4e-07     5e-05   20.2   1.5   541   646     6   116     1   119 0.72 RNA-binding protein, putative [Plasmodium vivax]
SCO68994.1           -            792 3505at5820           -            693   0.00018   18.4   0.3   1   1   1.4e-06   0.00028   17.7   0.3   564   639    29   105     5   125 0.71 RNA-binding protein, putative [Plasmodium vivax]
SCO66926.1           -            299 3505at5820           -            693   0.00051   16.9   0.1   1   1   4.2e-06   0.00085   16.2   0.1   554   648    26   121     9   176 0.79 RNA-binding protein, putative [Plasmodium vivax]
SCO68235.1           -            153 3505at5820           -            693   0.00052   16.9   1.8   1   1     3e-06    0.0006   16.6   1.8   539   632    38   129    28   146 0.80 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO68327.1           -            757 3505at5820           -            693    0.0031   14.3   0.4   1   4       3.9   7.8e+02   -3.6   0.1     3    22   219   238   212   247 0.74 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO68327.1           -            757 3505at5820           -            693    0.0031   14.3   0.4   2   4     0.014       2.8    4.5   0.5   352   420   394   469   389   529 0.58 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO68327.1           -            757 3505at5820           -            693    0.0031   14.3   0.4   3   4       0.6   1.2e+02   -0.9   0.0   155   188   559   594   535   635 0.65 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO68327.1           -            757 3505at5820           -            693    0.0031   14.3   0.4   4   4   1.6e-05    0.0031   14.3   0.4   551   638   665   752   656   756 0.89 polypyrimidine tract binding protein, putative [Plasmodium vivax]
SCO65949.1           -            236 3505at5820           -            693    0.0055   13.5   0.1   1   1   3.1e-05    0.0063   13.3   0.1   558   637    28   108     3   145 0.90 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO66159.1           -           1579 3505at5820           -            693    0.0065   13.2   5.1   1   2     0.026       5.3    3.6   1.7   547   631   308   400   301   435 0.63 RNA-binding protein, putative [Plasmodium vivax]
SCO66159.1           -           1579 3505at5820           -            693    0.0065   13.2   5.1   2   2   0.00025     0.051   10.3   1.6   506   638   375   518   374   523 0.59 RNA-binding protein, putative [Plasmodium vivax]
SCO67727.1           -            314 3505at5820           -            693     0.013   12.3   0.0   1   2    0.0063       1.3    5.7   0.0   365   419     6    63     1    81 0.67 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO67727.1           -            314 3505at5820           -            693     0.013   12.3   0.0   2   2     0.016       3.3    4.3   0.1   500   547   140   187   132   194 0.84 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO67419.1           -            962 3505at5820           -            693     0.033   10.9   0.0   1   1   0.00023     0.047   10.4   0.0   560   623   740   811   725   820 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3505at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3505at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3505at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:13 2026
# [ok]
