#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65594.1           -           1570 1547at5820           -           1023         0 1685.2  61.5   1   5   1.8e-65   8.3e-63  210.9   9.9     1   197   111   367   111   375 0.79 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   1   6   4.2e-48   1.9e-45  153.4   0.1   367   567   337   543   300   550 0.87 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   2   6     0.029        13    1.6   0.5   590   666   612   684   595   755 0.84 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   3   6      0.78   3.6e+02   -3.1   1.6    42    91  1077  1126  1057  1152 0.71 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   4   6   1.1e-35     5e-33  112.3   3.1   701   885  1218  1407  1212  1431 0.86 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   5   6       2.7   1.2e+03   -4.9   9.4    55   146  1735  1827  1708  1858 0.61 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 1547at5820           -           1023   9.4e-76  253.7   6.4   6   6      0.61   2.8e+02   -2.8   1.9    56    90  2350  2384  2320  2413 0.72 SNF2 helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   1   6      0.42     2e+02   -2.2   0.9   231   271    12    52     3    62 0.61 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   2   6   2.3e-40   1.1e-37  127.7  12.2   379   556   223   413   218   435 0.84 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   3   6   0.00069      0.32    7.0   2.9   589   632   540   583   506   604 0.79 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   4   6   0.00049      0.23    7.5   0.1   641   678   725   763   710   783 0.80 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   5   6    0.0007      0.33    6.9   2.2   670   721   812   863   783   880 0.86 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 1547at5820           -           1023   1.6e-63  213.2  53.7   6   6   2.8e-29   1.3e-26   91.1   0.4   726   829   994  1096   984  1108 0.95 DNA helicase, putative [Plasmodium vivax]
SCO65021.1           -           1083 1547at5820           -           1023   1.5e-62  210.0  17.4   1   2   1.6e-43   7.5e-41  138.2   5.3   380   671   127   434    83   444 0.82 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO65021.1           -           1083 1547at5820           -           1023   1.5e-62  210.0  17.4   2   2   4.8e-28   2.2e-25   87.0   4.2   680   852   523   696   510   772 0.78 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70255.1           -           1589 1547at5820           -           1023   1.3e-43  147.3  19.7   1   5   5.2e-11   2.4e-08   30.6   0.5   361   420   208   267   178   275 0.80 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1547at5820           -           1023   1.3e-43  147.3  19.7   2   5   0.00066      0.31    7.0   0.2   427   485   373   429   369   447 0.75 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1547at5820           -           1023   1.3e-43  147.3  19.7   3   5   1.4e-15   6.7e-13   45.6   0.0   488   549   956  1018   951  1045 0.84 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1547at5820           -           1023   1.3e-43  147.3  19.7   4   5     0.058        27    0.6   0.1   627   672  1130  1176  1089  1194 0.81 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 1547at5820           -           1023   1.3e-43  147.3  19.7   5   5   7.2e-24   3.4e-21   73.1   1.5   675   831  1410  1566  1398  1578 0.88 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO68047.1           -            877 1547at5820           -           1023   7.4e-39  131.6   9.8   1   1   1.2e-40   5.4e-38  128.7   9.8   373   826   304   758   291   765 0.82 DNA helicase, putative [Plasmodium vivax]
SCO68499.1           -           1529 1547at5820           -           1023   1.5e-24   84.3  22.7   1   5         4   1.9e+03   -5.5   2.7   211   237   156   184    72   249 0.49 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1547at5820           -           1023   1.5e-24   84.3  22.7   2   5   1.7e-06   0.00077   15.6   0.0   401   421   725   745   721   754 0.90 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1547at5820           -           1023   1.5e-24   84.3  22.7   3   5     0.026        12    1.8   0.0   425   493   778   847   770   850 0.77 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1547at5820           -           1023   1.5e-24   84.3  22.7   4   5   3.2e-15   1.5e-12   44.5   3.5   491   670   957  1137   952  1154 0.85 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 1547at5820           -           1023   1.5e-24   84.3  22.7   5   5   8.7e-12   4.1e-09   33.1   0.1   754   835  1416  1498  1318  1507 0.74 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO70027.1           -            717 1547at5820           -           1023     1e-05   21.9   0.3   1   1   4.1e-08   1.9e-05   20.9   0.3   700   801   574   672   540   680 0.81 DNA helicase 60, putative [Plasmodium vivax]
SCO67619.1           -            667 1547at5820           -           1023   0.00023   17.4   0.0   1   2       1.1   5.3e+02   -3.7   9.1    75   274    67   152    30   192 0.52 RNA helicase 1, putative [Plasmodium vivax]
SCO67619.1           -            667 1547at5820           -           1023   0.00023   17.4   0.0   2   2   4.8e-07   0.00023   17.4   0.0   698   803   467   569   453   587 0.86 RNA helicase 1, putative [Plasmodium vivax]
SCO68760.1           -            398 1547at5820           -           1023   0.00047   16.4   1.4   1   2      0.24   1.1e+02   -1.5   0.0   325   362   208   244   195   247 0.90 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO68760.1           -            398 1547at5820           -           1023   0.00047   16.4   1.4   2   2     2e-06   0.00094   15.4   0.7   704   810   266   367   256   385 0.88 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1547at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1547at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1547at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:34:28 2026
# [ok]
